file	paragraph	lines	score	markers	text
032.台俄奸杀大比赛.txt	2	3-3	19	例子|答|杀|强奸|龙应台|外省人|一九四九|二二八	□什么例子能跟“二二八”时的“文化”高于外省人的“台湾菁英”相比？奇怪的是，居然在龙应台的书里，可以找到“文化”的答案。《大江大海一九四九》书中绝口不提“台湾菁英”强奸、轮奸又残杀外省妇女的事，但却看见俄国大兵强奸、轮奸又残杀中国妇女的事，在她书中，特别有这么一大段：
100.龙应台懂什么逃难.txt	6	11-11	19	例子|说|笑|逃|死|枪毙|国民党|逃难	□“小百姓式逃难”中，逃到台湾来的，至少都经过千劫百难，他们在劫难之后，喘息虽定，可是却惊魂难平。多年逃难的经验，使他们之中，有的已有“心理变态”。1961年，我住在台北陋巷里，对面住着陶泓，比我大几岁，是逃难来的。一天，施珂大哥同陶泓聊天，施珂说：“我过去逃难逃久了，全部家当一背就走。所以今天养成习惯：我的全部财产，只要一背就走那么多。”陶泓说：“这有什么稀奇！我的全部财产，只要一提就走那么多，我比你的习惯还要好！”我在旁边听了，忍不住苦笑，真的，一提就走的速度，的确高于一背就走；一提就走的重量，的确低于一背就走。他们都是逃难专家，他们逃得心有余悸，他们不再有“恒产”了，因为他们没“恒心”了。他们的“恒产”只在一提一背之间，他们随时准备仓皇就道，因为他们午夜梦回，耳边经常有炮声一响！十九世纪英国打油诗人爱德华·李耳（Edward Lear）说两把旧椅、半截残烛、外加断柄老壶，是他“全部的身外之物”（all his worldly goods），比起施珂、陶泓来，逊色远矣。今天在温床上诞生的、在暖房里成长的人们，他们无法想象逃难前后的一切情况，他们会说，既然逃难，何不早走？其实哪里这样简单！以出走的时间而论，一定得万事俱备条件才成，否则安土重迁，人之常情。首先是“敌情判断”，这一点上，小百姓就差大老爷一大截。大老爷洞烛机先，小百姓如何赶得上？当然大老爷也有看走眼的时候，抗战期间的长沙大火，就是一例。长沙大火是国民党的杰作，说日本鬼子要来了，为了焦土抗战，所以自己先火烧长沙，不料烧的烧了、逃的逃了，日本鬼子却没来，这下子群情愤激，举国大哗，国民党只好枪毙个把将军来为上级做替死鬼。长沙大火的例子，说明了逃难的“定时”（timing），实在良非易事。长沙大火以后，国民党学乖了，再也不说哪个地方会失守了，相反的，不但不说失守，反倒硬说“共存亡”了。所谓“共存亡”，就是“大家谁都别走”的意思、“大家谁都不许走”的意思，国民党既然守土有责，小百姓自可稍安毋躁。
108.龙应台不知道的断后.txt	2	3-3	19	故事|有一个|逃|死|龙应台|国民党|共产党|一九四九	■龙应台笔下的《大江大海一九四九》，有一个主轴，就是台湾，百川归海，正因为有个可以容纳逃亡的台湾。但是逃到台湾，谈何容易，需要有人为你“断后”、为你挡住共产党大军，你才有机会争取到时间空间，“孔雀东南飞”。这些为你“断后”的人，都是牺牲者，死于战场、死于沟壑、死于牢狱，不可胜数。这些人中身居领导地位的，个个有一段哀史，可是龙应台由于无知或是什么，一笔勾销了。所以，《大江大海一九四九》写出来，像是悲剧中删掉了男主角，无法连贯起剧情了。国民党一代名将宋希濂的故事，不是最动人的吗？谈谈宋希濂吧。
110.龙应台不知道的叛变.txt	4	7-7	19	有一个|原来|问|说|他说|跑|求|请	不料到深夜，突然有人猛力推醒我，我惊醒了，睁开睡意很浓的眼睛一看，原来是警卫团副团长宋展翔（他是我的堂弟）。我问他深夜来此有何事，他说：“我有一个在军校第二分校十五期的同学，也是同乡，一向和我很要好，他现在郭汝瑰部某师某团当副团长，他那个团奉郭汝瑰之命开来牛喜场监视我们，半夜里由宜宾秘密出发，可能不怀好意，他恐宋先生（指我）遭人暗算，特故意请求同尖兵排在前面走，利用机会乘马快跑来通知我们。”我问那个副团长（忘其姓名）现在哪里，他说：“他已急急赶回去了，计算时间，明早六、七点钟可到这里。”我一看手表，已是三点多钟。
149.“请瞄高一点”.txt	10	19-19	19	故事|有一次|最后|说|笑|请|国民党|共产党	□就是老兵啊。我下部队，派在十七师四十九团。一到即派往四二炮连做副排长。不久又自四二炮连调到团部连做搜索排排长，去“搜索集训队”报到。有个老兵叫曹梓华，永远是笑嘻嘻的。他告诉我一个故事：“我们有一次被共匪俘虏，女匪干热烈招待，劝我们留下来一起打国民党，我们不肯。她们就放我们回来，临走让我们大吃大喝，还送路费。最后说：‘你们回去后，国民党还是会把你们抓来当兵的。下次在战场上见到我们，在瞄准时候，请瞄高一点。’”——共产党化敌为友，高明细腻有如此者！
163.杜均衡之死.txt	7	13-13	19	例子|最后|问|说|死|龙应台|钱复|国民党	杜均衡的例子，杜九森的事件，十足说明了整天嘴巴上仁义道德、提倡家庭伦理的国民党，在行为上，怎样使人不能团圆、怎样使人不得见最后一面、怎样使人“不准看活爸爸”、“不准看死爸爸”。只有“观其行而察其言”，我们才能对一切恍然大悟。当然，如果这一切发生在钱复身上，都不成问题。——大家美国见！如果这一切发生在龙应台身上，也都不成问题：本姑娘的“1949”里没有你们，所以，“大江大海”容不下你们，你们只在阴沟里，大家阴沟见！
012.蒋介石的“专立文字”骗术.txt	3	5-5	18	有一次|说|回忆|骂|求|蒋介石|蒋经国	□正因为蒋介石“专立文字”是给人看的，所以，很多文字我们就不可认真。詹特芳在《蒋介石盗取黄金银元及外币的经过》一文中，透露吴嵩庆怎么演政治双簧的事，颇为有趣。詹特芳说：“撤退到广州后，有一次蒋批给马鸿逵二万块银元，条子已经亲笔批了，可是就在马手下来领钱之前，蒋经国由黄埔来了一个电话，叫不要发。这真是一副难吃的苦口药，蒋亲自批发的条子，怎能不给钱呢？又不敢明言，吴只好一个劲地说好话，准备挨骂，要知道这些人都是开口就骂、动手就打的反动军人，而吴嵩庆又是个文人，真有些对付不过来。又有一次，财政部长徐堪到蒋处说，广东的金圆券实在对付不下去了，必须拋五万两黄金压一压涨风，蒋同意并亲笔批发五万两黄金。可是也跟上次情况一样，在财政部领钱人还未来时，黄埔俞济时（他的侍从长）的电话已经来了，一句话，不要发。这一次更难对付了，徐堪是吴的恩人，吴之所以能当上财政署长，是当初徐做主计长时向蒋推荐的，怎么办呢？只好硬著头皮顶。记得那天徐因未领到黄金在电话内骂吴时，吴急得满头大汗，真不知如何是好，只好一个劲地喊“可公可公”（徐堪又名徐可亭，旧社会下属对顶头上司最尊敬的称呼是公，故喊可公），要求可公原谅，然又说不出一个所以然来，更不敢说明得了蒋介石不发的电话。”这个有趣的回忆，清楚的告诉了我们：蒋介石笔下“批给”“批发”的钱，其实不一定拿得到，蒋介石只是“专立文字”给人看而已，你是不能认真的。
112.龙应台不知道的人质.txt	5	9-9	18	当年|后来|最后|原来|说|骗|跑|杀|求|请|蒋介石|宋美龄|杜聿明|共产党|人质	□这可说来话长。在杜聿明当年被俘的日子里，他的太太曹秀清正困居上海。首先传来的消息是丈夫已被共产党所杀，她半信半疑。不久，在上海陷共前夜，当时明明已非总统而是“国民一分子”的蒋介石，居然派人送来手谕，下令曹秀清务必带着子女和婆婆，搭乘最后一班飞机去台湾，并保证负责他们全家的生活费和子女的学费。蒋介石这一目的，显然是要扣住人质，使共产党不便利用杜聿明，也使杜聿明自己心存恐惧。曹秀清遵命到台湾后，发现一切都是蒋介石的骗局，房子没有、衣食无着，全家只有一点点生活费，但是，上有婆婆、下有儿女，浩繁之家，又何以维生？她无奈之下，只好找蒋宋美龄、找杜聿明的老朋友、找杜聿明的老部下、找张群等等，奔走求职。最后，她总算在台北烟酒公卖局制品厂找到一个管内部收发的差事，用微薄的工资，维持全家。她每天八点钟上班前，给全家做好饭；十点钟人家休息时，匆匆忙忙跑回家照顾婆婆，再匆匆忙忙赶回工厂。年复一年的，过着惨澹的岁月。即使在惨澹的岁月中，家中的不幸，还没有停止。婆婆由于念子心切，终告不治；长子杜致仁也自杀了。自杀的原因之一是：他在美国，白天上学，晚上打工，后来生病，无法再打工了，他求妈妈想办法。曹秀清向蒋介石申请补助，蒋介石批了一千元，还规定分两年给付。但与学费一年相差甚远。杜致仁非常气愤，认为爸爸为蒋介石卖命，蒋介石承诺的子女学费，原来如此！气愤之下，就卧轨自杀了。
152.倒了国民党两次戈.txt	5	9-9	18	故事|最后|说|骂|死|请|国民党	□国民党老立委吴越潮告诉我一个故事。1938年，李士群下海做汉奸，一天，请吴越潮吃饭。吴越潮劝李士群说：“汉奸不能做，做了洗不清。”李士群说：“自己是洗不清，但是谁要自己洗呢？要由骂我是汉奸的人来洗，那就洗清了。”李士群这一理论，真是国民党的真理。对国民党的叛徒说来，关键只在你够不够大，不在你是忠是奸，做了汉奸若能吃得开，国民党照样“不咎既往”，照样高官给你做。李士群的不幸是他心机太深，最后被日本人下毒。三十八岁就先行横死。他如不死，绝对有办法叫国民党给他“洗清”，说不定还会干到特务头子呢。
164.吴处长的“内在美”.txt	4	7-7	18	故事|小故事|当年|最后|说|笑|死	一个代表性的小故事，特别值得写出。我出狱以后十多年，路遇当年抓我的蒋家鹰犬、警备总司令部保安处处长吴彰炯中将，那时他已退役，在富贵楼餐厅任总经理，他约我到他办公室，做了他单方面“相逢一笑泯恩仇”式的长谈。我最后打趣他，我说：“你们军人有‘五大信念’，所谓主义、领袖、国家、责任、荣誉。现在呢，你们革了几十年的命，民族主义等被敌人实行了、领袖死了、国家变成千分之三了、责任扯不清了、荣誉也不好意思说了，全没了，处长啊，你也老了，你输了。”不料他眨眨眼睛，神秘的告诉我：“李先生，我没输，我移民到美国了，我子女都是博士，个个在美成家立业，李先生，我没输！”吴处长的话，对我真是醍醐灌顶：真的哟！这些鹰犬没有输。输的是他们的“五大信念”，但谁信这些信念呢？五大、六大、一百大，管他妈的几大！
187.不成才的右翼.txt	3	5-5	18	有一个|结果|笑|骂|杀|龙应台|国民党	□龙应台暴得大名，有一个插曲，不失为她的利多，龙应台阴错阳差，得到“不成材的右翼”的攻击。从《野火集》开始，国民党中“不成材的右翼”，大体是《青年日报》《青年战士报》《中华日报》等发出的攻击，并非全无道理，但是毛病出在他们只会做结论、不会做推论；只会骂王八蛋、不会用证据证明你王八蛋，所以结果适得其反，使龙应台得学李敖出版《文化论战丹火录》一样，集合“不成材的右翼”的乱枪，代你宣传，以为取笑。因为你们的乱枪毫无杀伤力，反倒衬出吾火熊熊。
045.龙应台不是媚日派吗？.txt	3	5-5	17	有一天|后来|问|说|笑|马英九	□说来有点话长。我喜欢收集好的漫画，我收有早年《花花公子》（PLAYBOY）杂志刊出的一张，画面上小两口儿上床做爱，为了变花样，男方手拿性交之书以为指南，但因一时弄不清姿势，以致两人扭在一起，不知如何是好。男的一边查书一边说：“一定在什么地方弄错了。”（We must have made a mistake somewhere...）后来我每想到这张漫画，就联想到马英九。马英九在处理日本鬼子石原慎太郎来台一事上，就犯了“一定在什么地方弄错了”的毛病。马英九竞选市长时，有一天秘密来我书房拜访我，问我秘笈，当选后，未曾再来了。有一天，我顺手翻到他选举时的一本小册子，题为《二十一世纪台北》，其中有一段是：“去年，北一女校庆，班联会邀我去演讲，演讲对我本是家常便饭，但是那场讲得患得患失，因为我的女儿提醒我，北一女学生对不精采的演讲是何种反应，当天她也坐住台下。会后，虽然现场反应热烈，我也觉得讲得不错，却一直等待女儿的反应，女儿那天回家，第一句话说：‘爸，I'm proud of you ！（我以你为傲！）’这句话像天籁，让我快乐了好几天。记得鼓励别人，即使是你家人也不例外，你想像不到他们多么需要这些鼓励。”我看了，为之一笑，我笑的是，即使哈佛大学博士头衔的马英九，竟也在英文中译上不小心弄出乌龙。因为I'm proud of you不该译成“我以你为傲”，这样译是错误的。正确的译法是“我以你为荣”，马英九的英文当然有基本水平，但他一旦发生短路，也会“一定在什么地方弄错了”。
069.龙应台是“文化苏姗大婶”.txt	9	17-17	17	有一个|有一次|问|说|笑|请|龙应台|国民党	□也有一个。我在立法院时候，办公室斜对面是国民党外交官谢文政委员，他出身外交部秘书，为人风趣友善，见面笑嘻嘻的。有一次，他在院会发言说：“本席开个玩笑，院长听听即可，本席认为我们有钱，院长只要到南太平洋买个小岛，有二万或三万人就可宣布独立，称为台湾国，然后申请加入联合国的会籍，接着再将中华民国跟台湾国合併，这样台湾国就正正当当的在联合国，这是加入联合国最简便的方式。”谢文政这番话，真有道理。问题是二十三个所谓邦交国中，南太平洋地区就有六个，地球暖化，都要灭顶，人心火热、人身水深，他妈的去买哪一个岛呀？哈哈！龙应台缺少幽默感，她永远搞不出这么多的蚯蚓、牡蛎、海兔、和谢文政，龙应台的知识太单薄了。
