file	paragraph	line_start	line_end	char_count	score	snippet
012.陈仪不是恩人吗？.txt	5	9	9	241	3	二次大战时的大陆至少落后台湾二十年。战时台湾物资缺乏（大陆更甚），那是因为日本政府囤积起来准备打持久战。而光复后，这些物资——够二十万大军吃两年的粮食、六十万吨糖、三百万吨煤、四十二万吨樟脑、三百五十万箱火柴——都被国府运往大陆。“接收部队”不但拆掉整栋工厂当废铁卖，连电话铜线、水道钢管都不放过！上面列举的只是有形的物资。二二八事件，陈仪杀了多少台湾精英？光...
012.陈仪不是恩人吗？.txt	7	13	13	106	3	我不够格与李敖先生打笔墨官司，在台湾没有几个人敢跟李先生打笔战。只因李先生在知识分子中有不少崇拜者，假如以讹传讹，影响至巨。希望李先生把九十二万两黄金到底在四十年前值多少美元核算一下，那么，今后这笔账就不提也罢！
012.陈仪不是恩人吗？.txt	11	21	21	1278	6	二、至于“物资”“都被国府运往大陆”的说法，纵然不是造谣，也不能把账算在陈仪头上。说陈仪未能控制台湾物资吗？殊不知在邵毓麟上宋子文的秘密英文报告中，正可看到陈仪如何在以台湾剩余的煤米和其他工业产品，交换大陆出产的纺织品和其他日用品，以“物物交换”方式，抵制大陆方面的勒索。那边宋子文在上海设立糖业公司，这边陈仪就不准台糖出口，因为台湾糖价太低，轻易出口，吃亏的...
012.陈仪不是恩人吗？.txt	13	25	25	1148	5	四、至于说“二二八事件，陈仪杀了多少台湾精英”的指摘，也是耳食之论。事实上，陈仪为要求军纪，把马姓少将当众枪杀，他的气魄可想。他信任台湾同胞，一方面把六十二、七十军调回大陆，无惧于兵力单薄；一方面把日本人管训在外岛的地痞流氓放归本岛，以尊重同胞人权。结果二二八发生，事与愿违。但他的始愿，岂不正是有爱于台湾人吗？国民党特务头子毛森，当年是陷害陈仪的要角之一。但...
013.凭什么你们代表我们道歉？.txt	2	3	3	118	4	蒋介石的宫廷牧师外省人周联华和李登辉的家庭牧师台湾人翁修恭，联手举行了一场“二二八平安礼拜”秀，从国民党的大员郝柏村之流，到民进党的政客林正杰之流，一干人等，都陪秀而出，虚情假意，好不肉麻！其中周联华以台语谄人，发表证道词，最后一段说：
013.凭什么你们代表我们道歉？.txt	3	5	5	277	5	因此像二二八这样的事情，虽然我没有亲身经历，我只是听双方的报导，但是每一个告诉我这件事的人，都报告得那么悲凄、那么动人；它们一定是真的。我接受他们每一位的叙述，我不加评论。我只希望两件事：一是这事没有发生，但是这是不可能的；二是让过去的过去，互相饶恕、和好。我不够资格代表任何人，我只是跟我有同样心态，从民国三十六年以后来的，把这块土地当做自己的土地，希望不分...
013.凭什么你们代表我们道歉？.txt	5	9	9	852	5	何况，所谓“向所有二二八的受难家属，尤其是因着误解而造成二二八事件中受伤害的本省同胞道歉，说声：‘对不起，请原谅！’也是不通的。我是研究二二八的专家，我编著过《二二八研究》等三部书，在书里，我曾指出：像二二八这样动众劳师的大事件，首事的和卷入的分子，各行各业，所在多有，它的主轴是暴民滥杀与部队滥杀，被害人从善良外省人到善良台湾人，都在劫难逃。这一悲剧的演出，...
013.凭什么你们代表我们道歉？.txt	8	15	15	396	3	二二八事件中真正肆虐的本省人，我们查不出来了；真正肆虐的外省人，也很难查出来了，虽然难以查出，但我们知道溯其真因，大责在外省人蒋介石，只是教棍们不敢实指而已。这种作风，倒是跟柏杨如出一辙。把蒋介石奉为“孺慕”对象的柏杨写《丑陋的中国人》，早被历史家汪荣祖指为：“是一种避重就轻的谴责。他把丑陋加诸所有的中国人，似乎很有勇气，引起外国记者的喝彩，但……他明知谁是...
014.纪念二二八是外省人提出的.txt	2	3	3	347	3	二二八的主轴是暴民滥杀与部队滥杀，被害人从善良外省人到善良台湾人，都在劫难逃。这一悲剧的演出，是很复杂的，但是偏执的解释却干脆把它简单化。国民党方面，往共产党身上一推，就不愿再谈也禁止再谈，所以二二八以后三十年内，在台湾岛上，简直没人敢公开谈它，连写文章，都要以×××××代替。相对的，共产党却每年大谈特谈，直纪念到一九八〇年，才告稍歇，这时台湾岛上的党外人士...
014.纪念二二八是外省人提出的.txt	3	5	5	165	3	另一方面，国民党也暗中承接了李敖的博学观点。李敖早就以《三国演义》的关公“还吾头来”故事为喻，劝告台湾人不可把二二八只说成是台湾人的受害，而忽略了外省人的受害。国民党《中央日报》在“政海微言”专栏中，以《二二八的沉思》为题，暗袭此典，也红脸随之。李敖学问如长江大河，固不怕国民党抄袭一些，但《中央日报》如此鬼祟，则未免太小儿科也！
015.为二二八定位定性.txt	5	9	9	203	3	国民党以外，共产党对二二八的小动作也是好笑的。国民党把二二八的原因，归咎于“共党煽惑暴动”。共产党也乐得顺水人情，也就居之不疑，大接起漏油来。一九七五年二月北京召开“二二八纪念会”，共产党巨头廖成志宣称：“二二八事件是中国人民在毛主席和中国共产党领导下，反帝反封建反官僚资本主义的新民主主义的一部分。”这种宣称，又何其与事实不符！但是共产党哪管这些，党之常情，...
015.为二二八定位定性.txt	9	17	17	281	3	至于政治性的运用，也总该有点基本的公道才成，但是今天的作秀者，显然并无此种公道。例如他们口口声声把受害者局限在“台湾人”身上，这就有语病了。因为二二八的死难者，不全是台湾人，也有无辜的外省人，他们在官方朝台湾人开枪的同时，也是民间朝外省人动刀的牺牲者，在二二八的历史上，有太多太多的本省流氓浪人们，他们怯于攻占官方的据点，却勇于打劫民间的行人，包括轮奸外省无辜...
015.为二二八定位定性.txt	10	19	19	286	3	也许有些仁人君子和公正人士们说，台湾是台湾人的，你们外省人跑到台湾来，出了事，难免要受“冤屈”，但是，真正的不冒牌的台湾人——高山族若站出来，谁还好意思说这种话呢？历史清清楚楚告诉我们：高山族是台湾的原住民，并且原住在平地上，正因为台湾人的祖先从大陆来台，欺负他们、欺骗他们、欺凌他们、残杀他们、联合外国人（荷兰人）把他们无异种族灭绝，他们才逃到高山之上，试问...
016.二二八事变后陈仪方面的一个密件.txt	4	7	7	1858	10	吾弟如晤，3月17日函悉，兄已抵沪，函由授德转来，电亦早收到。台北二二八事件外间传说纷纭，多系误解，兹约略为弟告：2月27日午后专卖局缉私员在太平町查获私烟，与烟贩发生争执，打伤一烟贩，即为多人包围呼打，不得已拔枪示威，而民众更为叫嚣，并有抢枪企图，于是开了一枪误毙一人。当时即为警察带至分局看管，是时聚众更多包围分局，要求立将查缉员六人枪决，当然办不到。包围...
