file	paragraph	line_start	line_end	char_count	score	snippet
004.中国小姐新论.txt	5	9	9	238	3	以美人计解围，是完全中国传统的产物。汉高祖被匈奴围在白登（山西大同），一筹莫展。高人点化他，教他画了许多当时中国小姐的画像（那时候没有照相机），派人偷运到匈奴营里，给酋长老婆看，威胁说：“看看这些美人儿！看这些小脸蛋，多标致啊！这就是我们老板要送给你家老公的礼品目录！她们来了，您老太的地位如何，您老太心里有数。为您老太计，还是说动您老公，赶快退兵吧。兵一退，...
004.中国小姐新论.txt	11	21	21	428	4	先说为什么提议选举中国小姐不算错。选举中国小姐，是一种“选美”活动。选美活动，是人类发明的最早活动之一。照希腊人说法，《木马屠城记》那段特洛伊之战（Trojan War），就是选美选出来的大祸。原来女龙王结婚，大开筵席，谁都请了，单单没请挑拨女神厄里斯（Eris）。厄里斯大怒，丢出一个金苹果，上面写着“献给最美的”，这下子搅局成功。高朋满座之中，三个女神闪出...
004.中国小姐新论.txt	13	25	25	306	3	错在提议者所根据的理由。亚里士多德说美是上帝的礼物，人类发明选美，不过摆出礼物而已，赏心悦目，快然自足，没有别的，也无须有别的。美本身就有“原始的完整性”（primitive integrity），选美本身就有它自己的意义，不必被也不该被“政治挂帅”。想用中国小姐搞“统战”、表示“进步”的学人，应该问问自己：这种动不动就“一切为政治”、“政治领导一切”的毛病...
004.中国小姐新论.txt	18	35	35	33	3	附录（wjm_tcy注：这是“天花乱坠”打字，我收录到这里做附录）
004.中国小姐新论.txt	20	39	39	172	3	在这一标题下，共收四篇文字：一、中国小姐论，二、从《秀嫚信箱》到《上下古今谈》，三、给刘秀嫚，四、中国小姐新论。四篇文字，最早是一九六一年写的，最晚是一九七九年写的，前后连续十八年，可见中国小姐和我“长相前后”的密切！十八年是何等长的岁月！十八年，可以造成一个王宝钏，也可以生出一个王宝钏。十八年过去了，美人迟暮，我也将老，想来不胜薛平贵之至！
004.中国小姐新论.txt	25	49	49	86	4	这个问题对我说来，不是新问题，我被读者来信问过许多次，有的劝我“认真的‘进攻’一下”，有的说“刘秀嫚太浅薄，不值得你去爱”，有的索性下结论：“你跟刘秀嫚，已经陷入恋爱了！”
004.中国小姐新论.txt	27	53	53	164	3	我生平见过不少可爱的女孩，也恋过不少次爱，并且直到现在为止，还“尘缘未了”“艳事频传”，大概你也听说过。对可爱的女孩子，我“追求”过，但是我不“追求”得太吃力。一般情形是，我会主动date或“布下蜘蛛网”，不过都是以一次为限。再漂亮动人的女人，我也没有耐心（或脸皮）去“进攻”第二次，——在爱情沙场上，我像是一个只会打冲锋的人。
004.中国小姐新论.txt	28	55	55	229	4	所以，该自责的说，我该“佩服”那些对女人“穷追不舍”的“雄性的动物”，他们是那样有耐心（或脸皮），那样不怕一约再约三约，那样像狗。从统计上说，他们是最后的“成功”者。这也难怪，因为在落后地区的中国，不开化的女孩子们总有一种错觉，认为“穷追”就是“真情”的表示。往往在最后，在马拉松的终点站上，可爱的女孩子选择了她的“男人”，那时候，她已经被谄媚得失去了本来已很...
004.中国小姐新论.txt	29	57	57	114	3	这种现象，也就是我常说的：十足的女人并没找到十足的男人，她只是错把“奴才”当成“英雄”而已。小孩子玩玩具汽车的时候，他并不知道那是假的汽车，他很会陶醉，甚至拒绝真的汽车，——他无法“适应”它，他宁愿要那个“由他摆布的”汽车模型！
004.中国小姐新论.txt	30	59	59	149	3	有多少次，我曾尝试对有这种观念的可爱女人加以“劝告”和“教育”，有时候我用嘴巴书信，有时候用文章。但是我知道中国女孩子的小家局面性格不是一天造成来的，所以我也不可能一下子除去。有多少次，我曾冷漠看着一个个我喜欢的女人朝坑里跳，我不再“晓以大义”，恰像那不闻不问的老僧，我是默诵“阿弥陀佛罪过”的人！
004.中国小姐新论.txt	32	63	63	184	3	去年五月二十四号，我写了一封信给你，可是写完以后，我又把它扣住，我有点觉得那封信是多余的。又一年以后的今天晚上，我决定还是写下这封信，——一封好像是最后的信，我只希望它不再多余。在我此后的生命中，我将永远不会忘记我们在两年前今天的三小时的聚会，我甚至还能记得你在录音室中捡铅笔那一个动作。“刘秀嫚真是可爱的女人！”也许五十年后，我变成八十岁的老头子的时候，还会...
005.罗斯福路该改名罗斯祸路.txt	4	7	7	133	3	如果你挨了揍，却在口舌上占了别人的便宜，也算不白挨，糟糕的是，你可能没占到便宜，反大吃其亏。当年王照讨论注音符号，在会议上跟吴敬恒冲突，大骂吴敬恒“王八蛋”，吴敬恒嬉皮笑脸，回敬一句：“小弟不姓王。”可见，用王八蛋骂人，虽然用的是名词，还是易滋流弊，至少姓王的不行。
005.罗斯福路该改名罗斯祸路.txt	5	9	9	114	5	最后，聪明人到底想出好方法来了。好方法是：要想确定被骂的人非李敖莫属，非得在“李敖”这个专有名词上打主意不可，要把骂的字眼嵌进这小子的名字里去，才能坚固、才能如君所愿。这种好方法，叫做“改名学”，就是“老子改你小子名字的学问”。
006.重要不重要与不重要重要.txt	2	3	3	373	12	宋太祖赵匡胤，不会打高尔夫，只会打高飞尔鸟之夫。那时候没有鸟枪，只有弹弓。有一天，他正弹得高兴，下面报告说，有大臣急事求见。宋太祖叫传进来报告，报告了半天，只是普通事情。宋太祖气了，他问：“为什么这样不重要的事，现在来报告？”那大臣说：“我认为这事并非不重要，至少比打鸟还重要！”宋太祖抓起家伙就朝大臣打去，打下两颗门牙，那大臣一言不发，弯下腰来，捡牙装进口袋...
006.重要不重要与不重要重要.txt	3	5	5	116	4	在宋太祖眼中，用弹弓打鸟叫重要；但在下班时间还办公的大臣说来，他手上的公事才叫重要。上面认为重要的，他认为不重要；上面认为不重要的，他认为重要。尤其重要的是：他敢明目张胆表示出“我的重要，你的不重要”。这种明目张胆，倒比什么都重要！
006.重要不重要与不重要重要.txt	5	9	9	239	3	美国哲学家兼心理学家威廉詹姆斯，在他《心理学原理》（The Principles of Psychology）名著中指出：“一件事情，任何人认为它重要，它就重要。”（A thing is important if anyone think it important）这种说法，足见“重要”已重要得成为哲学问题。但是，问题一由哲学家来答，就七嘴八舌。狄阿杰尼斯认...
006.重要不重要与不重要重要.txt	9	17	17	218	3	上面这些话，都是指当事人在正常处境下的看法。如果处境一旦剧变，他的主观，也可以量变加质变。一个人正常处境下认为黄金重要，但在荒年时候，他可以“千金易谷”，在战乱时候，他可以“黄金如粪土”。看了莎士比亚《理查三世》剧本的，看到第五幕第四场，国王高喊：“一匹马！一匹马！我以江山换一匹马！”（ A horse! a horse! my kingdom for a ...
006.重要不重要与不重要重要.txt	10	19	19	85	4	王尔德站在文学家立场，认为凡是实际发生的，就没有什么是最不重要的；并且认为：预知这种重要，有时并不简单。他说他年轻时候就常以为钱最重要，但是年华老去，才“知道”钱多重要。
006.重要不重要与不重要重要.txt	12	23	23	356	3	当科学家巴斯德从事微菌等研究的时候，又有谁认为那种研究重要呢？甚至巴斯德自己，又能清楚知道有多重要呢？但他最后功德圆满，使法国的酒业、丝业、畜业有了革命性的改善，带给法国的好处，是把对德国的战败赔款五十亿法郎，由他一个人给还清了。巴斯德这种大功德，穷本溯源，就在他要做“不重要”的傻事。又如发明电话的贝尔，他发明了电话，可是一直被人认为不重要，人人把电话当成玩...
006.重要不重要与不重要重要.txt	13	25	25	198	4	巴斯德的例子和贝尔的例子，进一步说明了：许多事，它的重要性，有时局内人或局外人，都不一定深知。既然不能深知，所以不但做它，还得检讨它，检讨它的利弊得失。这种检讨，最好的就是舆论。巴斯德在做羊体试验的时候，《佛特瑞内报》（Veterinary Press，《兽医报》）就负责检讨，由怀疑到支持，最后有利于整体；贝尔在做纽约与波士顿通话试验的时候，两地的报纸就负责...
