file	paragraph	triggers	chars	snippet
004.开玩笑的自由.txt	18	story,joke	43	这故事说明了，因为有“艺人式的开玩笑的自由”，人际关系得以从开玩笑的管道中，有所纾解。
004.开玩笑的自由.txt	19	dialogue,example	305	中国古代统治者，即使是最横眉怒目的，也不乏对这种自由酌予“优”容。例如秦始皇，要大兴土木，盖皇家花园，有个“优旃”（演员老旃）在旁边说：“好呀！花园盖好，多放飞禽走兽在里面，做个开放式动物园。将来天下大乱，土匪从东方来，就叫麋鹿抵抗他们吧！”秦始皇听了，就停止了皇家花园计划，注意起国防。又如汉武帝，他的乳母家人犯了法，要连同乳母一齐驱逐到边疆去。乳母找优倡中人郭舍人帮忙，郭舍人说，你向皇帝辞行时，只要一再回头就好了。到辞行那天，乳母一再回头，郭舍人站在武帝旁边，大骂乳母说：“滚吧！老女人！还不快走！皇上已经长大了，难道还要靠吃你奶才能活吗？你还回头看什么
004.开玩笑的自由.txt	20	joke,once,dialogue	183	我在《“逸豫适足亡身”吗？》一文里（《李敖文存二集》），提到五代伶人敬新磨开唐庄宗玩笑的事，五代这种开玩笑的自由，在南唐也有。南唐皇帝开国，缺乏军需，苛税不少。有一次天旱，皇帝在禁苑里喝酒，问大官说：“根据报告，京师以外三五十里的地方都有雨水，为什么唯独京师不下雨？”大官们答不出来，这时候，演员申渐高说：“这是因为雨怕抽税，不肯进城。”皇帝听了，就开始了减税计划。
004.开玩笑的自由.txt	21	joke,once	184	这种优容艺人开玩笑的自由，在中国传统里，居然曾经优容出一种制度，倒真令人叫绝。梁绍王《两般秋雨盦随笔》里，就谈到宋朝皇宫内，有“优伶以时事入科诨，作为戏笑”的特许，借艺人的插科打诨，来了解民意动向。就因为有这种优容，所以宋朝的艺人可以公然开权贵的玩笑，从秦桧到韩侂胄，无一幸免。艺人们不怕被戴帽子，因为帝制时代，还没有衙门化的帽子店，那时候的许多自由，比现代人宽得多！
004.开玩笑的自由.txt	22	dialogue	142	帝制时代最后一个优容例子，是西太后与名丑刘赶三的事。刘赶三在《八十八扯》里扮演正德皇帝，戏演完了，走到西太后面前，朝站在西太后背后的光绪皇帝说：“别瞧我是唱戏做皇帝，我倒还有个座儿哪！”显然讽刺西太后欺负了光绪。这话一出，大家个个失色。西太后却面不改色，说：“那就给皇上添个座儿吧！”
004.开玩笑的自由.txt	23	joke	80	西太后以后，中国的帝制局面仓皇让位了；这种艺人式的开玩笑的自由，也在民主面前，仓皇让位了。从此以后，上上下下，大家都绷起脸来了！大家都没幽默感了！大家都退步了！
004.开玩笑的自由.txt	24	joke,person	339	十一年前，我看到美国出版家开约翰逊总统玩笑的书，那是一本仿照《毛语录》的规格，出版的一册《约翰逊“主席”语录》，把约翰逊总统评头论足，玩笑一一开到。那本书，使我定形了一种观念，就是：民主是什么？民主在哪里？民主的程度如何测量？民主要从哪儿看？我的结论是：看民主，不在堂皇的宪法；找民主，不在庄严的议会；测量民主，不在摩拳擦掌的斗争。民主的真髓，表现得不该这么复杂。民主本身，不仅是一种制度，而且是一种信仰、一种生活态度、一种普遍的方向与目标。从这种博大的观点看，我认为检验一个地区的民主成分，单刀直入，只有一个妙法，就是看它有没有“开玩笑的自由”。上上下下，大
004.开玩笑的自由.txt	25	joke	81	相反的，没有开玩笑的自由，就没有民主气质可言。没有这种气质，不但不配民主，连帝制都不配。那样的民主，只是一种招牌、一种口号。热爱民主的中国人，千万该警觉到这一点。
006.流血的自由.txt	2	dialogue	57	中国的俗话说：“杀人不见血”，这是一句很惊心动魄的话。所谓“杀人不见血”，有两层意义，两层都是有利于“杀人者”的：
006.流血的自由.txt	10	story	346	诗中括号里头的文字，大家都知道是汪精卫谋刺摄政王不成，在清朝牢里作的。当时汪精卫所处的是一个旧时代，在旧时代中“造反”也好、“起义”也罢、“革命”也行，不管你干什么，只要你不成功被逮到，大概都难逃一死。在挨刀以前，抗节不屈的人，往往可以得到英雄式的招待和烈士式的满足，他在“从容作楚囚”以后，“绑赴法场”，还可以意气扬扬，“慷慨歌燕市”一番，他可以高喊口号，做简短演说，或是“骂贼而死”。“引刀成一快”前一分钟，他可以表示“二十年后还是一条好汉”，他真的是好汉，在菜市口看热闹的同胞们，也都不得不承认他是好汉——上面这种“引刀成一快”的故事，在古今中外历史中，
006.流血的自由.txt	12	dialogue	363	旧时代的好汉们为理想奋斗，他们深刻了解“千古艰难唯一死”的哲学。奋斗失败了，他们甚至甘愿用“一死”来代替逃亡，代替徐图再起或卷土重来。戊戌政变时候的谭嗣同，就是具有这种信仰的典型。当时日本志士们劝他离开北京，他却不肯，他竟说：“各国变法无不从流血而成，今日中国未闻有因变法而流血者，此国之所以不昌也！有之，请自嗣同始！”——可怜的谭嗣同，他竟认为午门溅血，是变法的一个必要条件！清朝的当政者“成全”了他，“满足”了他这个条件，“以八月十三斩于市，春秋三十有三，就义之日，观者万人！”清朝政府公开杀他的目的在“示众”，他的目的在“流血”，表面上，双方好像都没吃亏
006.流血的自由.txt	13	dialogue	291	清朝的当政者中，第一个感到不该给好汉们“流血的自由”的，该首推靖州牧金蓉镜这个人。当时革命志士禹之谟，曾被检举以“率众塞署罪”而被下令逮捕，长沙基督教圣公会的牧师黄吉亭听到这个消息，立刻劝他快逃，可是禹之谟不肯，他又感染了谭嗣同的气派。他竟说：“吾辈为国家为社会死，义也！各国改革，孰不流血？吾当为前驱！”可是禹之谟却没想到，他所碰到的“赴死的运气”，却比谭嗣同差得多。金蓉镜把他全身修理后，却来个“杀人不见血”的绞刑。临刑时禹之漠气得大叫：“我要流血！为何绞之？辜负我满腔心事矣！”可是金蓉镜的残忍打算却是：革命党要流血，偏不给他流！爱新觉罗的政府，应该剥夺
006.流血的自由.txt	19	once	365	斯大林最“精采”的杀人表演，是一九三六年开始的三幕“大公审”活剧。在活剧演出时，被告的态度，使全世界的心理学家和法律专家都感到大惑不解。原来名列被告的被整肃的老革命党们，他们在法庭上，竟纷纷“直认罪状不讳”，他们不但不为自己做无辜的辩护，反倒帮忙检察官找最恶毒、最丢脸的形容词朝自己脸上贴；同时他们的律师，也不替他们做无辜的辩护，也一反律师之道，纷纷帮助检察官找寻被告罪行。（他们不做律师，也做了检察官！）最后的收场是：检察官、被告、律师等，又众口一声，颂扬起“伟大、和蔼、聪明、可爱的斯大林”来！颂扬完了，检察官维辛斯基高叫被告是“卖国贼”、是“疯狗”，并且
006.流血的自由.txt	21	dialogue	120	我想对我的孩子说几句话，——我没有别的法子跟他们通话。我有两个孩子：一个是空军驾驶员，一个是少年先锋队队员，也许我现在的一只脚已经踩在坟里了，但我要对他们说：“不管我怎样被判决，判决总是公正的。不要向后看，只向前进，和人民一起追随斯大林！”
007.记一位没有“流血的自由”的先烈.txt	2	dialogue	71	禹之谟是湖南湘乡人，有文气，也有侠气。他在1900年参与革命，在唐才常事件脱险，再接再厉，还革个没完。有“贾谊论”派的人，劝他藏器待时，他说：
007.记一位没有“流血的自由”的先烈.txt	5	dialogue	544	十一月十六日下午四时靖州牧金蓉镜提余讯问……十八日三时金牧又提余讯问。……所答动遭无礼之斥驳，谓左右曰：拿长刑来，即当面钉镣，且曰：你既说不出原因道理来，即如牛马一般，牛马之肉，人欲食则食之，何爱焉？押下去！……十一月十八夜三鼓睡中，提禹之谟，余乃着衣前进，至二道之右侧小厅。金牧云：湘抚鄂督有来文云：陈某供称孙文派你在湖南为虚无党，你从实供来！还有些什么人？余曰：余在湘省办纺织事，三年于兹，不知孙文陈某为何许人！金牧即呼拿梆子来！褫去余衣，跪于铁链之上，两手左右伸开，于膝后弯处横压一棍，两端入柱之孔，又以棍横于脚背弯处，板上三叠，计一尺高，使重压力尽在膝
007.记一位没有“流血的自由”的先烈.txt	6	dialogue	585	昨二十夜二鼓后，金牧提讯，至二堂梆子已具，金牧即呼上梆子，裸其体，照昨书所书情，而加用大椒末熏口鼻，金牧亲持扇香一大把，烧吾背约二时之久，无所供。抬至戏厅，吊吾右大指及大脚趾，悬高八尺，数刻绳断，大指已经破烂，寻亦断；又换系左大指悬之，再用香火灼吾背及膊，遍体无完肤。……金牧曰：你不实供，分明你是孙文的党羽，你为何不说？又用香火乱烧，余曰：既说是他的党羽，即是他的党羽，我不得清楚。……金牧曰：昨天你认说是孙文的党羽，为何不知他的凭据口号？又拿火来烧，余只得诬供有口号。金牧曰：是何口号？从实供来！余曰：记不得清楚了！言未了，即用火乱烧；余即诬供曰：口号叫做
007.记一位没有“流血的自由”的先烈.txt	7	dialogue	104	到了十一月二十一日，禹之谟在靖州东门外被绞死。临死前，他对金蓉镜说：“我要流血，为何绞之？辜负我满腔心事矣！”金蓉镜说：“尔辈素讲流血，今日偏不把你流血，何如？”禹之谟笑着说：“好好！免得赤血污坏。”遂遇害。
008.漫画的自由意义.txt	2	dialogue	76	《孟子》里有一句话，叫：“说大人，则藐之。勿视其巍巍然。……吾何畏彼哉！”意思是说：见那些大人物呀，可要轻视他们，别给他们唬住了。……为什么要怕他们呢？
008.漫画的自由意义.txt	3	story	206	这是一个很有气概的提示。可是，事实上，小人物见到大人物，心里还是嘀咕，还是畏形于色。荆轲刺秦王，找到助手是燕国勇士秦舞阳。秦舞阳的不良少年记录是：“年十三，杀人，人不敢忤视。”凶来兮到谁也不敢正眼看他。但当行刺时候，他在秦王面前吓得“色变振恐”。“不敢忤视”的，是他小子自己了。这个故事说明了：在万华做小瘪三可以，但临了大场面，一见大人物，声势就要被夺走，上风就要给占去，裤裆里就要屁滚尿流。小人物呀总是小人物！
008.漫画的自由意义.txt	7	once	244	另一面的戏路很多，其中最精彩的，该算“以小击大法”。以小击大是鼓励小人物轻视大人物，“说大人，则藐之”。使小人物一再看到大人物出洋相，来增加小人物的信心，显示大人物的人味，拉近双方，同演民主大戏。真正的大人物都深知群众心理，知道该如何容忍小人物以小击大，甚至鼓励小人物以小击大。彼得大帝为了鼓励小人物，甚至纵容他们去告他；杰斐逊总统为了鼓励小人物，甚至纵容他们去骂他。在彼得和杰斐逊时代，大众传播的工具昔非今比，表演以小击大，后来的人也就更高杆。以小击大最巧妙又最灵活的，就是近代的漫画。
008.漫画的自由意义.txt	8	dialogue	135	近代的漫画发展，使讽世效果超迈古人。以前孔夫子说：劝人警世的方法有五种，但“吾从其讽”（我老孔要选讽刺那一种）。但如何讽刺，如何讽刺得炉火纯青，孔夫子显然不知道。孔夫子“与上大夫言，訚訚如也；君在，踧踖如也”。可见他老先生对大人物，还是毕恭毕敬得要命，这是民主不起来的。
010.梦做骆马的自由.txt	14	dialogue	304	胆战心惊之余，我们还是忍不住想：劳资之争，是人之常情；解决劳资之争，在公道上，没有理由先给劳方掐定“不得因任何劳资争议”而罢工的规定，因为这样对劳方是太不公平了！这样的法令，只是资方的正义，不是劳方的正义。这样拖下去，恐怕问题愈拖愈多了。试看今年4月到6月，省市政府就收到两百多件劳资纠纷的案子；1月到8月，“内政部”就收到五十多件劳资纠纷的陈情。最近台湾聚合化学公司的劳资纠纷，劳方已演变到在资方总部脱下鞋，坐在地毯上，地上铺上标语，在四十多位治安人员的环伺下，静候解决的记录。有人在现场问：“这不是静坐示威吗？”工会代表立刻机警地说：“没有人讲过这句话，现
011.论唱反调.txt	14	story,dialogue	260	明朝流传一个故事：在朝的大官人对在野的东林党说：“近来有件怪事：凡是在朝的说对的，在野的一定说不对；在朝的说不对的，在野的一定说对。你说怪不怪？”东林党回答说：“近来也有件怪事：凡是在野的说对的，在朝的一定说不对；在野的说不对的，在朝的一定说对。你说怪不怪？”这故事牵涉到谁对谁不对，并不重要。重要的是，它显示出一种知识分子为反对而反对的职业性质。东林党在阉党的一党独大下，表现了知识分子不畏强暴、不随波逐流的立场、正气与特征。这种立场、正气与特征，不单是东林人物所具备的条件，也是古往今来，第一流知识分子所共有的条件。
011.论唱反调.txt	16	person	319	任何第一流的知识分子，他在形式上的条件，必须是反对形态的、批评形态的、异议形态的、你说东我就说西形态的。因为他深刻知道：在寻求真理、维护真理的过程中，从反对、批评、异议、你东我西来着眼，太重要了。尤其在一党独大众口一声的情势下，更该如此。想想看，当苏格拉底独自面对众口一声，敢于为十个将军辩护的时候；当伽利略独自面对众口一声，敢于提出地球转动学说的时候，如能有一个声音，从众口一声中脱声而出，转来支持他们，表达出反对、批评、异议、你东我西的声援，该是多么重要的事。因为在当时，苏格拉底和伽利略的唱反调都被抹杀过，但他们的反调，毕竟都是真理。真理从唱反调而来，真
011.论唱反调.txt	18	once,dialogue	156	作为知识分子的，若不做第一个唱反调的，也不做第二个、第三个乃至第N个唱反调的，反倒正面为一党独大鼓吹，拍当政者马屁，甚至揣摩上意，想得马屁之先，为政府护航，这是最可耻的不务正业。不幸的是，在这个岛上，眼之所见、耳之所及，所谓知识分子，竟都是这种货色。我在《只许我中央，不许你中央》一文里，曾经严厉指摘他们，我说：
012.“敢怒而又敢言”的自由.txt	8	story,dialogue	97	杜牧写《阿房宫赋》，最后说秦始皇大兴土木，造阿房宫，弄到“管弦呕哑，多于市人之言语。使天下之人，不敢言而敢怒，独夫之心，日益骄固”。这段奇文，到了宋朝，引出了一个故事。宋朝邢君实《拊掌录》里说：
012.“敢怒而又敢言”的自由.txt	9	dialogue	175	东坡在玉堂，一日，读杜牧之《阿房宫赋》，凡数遍，每读彻一遍，即再三咨嗟叹息，至夜分犹不寐。有二老兵皆陕人，给事左右，坐久，甚苦之。一个长叹，操西音曰：“知他有甚好处！夜久寒甚不肯睡，连作冤苦声！” 其一曰：“也有两句好。”其人大怒曰：“你又理会得什么？”对曰：“我爱他道：天下人不敢言而敢怒。”叔党卧而闻之，明日以告。东坡大笑曰：“这汉子也有鉴识。”
012.“敢怒而又敢言”的自由.txt	14	dialogue	46	中国古人把这种建言叫做“谏诤”，谏诤要求说真话，可是也要求说话的态度。《荀子·大略篇》里说：
012.“敢怒而又敢言”的自由.txt	16	dialogue	176	这是一种很重要的点化。“无怒”就是不许生气，不许疾言厉色，所谓“态度要好”，态度不好是不行的。古人表现良好的态度，一说话前就先来个“干冒天威，罪当万死”，来个“流涕具陈，不胜惶迫待罪之至”。他们是“不敢怒而敢言”的，甚至敢言到“宁鸣而死，不默而生”的地步。但这种敢言，算得上是言论自由吗？绝对不算！我在《独白下的传统》里，早就指出这种牵强和误认。我说：
012.“敢怒而又敢言”的自由.txt	21	once,dialogue	141	美国专栏作家皮尔逊，曾经“敢怒而又敢言”的大骂总统杜鲁门；杜鲁门也不甘示弱，回骂皮尔逊是“狗娘养的”。双方绝不要求对方态度好，美国人民也不说：“因为你们‘态度不好’，所以我们就不听你们的。”这就是高杆！高杆就是只问说的对不对，不问态度好不好。有民主与自由水准的人民，都会分清这一点。
013.月亮属于谁的？.txt	5	once	308	二、关于所谓发行人当然就有著作权之说，即使不以登记为要件，也不能成立。文星书店出的《文星丛刊》许多都在别的杂志上发表过，若照萧孟能的标准，他印李敖的《上下古今谈》，就侵犯了别的报刊的著作权，因为《上下古今谈》是在别的报刊先发表的。但萧孟能照印不误，因为文化界、商业界与法律界没人会认为发行人当然就有著作权，当年的萧孟能自己也不例外。所以，今天提出他是杂志发行人就有著作权之说，则他当年所印的部分《文星丛刊》就构成了“侵权行为”，所有在杂志上发表文章再另行出书的作者，一一都变成了罪犯，我想，在这岛上，没有作者同意一投了稿就著作权永远丧失，没有任何正义的法学家会
013.月亮属于谁的？.txt	9	once	78	六、所以，不论在法律上、事实上、习惯上，或是萧孟能当年自己的作为上、或是发行人的身份上，都不发生什么权益被损害的事，但今天却提出这种问题来，这不太奇怪了吗？
013.月亮属于谁的？.txt	11	once,dialogue	240	八、我是《文星》杂志的主编，对文星思想的流传，我有责任。我认为这样做，才不辜负当年为理想奋斗的一片苦心，才表示对当年宣传的真理言行一致。因此我应出版社之请，不要一块钱报酬，主编《文星杂志选集》，目的在使文星思想得以流传。萧孟能在《文星》时代写信给我，说：“我是多么的感谢你！”说：“您使我扬名吐怨气，万分的感谢。”（1962年7月6日信和1964年12月17日信。）二十年下来，他对我的感恩，已经化作白云苍狗，我并不奇怪；我奇怪的是，他竟要《文星杂志选集》不能出版，我真奇怪极了！
014.我们梦想“野蛮之自由”.txt	2	dialogue	32	孙中山在《檀香山隆记报》写过一篇文章，叫《驳保皇报》，有一段说：
014.我们梦想“野蛮之自由”.txt	3	dialogue	298	彼又尝谓中国人无自由民权之性质。余力斥其谬，引中国乡族之自治，如自行断讼、自行保卫、自行教育、自行修理道路等等，虽不及今日西政之美，然可证中国人稟有民权之性质也。又中国之民，向来不受政府之干涉，来往自如，出入不问，婚姻生死，不报于官，户口门牌，鲜注于册，甚至两乡械斗，为所欲为，此本于自由之性质也。彼则反唇相稽曰：“此野蛮之自由，非文明之自由也。”此又何待乎彼言？仆既云性质矣，夫天生自然谓之性，纯朴不文谓之质，有此野蛮之自由，则便有自由性质也，何得谓无？……唯中国今日富此野蛮之自由，则他日容易变为文明之自由。倘无此性质，何由而变？是犹琢玉，必其具有玉质，久
014.我们梦想“野蛮之自由”.txt	8	example	84	国民党是1927年4月18日取得统治中国政权的，这一天，在南京成立了国民政府。国民政府成立后，像《水浒传》先打犯人三百杀威棍一样的，大量杀威的法令，也就一一出笼，例如：
014.我们梦想“野蛮之自由”.txt	26	once	99	《户籍法》随国民党出现以后，曾经精益求精，一再修正：1934、1946、1954、1973，都分别杠上开花。杠上开花最可怕的是1973年这一次，因为它首次带来了划时代的新局面，就是所谓“户警合一”。
014.我们梦想“野蛮之自由”.txt	36	once	156	新户籍法已经立法院前天的院会三读通过，完成立法程序，即将咨请总统公布施行。户籍法为推行户政的基本法规，而户政又为百政之母，所以本法的实施实极重要。当年国父手订地方自治实行法的六大要政：清户口、立机关、定地价、修道路、垦荒地、设学校，以户政为六大要政之首，亦就是因为户口如果不先清理，其他要政均将难以切实向下扎根。
014.我们梦想“野蛮之自由”.txt	38	dialogue	30	这是给“户警合一”制度先作党八股。国民党《中央日报》接着说：
014.我们梦想“野蛮之自由”.txt	43	dialogue	117	国民党《中央日报》口口声声“户警合一”不会“招致‘警察国家’的误解”，是完全站不住的。因为，照国民党“内务总监”的观点，显然就有这种顾虑。国民党“内政部长”王德溥，下台后在1976年印《政海游踪》一书，曾留下不打自招的记录。王德溥说：
014.我们梦想“野蛮之自由”.txt	56	dialogue	113	虽然这样改头换面，国民党还是意犹未足，最后还是不在法律上做到“户警合一”不为快、不在声望上戏弄民主不为快。看到上面《中央日报》的高论，我们不得不说：国民党连王德溥那点迂回手段，最后都不屑为之了——他们要悍然成为“警察国家”了！
014.我们梦想“野蛮之自由”.txt	57	person	277	国民党1973年确定“户警合一”的时候，我正被关在警备总部军法处看守所，一连几年不准看报，也就完全不能见识“户警合一”的德政。直到我在1976年冬天出狱，我才正式领教这种德政的厉害：“户警合一”的警察，每半个月要查我一次户口，把“户口名簿”上的“户口查察签章表”签章得密密麻麻。这样子“亲民”亲了一年，把我亲得火了，乃向有关机关提出强烈抗议。有关机关大概感到这样查李某人户口，迟早会查出祸来，于是打了招呼，自此警方才稍形收敛。我在惊魂甫定之后，特别把这张签章表留作纪念，使千百年后的中国人，知道我们如何失掉了孙中山的遗教，也如何失掉了那种“野蛮之自由”。
016.秘雕案的案外意义.txt	6	person	54	秘雕案发生后，大家争来吵去，我却觉得，有一个被忽略的案外意义，值得特别一说。宪法上所列举的自由，包括不外是：
016.秘雕案的案外意义.txt	18	dialogue	107	在党外人士四面八方的努力里，邓维桢最早提出一个方向，他写了一篇《除了人权，党外没有什么可操心的！》给我，我加写了一篇《什么是党外最该做的事？》一起发表在《李敖千秋评论丛书》第十四期（《暗杀·大腿·抱》）里。我曾说：
016.秘雕案的案外意义.txt	19	person	261	邓维桢把他刚刚写成的《除了人权，党外没有什么可操心的！》转给我。在这篇文章里，邓维桢做了有力的提醒：告诉党外不要“把注意力分开，而放松了关键的目标”。“关键的目标”只有一个，就是人权、人权、人权。“台湾的经济、军事、教育、外交为什么都有问题？主要的就是人权有问题。人权问题不根本解决，这些问题就永远解决不了。”所以，党外必先“要求自己多思考、多研究国家的经济、军事、教育、外交等大问题”，“政治家并不要懂得那么多的专业知识，而且也做不到。政治家要学习的是决策的能力。”党外目前该注意的是“关键的目标”，而不是枝枝节节的事。
016.秘雕案的案外意义.txt	20	dialogue	4	我又说：
016.秘雕案的案外意义.txt	34	story	133	在辛亥革命前夜，革命党（于右任）办“实行大声疾呼为民请命”的《民呼日报》，办了五十二天就被铲除，革命党只好挖掉“呼”字中的两点，改办“民不敢声，唯有吁（叹气）耳”的《民吁日报》。这个故事，告诉了我们，当人民不敢大声疾呼的时候，能让人民小声低吁一下，也就是言论自由了。
017.还是第一声最像.txt	15	dialogue	108	此外，不在租界中的，但在洋鬼子保护地区的，效果也近乎一样。冯自由《革命逸史》中说：“在东京出版之《民报》及各种书册，由同盟会员设法输入国内，北京东交民巷使馆区，就有《民报》发行机关。武昌教堂之日知会，亦有此类书报。”
