file	paragraph	lines	score	markers	text
021.潘毓刚论李远哲的两封信.txt	5	9-9	16	最后|结果|问|答|说|治|李远哲|中央研究院|院士|诺贝尔|教授	在电脑网络上看到你批李远哲“李远哲虽是化学上的专家（注：其实化学领域也很广，在有机化学、无机化学、分析化学、量子化学等方面，他也算不了专家），但在政治上的判断可能是个低能儿”，我深有同感。几年前，前中国科学院外事局长（后因在非洲车祸丧生）告诉我李远哲曾写信劝中国中央领导人，公开声明永不用武力对付台湾，如此可为台湾老百姓省下许多购买武器的钱，他问我看法如何？我当时说，台湾向欧美购买先进武器的政治意义远大于军事意义，台湾当局难道不知道买了那些先进武器也防守不了台湾，目的是想制造中国与欧美强国之间的矛盾，并以购武的经济利益来拖住欧美强国的大腿罢了。另外六四之后，李远哲写信给江泽民，提出几个很严厉的问题（告诉我此事的人不肯具体说出是什么问题），要江泽民圆满回答，否则永不再回中国大陆。稍有政治判断力的人绝不会下此类“最后通牒”给自己下不了台，结果江泽民根本不给李远哲回信，而不到一年，厦门大学颁陈嘉庚奖的纪念会，李远哲也顾不了永不回大陆的誓言，就跑到厦门去凑热闹了。至于外面传闻1986年诺贝尔化学奖提名里没有李远哲，只有他在哈佛的导师Herschbach和多伦多大学的Polanyi二人，后经纽约州立大学的Wang Jui Hsim（王瑞駪，70年代就当选台湾的中央研究院士，曾在Yale任教，现为纽约州立大学爱因斯坦讲座教授）协助才补上去的（这传闻我无法证实但流传很广），一般人最易犯的毛病是以为一方面的杰出人才就是所有方面的专家，盲目崇拜权威。
011.李远哲怎样谎报黑官？.txt	47	93-93	15	有一个|说|抓|治	第四，知识分子“失足”的机会不比以前少。台湾的确解严了，知识分子不会动不动就被抓，可是压力、诱惑一样存在。它们大概来自四方面：其一是政府。政府会迂回地用名利、地位来诱惑。其二是媒体。它控制了发表的园地，媒体对很多有知识的人来说，仍是很有吸引力的，所以有的人就会迁就媒体的立场说话。台湾媒体有一个怪现象，就是一点也不避讳自己有非常清楚的政治立场，所以许多人发表言论、撰写文章时就会顺应媒体的立场。其三是企业界。有些人写文章会顾虑到企业界；譬如涉及到“国民万用卡”的事，有人怕得罪接下这项业务的企业，就会变得不便说话。第四是民众。许多人会讨好民众，明明知道对错，就是不敢写，怕犯众怒。上面所说的四方面都有资源，这些资源都会影响到知识分子说话的方向或内涵，在这些力量的拉扯下，知识分子摇摇摆摆，所以我说知识分子坚忍性还是很重要的。
011.李远哲怎样谎报黑官？.txt	30	59-59	14	例子|说|死	中国也有知识分子，其中一个具代表性的例子是宋朝范仲淹。范仲淹写过一篇《灵乌赋》来歌颂灵乌，而这灵乌实际上就是我们说的知识分子。全篇的精神可以用两句话概括：“先天下之忧而忧，后天下之乐而乐”，这是不以自我为中心；和“宁鸣而死，不默而生”，就是宁可批评社会、朝政、君王而死，也不会当个哑巴，苟活于世。知识分子的精神，就是这两句话，我今天要谈的知识分子，就是这种知识分子。
013.李远哲与司机命案.txt	34	67-67	14	有一天|问|杀|请|中央研究院	五、周东欉的妻子、儿子、女儿都在中央研究院工作，平日全家一起上班、一起下班，突然有一天，丈夫、爸爸竟然在办公室被人杀了，请问他的家属除了公务员的抚恤之外，有没有依循制度给予应得之补偿？中央研究院有没有给周家人一个合理的交代？
014.李远哲统治下的中央研究院黑幕.txt	14	27-27	14	结果|说|死|笑|黑官	生物医学研究所后栋新盖大楼，只迁入部分楼层使用。9月21日地震，楼层四周裂得一塌糊涂，本院刘处长等黑官说补一补就好了。真巧10月22日嘉义发生地震，一栋“中连大楼”倒下，它曾因九二一地震后被鉴定为安全，结果不知哪位鉴定师闹出的笑话。现在我们一定要记住刘处长等黑官所说的话，等到哪天倒塌压死人，才能找到谁该负责。为什么新大楼裂得那么严重，不查办失职人员？
021.潘毓刚论李远哲的两封信.txt	15	29-29	14	后来|最后|问|说|死|请|李远哲|王企祥|中央研究院|教授|总统	你还要我写点对早年求学时期的李远哲看法。我在台大二年级时就认得他，交往不多，我常不去上课躲在家里写书、写文章，真正交往多一点还是在大四向美国申请研究院时，我和他还有一些其它朋友曾联名写过一个读者投书，投寄《自由中国》杂志（内容忘了）。他给我印象是很用功，但不是死读书，只追求分数的人，为人也颇有正义感，后来在哈佛大学同时做博士后，但跟的不同的指导教授，交往也不多，我比他早一年离开哈佛到波士顿学院当助理教授，仍同在波士顿区域，还是偶有来往，我也请过他到我研究小组里演过讲。他快离开哈佛前有芝加哥大学及卡罗拉多大学都要聘请他去当助理教授，他来问我去哪所大学比较好，我说当然去芝加哥大学，他去芝加哥大学后就很少联系。那时芝加哥大学物理系研究生林孝信发起台湾来美留学生办一个“科学月刊”，帮助推动台湾科学发展，李远哲叫林孝信到Boston来找我参与此事，一年后我当了科学月刊自然科学部总编辑，那时的物理编辑是刘源俊，天文及书评编辑是沈君山，这是1972年的事，1974年因我去德国一年，我就辞了总编辑职务。李远哲那时给我的印象是还有社会责任良心的科学家，不是一名书呆子，70年代保卫钓鱼台爱国运动他也曾间接参与。平日言谈中他似乎崇拜爱因斯坦及居里夫人。但我隐约也感到他不是勇与权势抗争，为真理敢得罪权势的人。我对他印象变坏是看了你报导他与王企祥的事，后来在北京大学又得到一些他对王企祥忘恩负义的旁证。最后提到他见方毅的情况后，我就开始有点瞧不起他了，不过1988年我担任对中国改革开放颇有影响的《科技导报》总联络人时，我还是找他担任顾问编委，他同意了（杨振宁、李政道、田长霖等都是当时的顾问编委）。我倒不同意田长霖看法，其实完全没行政经验的人，也可能当好中央研究院长，事在人为，有人能从学习中累积经验，变成杰出行政主管，有人则昏庸无能，依赖部下，为小人愚弄，不幸李远哲可能做化学研究一流，处理行政事务则不入流。我就写到这里，你还要我提供什么资料，请“准李总统”快下圣旨！
004.逃兵有两种.txt	3	5-5	13	当年|问|说|逃|请|治|李远哲|中研院|教授|国民党	“1999年11月1日自立晚报刊登中研院院长李远哲应国立北科大校庆之邀，发表专题演讲。李远哲曾批评说：‘三、四十年前，台湾政治正处于高压统治、白色恐怖的年代，许多国立大学毕业的学生一窝蜂跑到国外，旅居国外成为移民。现在，他们时常反过来批评、指责台湾……，对于台湾社会而言，他们是逃兵，对于台湾没有贡献可言，没有资格批评台湾。’……但是，当年李院长为了逃避兵役，请求其研究所指导教授，帮忙搞一份他们会制造原子弹的证明文件，使当年的蒋介石特准而免除兵役。之后，李远哲便前往美国深造去了，更因而入了美国籍，成为外来移民的美国人。李远哲在美国发展的这段期间，正值台湾民主运动遭受国民党强力打压之时，请问李院长此时身在何处，他好像连支持台湾民主运动的动作都没有？李远哲所谓的‘台湾逃兵’，究竟是指怎样的人？对于一个既是国防上、又是民主运动上真正的逃兵而言，其立论究竟何在？实令人心生疑窦。……那些现正旅居国外的‘逃兵’，对于台湾或许没有什么贡献可言，但至少也没有造成什么危害。反观李远哲自回台湾‘贡献心力’以来，不断地自我膨胀，不仅垄断学术资源，更时常逾越其身份及职权，而胡搞瞎搞，致使台湾学术界乃至政界，一片乌烟瘴气，实令人痛心疾首。所以，仔细想一想，那些没有贡献的，反倒胜过那些有负面贡献的。”
007.改变台湾命运，要选对人.txt	21	41-41	13	有一个|问|死|总统	这个问题无奈就是过去蒋介石死了，只有一个蒋经国可以选择，现在五个总统候选人强势的就只有三个人给我们选择，除了这三个人就没有人可以选择吗？当然可以选李敖，但我知道自己没有当选的机会，各位这票必定投得很痛苦。
007.改变台湾命运，要选对人.txt	39	77-77	13	有一个|说|死|李远哲	我们现在把台湾看得比天还大，一切都要本土化，变成一个本土式的自大狂，像吴大猷临死前说的，台湾是关着门做皇帝，关着门做自大狂，像李远哲爸爸是一个普通的国小美术老师，有一个像李远哲的儿子画就值钱了，可以卖到一千万元，但是三个小时到了香港后，就值一万块钱，因为国际上不予评价，未达到世界性的水平。大家不知天高地厚，一路本土本土、爱台湾爱台湾，一句话不小心，一个帽子扣过来说是中共同路人，台湾人不是被吓大的。
008.三重悲喜剧.txt	2	3-3	13	故事|当年|后来|说|请	三重、芦洲的朋友们，今天我讲演的题目是“三重悲喜剧”，用了“悲”字是因为曾与芦洲李宅发生的故事有一点边缘关系，故事发生在当时李友邦将军的故宅（现已由其夫人捐出）。当年在党外活动时候，我办了一本《千秋评论》杂志，它名为杂志却是一本书，还像月刊一样每个月出一期，用这种方式来处理是因为当时办杂志要在新闻局申请登记，登记后若新闻局认为内容违反国策，影响民心士气时就会被查禁，并且还处罚停刊一年，所以那时我们就同时申请十几种杂志，每当有一种杂志停刊，马上就会出现另一种杂志，可是如此做太麻烦了，所以就用每月准时出书的方式（用同种书名，但每本加上期数区别），使读者在习惯上觉得与看杂志相同，新闻局那时没想到一个作者可以每月出书，且连续写了十年，而在我写的一百多本书中，有九十六本被查禁，可说是古往今来人类写禁书最多的一位，甚至后来到所有书摊和书店都不敢卖我的书的境界，我就只好把书混到夜市的黄色书刊中一起卖（将书的封面改成裸体照），使许多原不是我的读者都变成了我的读者。
008.三重悲喜剧.txt	12	23-23	13	忽然|结果|说|他说|李远哲|中研院|诺贝尔|教授	我在台湾五十一年，昨天是我一生中下的最大赌注，有人会觉得我怎么敢攻击李远哲？他是台湾得到诺贝尔化学奖的人，怎么可以骂呢？我告诉各位，我骂的不是诺贝尔化学奖的李远哲，我骂的是得诺贝尔化学奖的美国人李远哲，因为他在得奖时的身份是美国人，今天认同他是台湾人是不对的。美国加州柏克莱大学田长霖校长讲过一句话，他说“李远哲连化学系主任都没做过，到台湾后忽然做了中研院院长，我们承认他是位好的化学家，可是未必是好的行政人员”。果然在台湾，李远哲找了一批化学教授无所不为，例如化学教授曾宪政被他找来做高雄市教育局长，他向人民拿了几千万组织“教育审议委员会”要来改革教育，结果报告写了一大堆，到了教育部长吴京手里后是一条都没实行，因为那些报告都是不懂教育的书呆子在搞，李远哲把教改搞得天翻地覆。
008.三重悲喜剧.txt	18	35-35	13	当年|问|说|拒绝|骗|请|李远哲|王企祥|吴稚晖|中研院	今天看到中央日报中研院回应我的话，他们说“王企祥博士提出正式申请，因为条件不够，所以把他拒绝了”，我还特地打电话给人在香港的王企祥，问他是否有此事，他告诉我完全没有此事，证明出这整个是骗局。有个有趣的旁证，当年党国元老吴稚晖（蒋经国的恩师）曾经在同一天前后写了两封信给蒋经国，前一封内容是要蒋经国来帮助某人做某事，过了几分钟后，蒋经国又收到一封信，同样是吴稚晖写的，可是内容是告诉他前封信作废，这封信才是真的，告诉蒋经国不要帮那人，前封信是因为那人苦苦要求他才写的，这情景让我和李远哲这件事产生了联想。
008.三重悲喜剧.txt	22	43-43	13	例子|说|请|李远哲|杨国枢|中研院|总统	我拿到一份中研院给总统府内部文件函告，内容提及：“本院基于安全考量，拟将近代史研究所暨欧美研究所联合大楼提前报废拆除，敬请准予核定并请转审计部审核……”发文者为杨国枢，院长为李远哲。可是在建筑师的检查报告中，我发现建筑师建议的是要补强，而非要拆除，可是给总统府的公文中却说要拆掉，若李远哲不知道此事就是糊涂，若知道就是想要瞒天过海，要把好好的楼房拆掉再盖，原因是有好处嘛！今天我举许多例子给大家看，证明了好人也会做坏事，李远哲曾说过“白道比黑道还可怕”，这是一句对的话，如今他就是白道干了许多可怕的事。
008.三重悲喜剧.txt	24	47-47	13	有一个|最后|答|说	我在台湾把真话说出来，但讲真话是要付出代价的，首先的代价就是你会被当成卫生棉一样处理，大家会忘了你的存在。有一个人到中东旅行，到古董店买了像阿拉丁神灯一样的东西，回去摩擦它后出现个魔鬼向他磕头说：“主人，我也愿意服务，不过我的魔法很有限，只能答应你三个要求。”主人就开始说我第一个愿望希望住在皇宫里，说完轰的一声，果然他就住在皇宫里；第二个愿望希望有金银财宝，轰的一声后果然他四周都是金银财宝；到最后一个愿望时，主人很紧张表示不能乱许愿，由于他很喜欢女人，他就说出希望一辈子能躺在女人的大腿中间，在轰的一声后，此人就变成了卫生棉。
011.李远哲怎样谎报黑官？.txt	19	37-37	13	结果|说|死|骗|李远哲|杨国枢|中央研究院|教授	一、声明中说：“八十七年11月，本院订立‘中央研究院研究员延长服务案件处理要点’（前此系比照大学教授延退方式办理）”一语，依据我前面举的证据，显系蓄意欺骗。因为八十七年1月杨国枢想延长服务之前，中央研究院早就订定了“中央研究院研究员延长服务案件处理要点”，早就规定研究员延长服务不得兼行政职，杨国枢以前并非中央研究院专任研究员，此一法规与他无关。但八十七年起，他既然自台大退休后再任中央研究院研究员，自然应该遵守中央研究院的法令，结果李远哲和他不但违法，被我揭发后还死不认错，还动用行政力量试图掩饰，这种伪君子们的伪善程度，真是无与伦比。
011.李远哲怎样谎报黑官？.txt	20	39-39	13	说|笑|骗|李远哲|杨国枢|中央研究院|院士|总统	二、声明中还说：“由于前述延退前已兼任主管者基于实际需要准其继续兼任至任期届满之原则，经征得总统府同意，仍由杨国枢先生兼任副院长”云云，显然想把笑面虎黄昆辉拖下水。但在我提出的相关资料中，只发现黄昆辉说“不宜”，并无“经征得总统府同意”的任何证据。在此，我公开要求中央研究院，把“征得总统府同意”的证据拿出来，向全国民众说清楚、讲明白。否则，李远哲、杨国枢这些中央研究院院士，岂不都成了无耻的骗子？
011.李远哲怎样谎报黑官？.txt	23	45-45	13	后来|最后|问|说|抓|李远哲|杨国枢|中央研究院|院士|危楼	最后，我还要谈杨国枢的房事问题。依据行政院发布的事务管理手册第249条规定：“宿舍借用期间，以借用人任职各该机关期间为限。借用人调职、离职及退休时，应在三个月内迁出。逾期不迁出者，应即依约办理，其为现职人员者，并应议处。”另外依据人事行政局民国八十年6月3日局肆字第1951号函的解释：“退休人员续住宿舍之规定，系为安定退休人员生活之权宜措施，退休再任公职者，已属现职人员，自不应仍依退休人员身份予以照护。”比照之下，杨国枢又被我抓到违法的证据了，杨国枢住台北市大安区农场里十三邻舟山路三十巷五弄台大宿舍，根据我前面的资料，杨国枢既然明明已从台湾大学退休，并再任中央研究院的研究员，依法应将宿舍缴回。可是为什么他退休都两三年了，却还能安安稳稳的非法窃占、高住无忧，也不见台湾大学采取任何行动呢？可见杨国枢是如何的不要脸，更可看出台大校长陈维昭是怎样的无能，又不要脸。行文至此，想到1999年4月23日李远哲和中央研究院员工“喝咖啡”时的谈话记录，李远哲说：“本院早期的院士会议皆于蔡元培馆举行，后来因宿舍不敷使用，才将其改为单身宿舍，但因本院目前有一幢危楼并不适合作为办公室之用，才拟将蔡元培馆改为办公室。至于蔡元培馆宿舍之住户，总务组有责任将其妥善安置。由于本院规定离职人员须于离职三个月内迁出宿舍，将来我卸任后也会与大家一样在期限内搬出宿舍，对于退休后的住宿问题我们都得认真考虑。……”李远哲知道自己退休了要缴回宿舍，难道不知道你的副院长也该如此？任凭副院长窃占宿舍，视若无睹，此李远哲之白道不要脸有甚于黑道者也！
011.李远哲怎样谎报黑官？.txt	45	89-89	13	举一个|例子|问|教授	第二，现在的知识分子的超然性、独立性、中立性越来越衰退。我常怀念过去世界各国知识分子的“洁癖”，不沾染任何党派、教派那种一柱擎天的坚定态度。现在有些高教育程度的人，已经失去了论事处世的超然性和独立性，在处理重要事情时师心自用。这绝不是个好现象，令人非常痛心，举一个现实的例子，有的大学中，投票决定教授、副教授的升等时，有些竟会考虑到省籍或统独意识的问题。这些考虑省籍因素的人之中，居然有自认是知识分子的人，这怎能不叫人伤心？如果自己不中立，要怎么去批评社会的不公不义？知识分子不能超然，就已经失掉了最高贵的特点。
