file	paragraph	score	markers	text
030.《狱中杂记》今译.txt	36	18	故事|后来|死|打|梦|狱	这又是很动人的故事。文章中又写一位宋梦蛟，在方苞受难中一直“易姓名尾余后”、一直偷偷在起解途中照顾他；又写一位杨三炯，这人冒充狱吏，混进牢里去探望方苞，并且一再留宿。“狱中地狭，自春徂秋，疫疠作，死者相望，秽气郁蒸，虽仆隶不可耐。而君旬日中必再三至，或淹留信宿，道古今，证以天道人食，慷慨相勖，虽余亦忽不知其身之危与地之恶也！”后来方苞发现在别人找他麻烦的时候，独有一位狱吏老是帮忙他。后来打听，原来这位狱吏是杨三炯“竭其资”买通来卧底的！
020.死的是我？.txt	2	17	故事|一天|后来|说|杀|死|梦	《邵氏闻见录》记邵康节、邵伯温父子故事，说邵伯温的曾祖母张夫人欺负他祖母李夫人，李夫人吃不消，要寻短见。一天晚上，却梦到神人对她说：“不要自杀啊，你会生好儿子。”李夫人相信了。后来李夫人病了，吃了医生开来的药，却梦到屋外有两棵木瓜树，可是右边那棵却枯死了。醒来告诉丈夫，丈夫就把药给倒掉了。到了生产时候，生了双胞胎，一男一女，女的变成死胎，男的就是邵伯温的爸爸邵康节。《邵氏闻见录》说：
027.奴才学发微.txt	5	17	故事|最后|说|骂|奴才	《水浒传》相沿是施耐庵作的，事实上，它是以宋江三十六人的真人真事为基础，长时间累积起来的。早在南宋时候，就有了《花和尚》、《武行者》、《青面碧》等话本。到了宋末元初，水浒故事就逐渐扩大，施耐庵把这些扩大的材料，做了总整理（又说罗贯中也整理过），最后成为一大名著。不论《水浒传》是谁作的，它在书中，包罗了许多宋朝的口语，却是事实。像石秀这句活泼泼的用奴才骂人的话，就是显明的例子。
030.《狱中杂记》今译.txt	4	17	结果|问|说|哭|死|打|冤|被|狱	我说：“京师里头有顺天府尹的直辖监狱、有五城御史的司坊，为什么刑部的监狱还关着这么多囚犯？”杜君说：“近几年来打官司，凡情节比较重的，顺天府尹和五城御史便不敢做主；又九门提督调查抓来的，也都拨归刑部；而刑部本身十四个清吏司里喜欢多事的正副满汉郎官们，以及司法人员、典狱官、狱卒们，都因为人关的越多越有好处，所以只要沾上一点边就给千方百计抓进来。人一进监狱，不问有罪没罪，照例先给戴上手铐脚镣，放进老监房，使你吃尽苦头，在吃不消的时候，他们就教你怎样取保，保出去住在外面，随传随到；再照你的家庭、财产状况，把钱敲诈来，由他们按成派分。中等以上的人家，都尽其所有出钱取保；其次，要想解下手铐脚镣搬到老监房外板屋里去住的，费用也得几十两银子。至于那又穷又无依无靠的，就手铐脚镣毫不客气，作为样板，以警告其他的犯人。又有同案一起被关的，情节重的反能取保在外，情节轻的、没罪的，却吃着苦头，这种人一肚子冤气，没好吃没好睡，生了病，又没钱治，就往往死翘翘了。”我认为我们的皇上，和过去的圣人一样，有好生之德，每在批公文的时候，总给犯人死中求生，但现在竟有无辜的人这样倒霉的！如有仁人君子，能向皇上上奏除死刑及发配边疆的重犯外，其他轻犯和受到牵连还没定案的，如果另设看守所来关，不上手铐脚镣，就不知可救多少人命了！听说监狱本有五间房名叫“现监”的，是给涉案而没定案的人住的。如果能查出这种规定，实行起来，倒也不无小补。杜君说：“皇上开恩，规定做官的可住优待房，现在穷人住进老监房，大盗累犯反住进优待房，这中间的微妙，能细问吗？这样看来，只有另外关到一座监狱里，才能根本解决啊！同我关在一起的朱老头、姓余的青年和关在一起的同僚，都这样碰上疫症死了，论罪状，他们都是不该受重罚的小罪。又有某氏控告儿子不孝，左右的邻居都被关进老监，哭哭叫叫直从晚上闹到天亮。”我听了，有动于衷，曾拿杜君这些话来普通的问了问别人；结果大家说的一样，我就决定记录下来。
043.小人·小人·打小人.txt	4	17	传说|最后|说|打|被	在积极的反应方面，也有二类，一类是小市民式的做法，一类是大丈夫式的做法。小市民中不肯姑息小人的，他们遭到小人之患，所用以抵抗小人的本领，毕竟有限，因此他们在“无力感”之余，最后多求助于神明。这种做法，最有趣的是香港的“打小人”仪式，香港的“打小人”仪式，多在三岔路口行之，传说三岔路口煞气大，可以把小人叉住。三岔路口以外，有的也在庙宇进行。被打的小人对象分两类，一种是不记名式的，一种是记名式的。前者是对付一般小人作祟的；后者是对付特定小人作祟的。因为特定，所以要在小人纸上写出该小人的姓名住址，如有生辰八字一并写出，效果更佳；如有该小人玉照一帧，一并缴出，效果就如神矣！写出姓名地址的公式不外是：”狐狸精某某某今年三十三岁，七月十五日丑时生，晤知时头时尾，是真是假，住在呢个某某道某某号”之类。“打小人”时，当然上香斋供一切如仪，登时以鞋来打破小人纸，有的用小铜剑刺破之，或用香头或烟头烧之。如有照片，则更方便，就小人玉照之要害处使他眼瞎嘴破，以快人心。该小人自此不能为祟或一时不能为祟，也自不消说矣！
006.有眼识泰山.txt	118	16	传说|说|死|泰山	泰山碧霞宫西边有酆都峪，俗叫鬼儿峪，就是传说中的归魂所在；泰山山顶西边有望乡岭，就是传说中死人怀念家乡的所在。
016.遥想《火烧圆明园》和《垂帘听政》.txt	9	16	有一天|一天|说|死|梦|皇帝	我这次机会非常好，从来没有一个导演在故宫、颐和园、东陵、承德的避暑山庄，像我这样大规模地拍一部历史片，而且是在历史人物生活的地方拍。譬如说，咸丰皇帝死在避暑山庄“烟波致爽殿”的西暖阁，我们就在西暖阁拍。多年以来我拍古装戏一直是搭布景。我一直在想，要是有一天，能到这些真的地方去拍一拍，那就过瘾了。这是我多年以来梦寐以求的事。这种事情在过去总觉得是不可能的，根本没有想到这样的机会。但现在有了，而且也做了。
020.死的是我？.txt	5	16	故事|有一天|一天|说|死|被	美国幽默大师马克·吐温（Mark Twain）讲过一个关于自己一死一活的故事。他说他是双胞胎，兄弟两人太像了，连妈妈都分不清谁是哥哥谁是弟弟。有一天，保姆为他们洗澡，其中一个，失足滑入浴盆淹死，没有谁能知道究竟淹死的是哪一个。马克·吐温常对人说：“此乃一悲剧也。人人都以为我是没被淹死的，其实不然，没被淹死的，其实是我的双胞胎兄弟，而我本人，却是当时被淹死的那位。”这种似真疑幻的、说来好像自相矛盾的话（paradox），其实论人生死，都可如是观。
027.奴才学发微.txt	59	16	故事|杀|逃|奴才	④李鸿藻《霆军纪略》：“故事：武职大臣，单衔具疏，自称奴才，与旗籍臣工一例。而钦定剿定粤匪诸方略，于满汉文武臣工各奏疏，则概以臣字为文。此编所载，鲍公各奏稿，谨遵方略，一例称臣。”对照起乾隆朝的“武职大臣，单衔具疏，自称奴才”的例子，就可看到多么有对比性了，我举乾隆三十四年（1769）3月29日的一则和台湾有关的如下：“福建台湾镇总兵官奴才叶相德跪奏：为具奏事。窃奴才仰蒙圣恩，委任收捕贼匪黄教等首从各犯，夙夜悚惶，实力办理，业将多方设法及会合搜捕情形，于3月17日咨明督臣崔应阶转奏在案。本月27日，奴才探知黄教等潜匿在官材珑山内，随会同提臣吴必达，率领文武官兵，连夜密赴该处，当即擒杀黄教等首伙各犯。于二十九日，奴才会同提臣吴必达、臬司余文仪连衔具奏外，伏查此案贼匪先后擒获一六六名、投首效用六名、临阵剿杀一一四名，此外尚有散逃余党，不便稍有疏漏，奴才复与提臣同心协力，分头查捕，务绝根株。再查台湾地方营伍，均须整顿，奴才现与提臣将善后事宜熟商筹办，约于四月末旬，可以竣事，即当西渡厦门，赶赴滇南，力图报效也。合先恭折由六百里驿递驰奏，伏乞皇上睿鉴，训示施行，谨奏。”
030.《狱中杂记》今译.txt	3	16	一天|问|说|杀|死|被|县|狱	康熙五十一年三月里，当我被关在刑部监狱的时候，看见犯人死了，由墙洞里拖出去，平均每天总有三四个，不觉心里奇怪。有个曾经做过洪洞县长的杜君，站起来说：“这是生瘟疫了。现在天时正常，死的还少；过去有多到一天死十几个的。”我问是什么原因。杜君说：“这种病容易传染，生这种病的，纵然是亲人，也不敢住在一起。这监狱一共有四座老监房。每座监房有五个房间：狱卒住在当中的一间，前面有大窗通光线，屋顶有小窗透空气；其余四个房间都没有窗，可是关的犯人经常有两百多。每天天还没黑，就上锁了，大小便都在房间里，和吃饭喝水的气味混在一道。加上寒冬腊月，没钱的犯人睡在地上，等到春气一动，没有不发病的。监狱的规矩，一定要等天亮才开锁，整个晚上，活人和死人就头靠头脚对脚地睡着，没法闪躲，这便是传染人多的原因。还有奇怪的是：凡属大盗累犯，或杀人要犯，大概由于气质强悍旺盛，反倒被传染上的不到十分之一二；纵使传染上，也很快就好了。那接二连三死掉的，却都是些案子轻的罪犯、或嫌犯、或保人，是些不该绳之以法的人们。”
030.《狱中杂记》今译.txt	7	16	忽然|结果|后来|最后|说|死|被|狱	他的一个同事说：“这样办可以欺蒙死的，却不能欺蒙长官；假使长官发觉，再行申请，我们都没活路了。”部员某笑着说：“再行申请，我们固然没活路；但长官也必定以失察见罪、连带免官。他不会只为两条人命把自己的官丢掉的，那么，我们最后还是没有死的理由的。”结果便这么办，案末两个人果然被立即处决。长官张口结舌给吓呆了，可是终于不敢追究责任。我关在监狱的时候，还见过某姓兄弟，同狱的人都指着说：“这便是把某某人的命换来他们的头的。”后来部员某忽然在一个晚上死了，大家都说这是上天报应。
031.“宰白鸭”.txt	8	16	问|曰|杀|死|骂|冤|县|狱	福州源泉二府，顶凶之案极多。富户杀人，出多金，与贫者代之抵死。虽有廉明之官，卒受其蔽，所谓宰白鸭也。先大夫在谳局，尝讯一斗杀案，正凶年甫十六岁。检尸格，则伤有十余处，似非一童子所能为。提取复供，则口供滔滔，与详文无丝毫差。再令复述，一字不讹，盖读之熟焉。加以驳诘，矢口不移。再四开导，始垂泣称冤。即所谓白鸭者也。乃驳回县更审。县又顶详仍照前议。再提犯讯之，则断断不肯翻供矣。……案定后，发还县。先大夫遇诸门，问曰：“尔何故如此坚执？”则垂涕曰：“极感公解网恩，然发回之后，县吏更加酷刑，吾求死不得。父母又日来骂，卖尔之钱，已用尽，尔乃翻供以害父母乎？若出狱，必处尔死。吾以进退皆死，不如顺父母而死耳！”先大夫亦为之垂泣。
008.孔融“父母于子无恩论”申义.txt	6	15	最后|说|杀|入狱|被|招|狱	孔融反对恢复肉刑、反对曹丕私纳袁绍儿媳妇、反对曹操禁酒……跟曹操不合。小人郗虑从中搞鬼，最后由路粹罗织孔融罪名，说他“招合徒众，欲规不轨”，说他“谤讪朝廷”、“不遵朝仪”、“大逆不道”。于是孔融又第二次入狱，最后全家被杀，年五十六岁。《后汉书》记这一惨剧始末如下：
016.遥想《火烧圆明园》和《垂帘听政》.txt	22	15	结果|后来|最后|说|哭|杀|死|打|骂	又过了十一年（1880），慈禧太后的势力更稳固了。这年8月。她叫太监李三顺带东西出宫，送给她妹妹。依照法例，太监不准走正门，只能走旁门，可是太监一定要走正门。还不听检查，结果跟守门的发生武打，太监跑回去，加油加酱，报告慈禧太后。慈禧太后找来慈安太后，说我还没死他们就眼里没有我了，不杀守门的，我就不想活了。慈安太后害怕，就下令杀守门的，掌管司法的官说这可不行，守门的一来没犯法，二来根据祖制，守门就该这样不通融。慈安太后说：什么叫祖制？等我死了，我岂不也是你祖宗？坚持要杀人。司法首长（刑部尚书）潘祖荫说：既然交犯人到刑部，就得依法处理，依法处理就是无罪开释，如果太后要杀，太后可以另外自行去杀，不能叫司法官这样违法杀人。慈安太后没办法，只好告诉了慈禧太后，慈禧太后找来潘祖荫，大哭大闹、捶床大骂、骂潘祖荫没良心。后来同意打折扣，不杀，可是要当廷打守门的，要“廷杖”（当廷打屁股）。恭亲王说“廷杖”是明朝的虐政，我们清朝不能学。西太后说你事事跟我作对，你是谁啊？恭亲王说我是先皇第六个儿子，西太后说：我革你的职，恭亲王说革得了职位爵位，可是革不了先皇儿子的身份？慈禧太后气得要命。最后还是迁就她，再打折扣，把不该处罚的处罚了事。
027.奴才学发微.txt	22	15	有一次|说|奴才	按清朝规矩，奏折有奏事折、密折、请安折、谢恩折等分别。办公归办公，公事奏折称臣；拍马屁归马屁、小报告归小报告，私事奏折称奴才。这一分际，做主子的，要求至严。在清圣祖康熙的朱批中，就有“知道了，请安折子当另折才是，不合”、“所奏知道了，奏事折子与请安折子一处，不合”的字样可证。用密折上奏，康熙是有他的大道理的。他说：“朕令大臣皆奏密折，最有关系，此即明目达聪之意也。其所奏之或公或私，朕无不洞悉。凡一切奏折，皆朕亲批，诸王文武大臣等知有密折，莫测其所言何事，自然各知警惧修省矣！”正因为密折有这么大的神通，所以行之以鬼鬼祟祟，也就至为重要。康熙就有这样的朱批：“朕体安善，尔不必来，明春朕欲南方走走未定。倘有疑难之事，可以密折请旨。凡奏折不可令人写，但有风声，关系匪浅，小心，小心，小心，小心！”做主子的不但要求“奏折不可令人写”，主子自己的批语，也是不假手于人的。康熙有一次右手生了病，但他宁用左手歪七扭八的朱批，也不肯含糊，其左右开弓以驭臣下之态，可想而知。由此看来，“左手的缪思”，真是小焉者也！
029.招了再说.txt	10	15	后来|说|杀|死|打|冤|被|刑求|招	我第二次做政治犯的时候，在牢里碰到卡车司机吕德，他被当成抢犯，抓到警察局，刑警办案，刑求他，不但要他承认这次抢案是他干的，还要他承认其他许多破不了的悬案，也是他干的。吕德对刑警说：“我承认这么多，岂不要被判死刑？”刑警说：“你签字承认了，也许死，也许不死，但那是以后的事，你还有机会去打官司，救回一命；你若不签字承认，今天就要你死？”吕德只好一一承认。后来吕德被判死刑，求我帮他喊冤，我帮他一阵，总算以无期徒刑定谳，暂保了一条老命。吕德说：“那些狗（刑警）可不是说着玩的，他们真能把你当时打死，然后谎报你畏罪自杀！”看到了那么多不明不白死在警察局的例子，我相信吕德的话，我相信国民党的来俊臣真可以把吕德当场打死！吕德一一自诬是对的，招了再说，置之死地而后生或死，总胜于先被打死啊！
029.招了再说.txt	14	15	故事|说|招	只有了解狄仁杰故事的人，才会会心了解为什么铁汉李逵要“只得招做‘妖人李二’”，原因无他，李逵“知道不招就没命，只好招了再说”。
030.《狱中杂记》今译.txt	8	15	一天|最后|问|杀|死|冤|狱	凡属杀人案件而判词上没有“谋杀”、“故意杀人”等字眼的，大概经过秋审，列入“矜疑”（情有可矜而罪在疑似之间的）类中，便可以免死，司法人员因此也就可以在法律夹缝里做手脚。有个叫郭老四的，曾四次犯杀人案，最后一次仍以“矜疑”减等，不久碰上大赦。出狱以前，一天到晚都和同党喝酒唱歌，有时直闹到天亮。有人问他过去的事，他竟一件一件原原本本道来，神气活现，好像自己了不起似的。唉！像那些无耻而恶毒的司法人员贪赃枉法，原不足深责；但道理并没真正弄清，一班善良官吏往往以脱人死罪为功德，而不追究真正的实情，就使死者含冤不浅了！
042.把敌人出版.txt	3	15	传说|说|骂	徐敬业起兵讨武则天，他参加了，代徐敬业主持宣传与军中书檄，最有名的《讨武瞾檄》，就出于他手笔。传说武则天刚看到这篇骂她的妙文时候，满不在乎，并且还嘻嘻哈哈的，但是读到其中“一抔之土未干，六尺之孤安在”两句时，睁着眼睛说：“谁写的？”左右告诉她骆宾王写的，武则天埋怨说：“宰相安得失此人！”（宰相怎么把这样的人才没给注意到！）
004.“有如白水！”.txt	4	14	故事|答|曰|打	这一“取白壁投之于河”、“河伯为盟证”的发誓行为，是古人向鬼神打交道的必须奉献。古人向鬼神“缴手续费”，就是用玉，为了表示真的给了鬼神，就把玉敲碎或丢到河里。这种“宁为玉碎”是很令人心疼的，所以，为了安全起见，有的就要在鬼神有确实反应后，才真的交出玉来。《书经》里记周公之言曰：“尔之许我，我其以壁与珪归俟尔命；不许我，我乃屏璧与珪。”（你答应我，我就把玉给你；你不答应，我就拿玉走了。）这种儿童式的讨价还价，就是“惜玉”的一个证明。晋文公如今“取白璧投之于河”，就是来真的，不是小气的。这段故事，《左传》别有记载：
011.老董的悲剧.txt	19	14	有一次|后来|说|死	有一次，汉朝祖庙着了火。董仲舒写了稿子，发了议论，主父偃偷了这篇稿子，上奏汉武帝。汉武帝拿给大家看，董仲舒的学生吕步舒，不知道这是他老师的作品，大发议论，说这篇东西“大愚”。于是把董仲舒给关起来，论以死刑。后来虽给特赦了，但是他再也不敢谈灾异了。
025.不老·不死·尸.txt	16	14	故事|传说|说|死	这种不死的构想，在中国人的思想里，有着深远的来龙去脉。传说里西王母有不死药，后羿讨了来，自己还没吃，就给嫦娥偷吃了，演出了嫦娥奔月的故事⑥。证明了为了争吃不死药，中国第一场太太离家出走的戏，就这样构想出来了。
026.还我万岁！.txt	3	14	问|曰|杀|皇帝|万岁|狱	或问余曰：“民国立后，无论何地、何人、何事，苟致祝词，必呼‘万岁’，然专制之国，则专属之皇帝，庶人不能冒称，何也？”余曰：“此所以成为专制也！‘万岁’二字，特古人庆贺之词。《韩非子》巫觋之祝人曰：使君‘千秋万岁’之声聒耳。《冯异传》：时军乏食，赵臣将兵来助，并送缣谷。军中皆呼：‘万岁！’《马援传》：援封侯，掾史皆呼：‘万岁！’《耿恭传》：恭为匈奴所围，绝水，凿井拜，新泉涌出。众皆称：‘万岁！’《李固传》：固蒙赦出狱，京师市里皆称：‘万岁！’《晋书》张祚淫虐，张琚杀之，国人皆呼：‘万岁！’《唐书》郭子仪执酒与回纥誓曰：大唐天子‘万岁’！回纥可汗‘万岁’！两个将相亦‘万岁’！观此则‘万岁’二字，不专为皇帝祝词，原可通称，民国之用此，盖复古也。”
026.还我万岁！.txt	15	14	后来|问|说|杀|被|万岁	从九千岁到九千九百岁，已经直逼“万岁”了。但是九千岁也好、九千九百岁也罢，究竟还不是“万岁”，还是不过瘾。记录上就有过士大夫拍魏忠贤的马屁，魏忠贤走过的时候，大家磕头，大喊“九千岁”，魏忠贤还理都不理⑧。魏忠贤不理的原因之一，可能觉得九千岁不过瘾。九千岁不过瘾，在太平天囯就发生过。太平天国对天王洪秀全喊“万岁”，对东王杨秀清等喊九千岁。东王杨秀清不过瘾，要人喊他“万岁”。天王洪秀全质问他说喊你“万岁”我这“万岁”该怎么说？杨秀清说喊你“万万岁”吧。后来太平天国内讧，杨秀清被杀，追究起来，争的就是这一千岁。虽然事实上，两个小子加在一起，也只不过活一百多岁。
027.奴才学发微.txt	24	14	笑话|打|皇帝|奴才	正因为上下之间，在正式办公归办公以外，要建立另一种渠道，所以这种渠道就显得亲密，密折也、请安、谢恩折中自称奴才也，就是亲密的一种表示。清世宗雍正朱批中，竟有“灯下乱写来，莫哂字丑”的话、竟有“灯下写的笑话字了”的话，要奴才你别笑皇帝我的字写得蹩脚，这是何等亲密！碰到奴才的毛笔字不行的，皇帝当然也一律曲谅，雍正就批过：“不必拘定楷书，笔画随意，大小俱无阙碍也。”为什么？你又要人打小报告，又要人王羲之，天下有如此完人乎？
027.奴才学发微.txt	25	14	说|打|骂|被|皇帝|奴才	徐珂说称奴才是“满洲旧俗”、是“满洲大臣”独享的荣衔，但“汉人之为提督总兵者”（陈守山警备总司令之流），却也“称奴才如故”，这是有趣的。清高宗乾隆二十三年（1758）下谕：“满洲大臣奏事，称臣称奴才，字样不一。著嗣后颁行：公事折奏称臣、在请安谢恩寻常折奏称奴才，以存满洲旧体。”②但是，乾隆三十八年（1773），凉州镇总兵乔照于奏谢折中称了臣，就被皇帝严旨申饬。理由是：“武员即官至提督，亦称奴才，此乃向来定例，乔照岂容不知？虽臣仆本属一体，称谓原无重轻，但乔照甫加总兵，即如此妄行无忌，足见其器小易盈，著传旨严行申饬。”照语气上看，总司令之流只许自称奴才而不准称臣，乍看似有屈辱之意，其实不然。“打是喜欢骂是爱”、“为卑而近”，格外屈辱其实只是格外垂青。高玉树回忆他被蒋介石召见时，他被赐坐，但同时的总司令们却要站在旁边、不准坐。但真正贴身者，是高玉树乎？还是“官至提督”的这些家伙乎？此理还不明白吗？所以清朝规矩只许满洲人和汉人中的总司令之流称奴才，这才表示真正把你们当自己人看待呢③！
