file	paragraph	lines	score	markers	text
016.蒋经国的一个情妇（彭哲愚·严农）.txt	19	37-37	15	有一次|说|死|蒋经国	章亚若死后就埋葬在瑶山。有一次，蒋经国来桂林办公事，桂林行营公署举行宴会招待他，他派车把徐君虎也接了去。宴会后，两位老朋友乘兴夜游漓江，水光月色，山影迷离，蒙蒙胧胧，别有一番诗情画意。到漓江大桥时，离瑶山已经不远了。徐对蒋经国说：“老章（章亚若）就埋在山上，你不去看看她？”蒋经国一听，凄然叹曰：“老虎，你以后别再提这些事了。”徐君虎说：“老章为你而死，你到了她身边都不去看看她，也太无情无义了。”蒋经国不再说什么，他自己觉得挺别扭，游兴全无，只好回去了。
017.蒋家父子不是“人”（孟绝子）.txt	22	43-43	15	例子|逃|死|蒋介石|宋美龄|一九四九	蒋介石没有在南京“死社稷”。他和他第四任妻子宋美龄把私房钱存在外国，把用金圆券向全国同胞换到的黄金和外汇偷到台湾。蒋介石这样，他的部下怎么样呢？例如第四军军长王作华和第四十五军军长陈沛，他们逃到杭州时，都成了光棍军长。他们向军需局领到全军经费后，就化装逃亡了。有些后勤机关的官员干脆就自己带着经费化装逃亡。这类的例子太多了。一九四九年二三四月间，我在杭州黑市上经常看到逃到杭州的军官用大量金圆券和银元换黄金，换到黄金就逃。
018.吴国桢口中的蒋氏父子（江南）.txt	77	153-153	15	故事|小故事|说|笑	假使俞鸿钧，严家淦做主席，能这样果断坚决吗？说完这段小故事，吴带着胜利地微笑向我指出：“我做主席期间，省府府令如山，绝不许半点拖泥带水。”他接着说，“这就是，我揭示的法治精神，至于和民众间，省府大门敞开，省民有事，随时可见主席。”
019.蒋氏父子家庭生活（江南）.txt	13	25-25	15	有一天|最后|说|她说|笑|请	有一天晚上，督练处同人宴请专员，就有这位小姐在座。专员酒是很好，可是欢喜闹酒，酒后言动，自己也不十分把握得定。吃得正畅快时，那些部属，一个一个都溜开了；到了最后，只留下她和他两人，这就是他们定情之时。这位小姐，灵肉双方都获得了满足；她心高于天的志愿，也达到了。可奈命薄于纸，她怀了孕了，送到桂林医院去养育；谁知竟是一对双胞胎，等到第二个孩子出来，流血过多，她就昏厥过去了。在她气息奄奄那一刻，当局从重庆来了电话，对她说：“我承认你是我的媳妇，你好好地休养！”她就这么含着笑瞑目而逝了。她就替他留了这对双胞胎在人世间吧⑥！
004.中华民国总统怎样暗杀政敌？.txt	38	75-75	14	后来|最后|问|说|杀|死|求|请|打电话	再看赵秉钧。赵秉钧看到应桂馨的悲惨下场后，不免兔死狐悲、内心发毛，他一面以改任直隶都督（河北省长）的身份径自发电缉拿杀应桂馨凶手，一面打电话向袁世凯发牢骚说：“如此，以后谁肯为总统做事！”1914年2月19日，袁世凯让赵秉钧兼任了民政长，表示对他的信任。但才过了八天，赵秉钧就突然中毒，七窍流血而死。临终时候，自知是袁世凯下的毒手，但怕牵累家人，杠上开花，惹来“赵宅血案”，乃不敢声张，只以“葬身陵麓（光绪皇帝的崇陵），近先帝”为嘱，便一命归西。赵秉钧生前是袁世凯的情报首长、特务头子，是搞阴谋诡计的“亲密战友”，最后却被毒杀，走狗的悲凉下场，由此可证！回想宋案发生之初，密电被发现，赵秉钧吓得寝食俱废，特请准他辞职避嫌。 但是这位中华民国总统是何等人物，他知道避嫌避嫌，愈避愈嫌，因此只准请假，不准辞职。袁世凯派国务院秘书长张国淦到赵秉钧家看他，赵秉钧见面就打躬作揖，要求帮忙。张国淦问帮什么忙，赵秉钧说：“此时只求免职，才可免死。”后来情势再变，袁世凯不得已，把他的职务给免了。赵秉钧在将死之时，其言也善，要葬在先朝皇帝陵侧，宁做满清狗，不做袁家臣。做情报首长、特务头子的下场，最后一至于此！
006.蒋经国的另一个爸爸.txt	12	23-23	14	有一个|说|死	“冥婚”是中国文化，但却不是正统的。例如曹操的小儿子曹冲死了，因为死时只有十三岁，曹操怜其少子，就想来一次“冥婚”。正好邴原有一个女儿早死了，曹操找到邴原，要把两个孩子合葬。不料邴原却不买账，邴原说：“原之所以自容于明公，公之所以待原者，以能守训典而不易也！若听明公之命，则是凡庸也！明公焉以为哉？”邴原为什么拒绝曹操呢？他的理论根据是这样做不合于“训典”，他所指的“训典”，显然是指《周礼》这部经书而言。在《周礼》的“地官”（媒氏）一节，有这样的话：“禁迁葬者与嫁殇者。”再按注解，“迁葬”是指“生时非夫妇，死而迁葬之，使相从”；“嫁殇”是指“十九以下未嫁而死者”，“谓嫁死人也”。两者统而言之，都是“冥婚”。而这种“冥婚”，不管死者成年没成年，按诸传统经典，都是违背的，在中国正统思想中，对这些是完完全全明明白白禁止的。
014.蒋“青天”在赣南的故事（曹云霞）.txt	7	13-13	13	故事|传说|说|枪毙	就以轰动一时的枪毙贪污犯来说吧，外界就一直传说蒋专员如何秘密察访，探得民隐，破获此案，说得诡秘神奇，宛如一个侦探故事。真相究竟是怎样呢？概略忆述一下。
015.蒋专员的“五有”和“十多”（曹云霞）.txt	12	23-23	13	故事|问	彼时，江西省主席熊式辉，号称是政学系的谋士，机灵圆滑，计策多端。蒋委员长在南昌，设立行营，坐镇指挥“围剿”时，熊兼任行营办公厅主任。他和南昌行营秘书长、政学系头头杨永泰，设计了种种“清剿”“绥靖”的办法。设置“行政督察专员公署”，就是杨熊的主意之一。熊式辉为了收拾江西整个的局面，他有一套所谓“三好”方针：“有比无好，快比慢好，多比少好”。因而，江西出现了这种情况：好歹尽快弄个名义，派个官，搞个地盘，挂块招牌，急急开场，多多益善，下文如何，暂且不问。这是虚饰门面，奉行故事的典型官僚主义。
017.蒋家父子不是“人”（孟绝子）.txt	8	15-15	13	说|逃|活捉|强奸|请|蒋介石|国民党|一九四九	三、你说：“国民党军队中许多将领，平日除钻营敛财、作威作福外，邪门左道，不务正业。下焉者嫖赌喝吸，声色犬马，腐化恶化；上焉者画神马，诌歪诗，写一笔虎，舞文弄墨，附庸风雅；而对于攸关作战胜败、军国存亡的本行本业的军事学，却是从不研究。”这些话，如果是出自我的笔下，人们会认为是我胡扯造谣。从一九三七年三月到一九四九年四月，有十个学期我是住在学校里。这十个学期的寒假暑假，和其余七年，我都是在军队附近，我所看到的军官，大多数都是属于你所说的这一类。国民党逃到台湾以后，军官中这种情形更变本加厉了。而且阶级愈高的军官，愈不务正业，愈声色犬马，邪门左道。有的将领甚至还诱奸“金马小姐”，强奸“中国小姐”。诱奸者和强奸者还都是蒋介石的心腹。他们在大陆上吃败仗逃离大陆时，是中将。他们带着贪污的钱逃到台湾以后，蒋介石升他们为二级上将，再升为一级上将，又任命为台湾省主席。海陆空军有八百万的蒋介石会惨败给只有近百万步兵的毛泽东，原因很多。你所说的这种现象，就是其中之一。而这种现象中最富于戏剧性的一幕，则是蒋介石的江阴要塞司令戴戎光之被中共活捉。据陈少校所著《金陵残照记》，在戴戎光之前，要塞司令是仪征人孔庆桂。（一九四八年）五月间，孔因宦囊已饱，想作寓公，所以请辞司令职务。江阴要塞一职，人人视为肥缺，追逐的大不乏人。因为一、要塞在江阴黄田港设立检查站，该处是长江南北交通孔道，贪污走私，有利可图。二、江阴沿岸一带有芦苇的收入。三、握有要塞附近矿山开采权，也可牟利。四、要塞有数百亩田出租，自然是一条财路。五、在江阴，可用在棉纱工厂搭干股等办法，坐地分红。六、用要塞公款就近在上海做投机买卖，可以捞一笔。七、当然也可以吃空缺。有此七利，垂涎钻营者遂多。孔庆桂辞职的消息传出后，连胡宗南也飞电保荐其部属郑瑞充要塞司令。
018.吴国桢口中的蒋氏父子（江南）.txt	199	397-397	13	有一个|问	“蒋宋虽是亲戚，斗法斗得厉害，蒋问宋，有没有考虑次长人选？蒋廷黻如何？”吴呷着咖啡，精神抖擞。“蒋是孔祥熙的人，故宋未接下文，蒋先生再问，有一个人，你不会反对的，胡世泽管常务，吴国桢管政务。”宋当场同意。
019.蒋氏父子家庭生活（江南）.txt	41	81-81	13	有一次|答|说|请	……当他们回国时，爱民已有三岁，爱理只有二岁，爱民已能牙牙学语，爱理还在怀抱中，他们到奉化后，毛夫人看见二个混血种的孙子，是有说不出的喜欢，不久以后蒋氏便到江西去了。一直到二十九（一九四一）年才把他们接到赣州去，在三十（一九四一）年蒋氏便把爱民（孝文）送到赣州城东镇中心小学去读书，第二年爱理（孝璋）也入学，在每天放晚学回家时候，蒋氏必定检查他们兄妹二人书包，因为蒋氏在他们二人上学的时候曾将书籍笔墨等物，检点数目交给他们，并告诫他们不得短少亦不得多出，有一次蒋氏检查爱民的书包发觉多了一枝铅笔，蒋氏追究爱民铅笔从何处来，爱民只得从实的说，是一个同学送给他的，蒋氏便谆谆的告诫他不可无理收人家的赠物，在第二天上学的时候，他便亲自带了爱民在到学校里去，请那位级任先生查那个送铅笔给爱民的小朋友，当面将那枝铅笔交给级任先生转还给那个小朋友，由此可见蒋氏对他子女们的教育是多么的严格和不苟私。但是有一次一位先生因为不知他们父亲的身份，便查询他们父亲是做什么职业，他们便玩皮的回答：“做专员，祖父在中国做皇帝”，据说这种思想的言语是蒋氏一位姓金的卫兵所教的，蒋氏知道后曾经严厉的责罚过孩子们，和痛斥过姓金的卫兵。
020.顾正秋、蒋经国、任显群的“三角习题”（先锋时代）.txt	18	35-35	13	后来|最后|说|他说|请|蒋介石|蒋经国|国民党	《吴国桢八十忆往》这一小段有关任、顾结婚以及任显群后来因“包庇匪谍”而获罪入狱五年，虽然说出一个大概的轮廓，可是，对于关键性的情节和人物，都略而未提，然而，我们从吴国桢“突然变得神情严肃，情绪激动，他说：‘这事做得太不高明了。’”一语去看，则“这事做得太不高明了”之人，隐然的，已有所指。只是，江南作此文之时，系在他出版《加州论坛报版<蒋经国传>》之后，也就是国民党特务请由前《台湾日报》发行人夏晓华出马，和江南谈成“修改《蒋经国传》”条件“江南即前往加州论坛报抽回《蒋传》最后两章，那两章是谈及蒋介石父子的私人生活及婚姻的部份。”之后的事，那末，江南对“这事做得太不高明了”之人，作了隐讳而又留下耐人寻味的“曲笔”，就颇能令人理解的了。
008.蒋经国其实还不知阿斗.txt	118	235-235	12	最后|结果|杀|死|蒋介石|国民党|共产党	依我看来，毛泽东“死且不能保妻子”、“一旦龙驭上宾，太后就被人抓起来”的情况，正好证明了共产党制度和“大臣”的胜利，因为有了那种制度和“大臣”，所以新时代的吕后不能当权，制度使她调不动部队、“大臣”使她俯首就擒。老毛死的时候，第一代的革命战友虽然与子偕老，但大都还在，这批人很凶，他们的老底子尚堪一斗，“非其种者，锄而去之。”结果吕后垮矣！反看蒋介石，虽文墨不如老毛远甚、不会写“还看今朝”的“沁园春”、也读不懂《资治通鉴》，不过此公做皇帝的大脑，却比老毛还十足。但他一旦龙驭，小龙就接上了龙，由美国保妻子、由“大臣”受顾命。国民党的“大臣”为什么这样不争气，原因在他们够不上是第一代的革命战友，只不过是准第一代的马屁战友，真正第一代的革命战友早被老蒋杀的杀、关的关、驱逐的驱逐，最后，台湾剩下的，都是些下三滥同志。这些同志，有奶就是娘，跟太后、跟太子，任凭君命，所以老蒋死了，小蒋在台湾做上皇帝。台湾的大行皇帝配做龙而大陆的大行皇帝不配做龙，对比之下，正看出了国民党革命革得比共产党还堕落得多！
019.蒋氏父子家庭生活（江南）.txt	11	21-21	12	故事|说|他说	据江西时代和他在一起的曹聚仁说：“他（经国）年富力强，欢喜女人，而且欢喜淫荡的女人⑤。”很多桃色故事，因此和经国的神秘性一样，传诵不已。其中以章亚若女士和他的孽缘，最脍炙人口。曹聚仁首先予以公诸文字，他说：
019.蒋氏父子家庭生活（江南）.txt	46	91-91	12	故事|问|说	孝文的一生，却属典型的纨绔子弟，且悲剧终场。他的荒唐故事说不完，仅作轮廓交代。孝文自幼很得蒋先生夫妇宠爱，也许环境过份优越，加以生性顽烈，缺少父母严格的管教，注定为“问题少年”。
024.谁是蒋经国的接班人？（亚洲周刊Asiaweek）.txt	25	49-49	12	问|说|他说|求|蒋经国|国民党|一九四九	根据内幕消息，这是从一九四九年以来视为禁忌的问题，在国民党会议中正式列入议程加以讨论的第一项。一位台湾的评论家说：“国民党决定面对问题加以解决，表示蒋经国在其晚年终于有面对改革要求的迹象。它也表示党内开明派的意见受到重视。”不过，反对派的尤清不尽同意此看法，他说：“经过党外和大家意见几十年来的压力与要求之后，国民党只不过是表示他们注意到这些禁忌问题的确存在罢了。”
005.蒋经国怀胎二十多个月吗？.txt	2	3-3	11	笑话|问|答|说|笑|请	先说个洋笑话。一个新兵，慌慌张张地向队长请假，说他太太要生小孩，家里没人照顾，务请准他回家一次。队长批准后，新兵欣然就道。临出营门时候，队长顺便问：“你的小孩什么时候生啊？”他忘形地答道：“报告队长，大概在十个月后！”
008.蒋经国其实还不知阿斗.txt	26	51-51	11	故事|说|叛变	《三国》上不是有一段孙权向曹操称臣，要拥戴曹操受禅做皇帝的故事吗？聪明的曹操不干，反说，“是儿（孙权）欲置我于炉火之上！”以曹操之才之威，坐上去还怕“火烧屁股”，你华国锋何人？尔原受“先帝”之“托孤”，“保护我家属”；如今“先帝”尸骨未寒，尔就摇身叛变，“取天下于寡妇孤儿之手”，马上就要坐上连曹操都不敢坐的“金龙宝座”。
013.蒋经国抗日的面面观（曹云霞）.txt	15	29-29	11	当年|说|杀|死|枪毙|共产党	各学校的这种极冷淡的反应，显然不是偶然的。箇中的原由，是相当复杂的。从人们当时的议论，很明显地觉察到这些方面：其一，老百姓特别是学生，对于国军从湘桂战线一溃千里，国民的生命财产，受到极其惨重的损失，十分怨愤。虽然蒋委员长明令枪毙了弃守阵地的将领，也不能平息激越的舆情。当年国府派往贵州宣抚的代表张道藩先生，曾经忆述他目睹的惨状：“从柳州到独山，这次饿死冻死或被杀害的，至少也有五万人。自独山到贵阳因冻馁死的亦达数万，悲惨的程度决非笔墨所能形容。”（见张道藩著：《酸甜苦乐的回味》，七五页）那时，重庆的街头巷尾都塞满了难民，到处怨声载道。其二，人们认为，当局对于日寇的进犯，不早谋有效的抵抗，现在却急忙征集知识青年从军，显然是为了转移视听，缓和舆论。而当时舆论呼吁：当务之急，是从速调动驻屯西北的胡宗南部的大军，紧急增援贵州前线，抵抗日寇深入。青年从军，是缓不济急的。当时胡宗南的数十万大军，是用于包围监视西北的共产党根据地的，这正是“党、国”的命运所系。以后逼不得已，才从西北空运一部份军队（闻说是两个师）到贵州。当时重庆学生曾经公开喊出这样的口号：“中央西北不调兵，我们坚决不从军。”其三，C.C控制的党和教育部门，多数采取袖手旁观，存心看康泽复兴社一系在从军运动中跌跤。由于以上种种原因，青年从军开始就陷于消极状态。
013.蒋经国抗日的面面观（曹云霞）.txt	18	35-35	11	有一天|忽然|说	大概是十一月底，战局更加吃紧，湘桂的难民挤满了重庆的大街小巷，一片惶恐。报上忽然出现大字标题：“中大学生踊跃从军”；接着报上又说：“重大”、“交大”学生从军不甘后人。显示青年从军运动的高潮已经到来了。蔡希曾那些日子也到处奔波，他有一天回来告诉我：“胡老”顶着寒风，站在大卡车上，赶到九龙坡交通大学，向学生讲演，鼓动学生从军。事后学生报名从军的转为踊跃。“胡老”是我们当时对于三青团中央团部副书记长胡庶华老先生的称呼，他蓄着满腮的长须，外表像个长者。他曾担任湖南大学校长。我想这些老先生出动，对学生可能会有号召力。
014.蒋“青天”在赣南的故事（曹云霞）.txt	25	49-49	11	故事|有一次|说|求|蒋经国	另一个故事是：蒋经国先生在重庆，有一次大轰炸后，他陪着蒋老先生，一道去视察灾区，老百姓纷纷哀告求救。他怜悯一位老太太孤苦伶仃，准备给她几张钞票。正当蒋经国掏口袋，蒋老先生连忙制止，告诉他，这样做不合适。直接给钱，给了一个，还有两个三个那就不好办了，应该通知政府机关统一办理。蒋经国曾经对我们强调说：这是蒋公给他的一次深刻教育，办事应由承办机关，依法办理，不能凭个人的兴致去做。
015.蒋专员的“五有”和“十多”（曹云霞）.txt	29	57-57	11	故事|当年|蒋经国	蒋经国何以能做到这些呢？当年透过宣传机构，颇有一些传奇的故事，对蒋氏个人的作为，渲染得神乎其神。蒋专员自己则把调门提得更高，大事宣称他在赣南“是坚决打倒封建势力”，开创“赣南的新时代”，建设“五有的新天地”。
024.谁是蒋经国的接班人？（亚洲周刊Asiaweek）.txt	29	57-57	11	结果|问|说|死|求|国民党	即使撇开正当性不谈，国民党也得对付死亡问题，以及由死亡带来的再生问题。立委平均年龄高达七十岁。单是二月份里面，即有四位立委过世。党外立委江鹏坚说：“譬如说南京选出的一个代表过世了，国民党找个一九四七年选举最高票落选者递补。这项荒谬的作法必须中止。我们要求全面改选。”较开放的国民党政治人物也承认，立法院一党独大的结果使它成为没有公信力的橡皮图章机构。国民党立委洪昭男说：“理论上，立法院应扮演制衡行政院的角色。实际上，党部大老坚决要我们支持行政院。”
003.“中华民国”总统到底几任？.txt	10	19-19	10	有一个|国民党	虽然“中华民国”的法统所系，照“列邦公认”标准，是在北洋政府，但是国民党在1921年4月7日，在“中华民国”成立十年以后，在南方开了非常国会，选出了总统，叫非常大总统。虽然这时候，“列邦公认”的总统、为各国所承认的政府，仍是北洋政府，没有一个承认南方的。那时的北洋政府，如果采取国民党的度量标准，一定宣布：南方的国民党是叛乱团体，但是，北洋政府显然没有这样小气。而国民党自己，却在非常大总统就职以后一年一个月又一十一天，发生了陈炯明炮轰总统府的事。八个月后，国民党以大元帅取代了非常大总统，于是，总统的名义，连国民党自己也发生了变化。
