file	paragraph	lines	score	markers	text
003.蒋介石怎样暗杀革命元勋？.txt	203	405-405	15	例子|说|杀|国民党	(95)国民党历史家张玉法在《光复会与辛亥革命》（《中华民国建国史讨论集》第一册）中说：“史家有论云：辛亥成功，同盟会人出组南京临时政府，而沿江各省及上海浙江恢复，光复会党人功为多，同盟会、光复会不和，所在互相仇杀。1911年12月12日，陈其美杀镇江军政府参谋陶骏葆于都督府，陶乃光复会员。1912年1月13日，陶成章亦在上海被刺。因为当时同盟会和光复会有摩擦，一般认为陶成章是陈其美派人暗杀的。”张玉法所谓“互相仇杀”，缺乏实证。因为我们看到的例子，喜欢杀同志的，都不是光复会的人。
005.蒋介石与江阴炮台.txt	37	73-73	15	故事|说|逃|杀|蒋介石|国民党	陆冲鹏这两个故事，都可使我们感觉到杨虎这人侠骨柔情的一面，而令我们在现实的国民党统治下，伤感那旧式人格典型的没落。我在《为肇和起义定位》中说：“据我看来，杨虎一生的真正悲剧，乃在他生不逢时，过于卖力，不幸在革命时候，走在某些同志的前面，抢了这些同志的锋头。他没有他那安徽老乡吴忠信那样有心机、深知韬晦之道，所以早被出局，自在意中。于是这位老革命，以穷途潦倒始，风光一阵，复以穷途潦倒终，此公为人不失为侠骨柔情的汉子，但是在黑暗无情的政场上，这种性格，却正是被人出局的张本。”但是，虽然如此，我总觉得政场上出局，犹可说也；历史上出局，就不可说也。杨虎在历史上定位，还是不容国民党抹杀的。我在《为肇和起义定位》中提到1922年陈炯明炮轰孙中山的总统府，孙中山逃到军舰上，杨虎一直是护卫者。孙中山由楚豫舰上转到永丰舰是6月23日，直到29日，蒋介石才到。现在的国民党历史上，写得好像当时护卫孙中山的，只是蒋介石一人，这对杨虎是不公平的。此外还有一事，不可不说。
010.蒋介石怎样作弄李宗仁？.txt	53	105-105	15	故事|后来|说|笑	这故事是一位参预机密的“天子门生”刘诚之后来告诉我的。诚之是黄埔四期毕业生，由蒋先生资送日本入警官学校。抗战期间，被派为警官学校西安第四分校教育长。胜利之后，驻于北平。他在北平的附带任务便是侦查我和孙连仲的行动和言论，向蒋先生打小报告。所以他在行辕出入很勤，和我也很熟。日子久了，他发现我原是一个光明磊落的人，没有什么可报告的。相反地，他且为我的忠厚无欺所感动。不但同情我的处境，而且认为蒋先生那套作风不对，常在他的朋友面前为我抱不平说：“领袖对李先生那样忠厚长者都不能用，也实在不对。”所以他时时把他们黄埔系中许多机密说给我听。竞选期中，类如以上所说的许多秘密，刘君都毫无隐瞒地告诉了我。我当然只有一笑置之。
012.蒋介石怎样逃亡？.txt	7	13-13	15	故事|逃|蒋介石|逃难	这段故事告诉了我们：即使贵为国特头子毛人凤，为了逃难，也得先到机场，“相机待机以便离去”！要不是蒋介石临时提了毛人凤一把，把他带进自己的“专机”，“随侍飞行”，他恐怕早跟其他同志“同为俘虏矣” ！
003.蒋介石怎样暗杀革命元勋？.txt	101	201-201	14	例子|杀|蒋介石	陈其美在上海光复之功，不及李柱中(92)，这点在陈鼓应的引证中，已提到了。陈鼓应还引证陈其美“动辄施暴于同志”的记述，例如他枪口对内，居然派刺客去刺杀他的救命恩人李柱中、居然非法枪决革命军参谋长陶骏葆，可见其“同类相残”、“任意屠杀同志”的劣根性，早就其来有渐。陈其美此人是上海青帮一头目耳，根本是特级流氓，实在缺乏人权法治的观念，这些例子，为陈鼓应所不知者还有很多。《民国经世文编》就收有伍廷芳的三个文件：一、《为妄事捕逮咨陈都督文》；二、《与陈都督论清查与捕获之权限》；三、《为妄事捕逮再致陈都督书》。把陈其美滥施逮捕的卑鄙行径，举证历历(93)。陈其美这种无法无天的假革命党行径，延伸到他派“义弟”(94)蒋介石出马，去干掉陶成章，正是一贯性格使然，一点也不令识者惊异。
003.蒋介石怎样暗杀革命元勋？.txt	106	211-211	14	当年|最后|说|回忆|笑|杀|死|蒋介石|国民党	正相反的，陶成章和他的光复会，才是真正伟大“革命人格”的实践者。辛亥老人沈瓞民回忆“光复会坚持由‘鼓吹，而趋向‘力行’，就是重视武装革命，自癸卯至辛亥之间，没有一年、没有一月，不在进行武装革命。清朝统治集团残酷镇压，同志被杀的、被密拿的、通缉的、起义就难的，前后不下五千人。时隔五十载，姓名湮没无闻，比比皆是。”“光复会自始至终，从领导人陶成章起，深入各地，打进基层，实行武装革命，从不少懈。而同盟会虽也重视武装革命，但领导人居国外时间多，宣传也多于力行。光复会对这点意见较深，两者分歧点在此。”对这些伟大的革命斗士，国民党中的那些假革命党们、那些青皮帮棍们、那些鹰犬爪牙们、那些御用侍臣们，竟还事实上忘恩负义于先(96)、历史上抹杀丑化于后，这叫哪门子公道？看了冯自由《革命逸史》第五集“光复会”一章下，只敢提陶成章被刺字样，却不敢直书凶手是谁(97)，而书前扉页上，赫然却是蒋介石“播休奕代”的题字！——人间的讽刺，又孰过于此？想当年陶成章写《龙华会章程》，曾慨乎言之的说：“无论什么君主立宪、共和立宪，总不免于少数人的私意，平民依旧吃苦。……成功以后或是因为万不得已，暂时设立一总统，由大家公举，或五年一任，或八年一任，年限虽不定，然而不能传子孙。”但是，定这章程的陶成章，却在革命成功之日，被自己的同志——未来的中华民国总统——给干掉了。所谓中华民国总统“不能传子孙”之说，自然也就成了人间笑谈，而与你陶成章草木同朽。最后的革命成果是：中华民国万岁、中华民国总统也万岁，但创建中华民国的大功臣陶同志，却以三十五岁之年，短命死于黑枪之下。革命革命，元勋元勋，搞革命，做元勋，下场竟然这样，我们清查国民党历史的人，清查至此，真要寒心泪下(98)(99) ！
005.蒋介石与江阴炮台.txt	6	11-11	13	有一次|说|笑|骂	久隆商会办得有商团，商团雇用了一批武装团丁，负责防范盗匪，警卫地方。有一次我见到一位团丁身材魁梧，相貌堂堂，他坐在一家象牙烟嘴店里，和一位眉目清秀、体态窈窕的女孩子打情骂俏，有说有笑。我以为他是北方人，地方人士告诉我说他籍隶安徽，姓杨名虎。
006.蒋介石定本全集删去了什么？.txt	5	9-9	13	忽然|答|说|回忆|请|蒋介石|刘峙|国民党	这封信是蒋介石在“陆军军官学校筹备委员会委员长”任上写的。1924年1月20日，中国国民党改组完成。1月24日，孙中山任蒋介石为陆军军官学校筹备委员会委员长。1月28日，孙中山择校址于黄埔。2月3日，孙中山任蒋介石为中国国民党本部军事委员会委员。2月8日，蒋介石召开校务筹备会议。2月10日，蒋介石分配各省区招收学生名额。2月15日，蒋介石至石井视察兵工厂。2月21日，蒋介石忽然闹脾气，呈报孙中山，并呈中央执行委员会，辞筹办军校职务，并且擅自离开了广州。2月26日，中央执行委员会，奉孙中山批，函复蒋介石说：“径复者，顷准执事函开：前蒙总理委办陆军军官学校，自维愚陋，不克胜任，请另选贤能接替，所有该校筹备处，已交廖仲恺同志代为交卸，以免贻误党事。等由。经面呈总理，奉批：该委员长，务须任劳任怨，勉为其难，从艰苦中去奋斗，百折不回，以贯彻革命党牺牲之主张，所请辞职，碍难照准。等因。奉此，相应函复，即希查照为荷。”2月29日，孙中山艳电蒋介石：“沪执行部转介石兄：军官学校，以兄担任，故遂开办。现在筹备既着手进行，经费亦有着落。军官及学生远方来者逾数百人，多为慕兄主持校务，不应使热诚倾向者失望而去。且兄在职，辞呈未准，何得拂然而行。希即返，勿延误！”3月2日，蒋介石上书孙中山，备述“失信于党，见疑于上”的内情，表示：“今先生既严令回粵，中正虽不才，岂敢重违意旨，背负恩德，决于日内启程，趋前领教。”据刘峙《我的回忆》所说，黄埔军校校长本来孙中山是要粵军总司令许崇智兼任的，并没要蒋介石做，只要他负责军校筹备工作而已，蒋介石自然不快。蒋介石在“筹备既着手进行时”忽然一走了之，当然这牌打得极妙，孙中山进退维谷，只好拉他回来，答应给他军校校长干。4月21日，蒋介石回到了广州。4月26日，回到军校视事。5月2日，孙中山正式发布任蒋介石为军校校长，于是一切雨过天晴矣！
007.蒋介石与杜夫人.txt	21	41-41	13	后来|结果|说|回忆|笑|蒋介石|刘峙|国民党	国民党在淮海战役的失败，追究真正责任，该负责的是蒋介石。其中最好笑的有两个，一个是蒋介石完全不懂作战原理，竟远在中央，直接指挥，将在外君命不得不受，甚至受了还不让该将知道。总司令刘峙后来在《我的回忆》（1966年4月台北自印本）中叙述，说他后来才得知，蒋介石有意让他去殉职、去做文天祥。所以，突来一纸命令，把他调到蚌埠。“当淮海西岸大军南撤的时候，照一般作战原则，是高级司令部先行后移，而我这次恰相反，为着镇定人心，只留我和一个团在蚌埠，等于总司令担任前哨。此时铁路常断，飞机已去，交通工具缺乏，我们等了很久，可是匪又不来，所以才留下这一条早已由光辉而趋于黯淡的生命。”这种妙事，真是千古所无！另一个好笑的是：蒋介石对待部队，一直分正牌杂牌，正牌优待，杂牌歧视。结果在紧要关头，遭到杂牌的报复。例如杂牌军——整编第九十六军军长吴化文的投共，就是显例。在济南之战，吴化文突然倒戈，防线缺口，以致失守。济南一丢，中共虏获了大批武器、俘虏了大批官兵，乘胜进窥徐州，永无背腹受敌之虞，为淮海战役的胜利，首开了先机。蒋介石歧视杂牌的私心，自此“种瓜得瓜，种豆得豆”，得了报应。这种报应，也真是千古所无！
007.蒋介石与杜夫人.txt	35	69-69	13	当年|最后|骗|杀|求|蒋介石|宋美龄|杜聿明|共产党|人质	在杜聿明当年被俘的日子里，他的太太曹秀清正困居上海。首先传来的消息是丈夫已被共产党所杀，她半信半疑。不久，在上海陷共前夜，当时明明已非总统而是“国民一分子”的蒋介石，居然派人送来手谕，下令曹秀清务必带着子女和婆婆，搭乘最后一班飞机去台湾，并保证负责他们全家的生活费和子女的学费。蒋介石这一目的，显然是要扣住人质，使共产党不便利用杜聿明，也使杜聿明自己心存恐惧。曹秀清遵命到台湾后，发现一切都是蒋介石的骗局，房子没有、衣食无着，全家只有一点点生活费，但是，上有婆婆，下有五个儿女，七口之家，又何以维生？她无奈之下，只好找蒋宋美龄、找杜聿明的老朋友、找杜聿明的老部下、找张群等等，奔走求职。
015.蒋介石亲准.txt	4	7-7	13	后来|问|说|骂|跑|死|蒋介石|国民党	1939年1月1日，在国民政府遥拜孙中山先生的陵墓完了以后，大家团拜。本来那种团拜就不对，真的团拜大家应该站一个圆圈，那样彼此一恭贺，就都有了，省事情又省时间。可是这里的团拜，都是一行行的面向北面，文的向左转，武的向右转，彼此一鞠躬，这可以说是文武对拜，不配说什么团拜。礼行完后，马上就是中央委员会谈话会，说：“汪精卫飞走了。”又说：“曾仲鸣被人打死了。”蒋介石问大家意见如何？覃理鸣先生许多位都说：“要开除汪精卫的国民党党籍，要通缉汪精卫。”蒋介石问我的意见如何？我说：“在1935年11月1日一个青年孙凤鸣用手枪打了汪精卫三枪，可见那青年有先见之明，我们把人家弄死的弄死、下监的下监，我们又把汪精卫弄成国民党的副总裁；到今天汪精卫飞跑了，要到南京去组织汉奸政府，这样看来姓孙的青年真可佩服，我们应该为姓孙的铸一个铜像，来纪念他。至于我们大家把汪精卫弄成副总裁，我们大家是瞎了眼，我们应该向国民认罪。”蒋说：“无论汪精卫怎么不对，我们应该宽贷他、我们应当饶恕他。”当时在座的七嘴八舌，有骂的、有咳嗽的，有的就说：“蒋介石汪精卫唱双簧。”后来有人提议要正式开会，这样蒋介石又站了起来背遗嘱，这就算是正式开会了。这回算决定了开除汪精卫的党籍。有的中央委员说：“我们再出门，一个人要带一把扇子，见了人民的时候，我们把扇子往脸上一遮，免得人民吐我们的口水。”我觉得蒋介石把这些话都听见了。蒋把脸往旁边转，不慌不忙的走出会场去了。
002.蒋介石与张群合照质疑.txt	6	11-11	12	后来|结果|答|说|死|跪|请	后来家父宦移成都，我们算是迁居到大都市。在那时，大家都已渐渐感到清廷的腐败，我是十来岁的男孩，在成都也有机会读到一些革命性的读物，心中的革命意识也在此时渐渐生根。我就这个时候考取保定陆军学校，决定投笔从戎。家父给我六十银元，作为旅费，赴京参加会试。当时同行的有另一位青年朋友王君，我们两人性情相投，志同道合。会试时，由段祺瑞亲自召见，监考官就是他的部属，他叮嘱我们在拜见段祺瑞时，一定要行请安礼（即北方旗人的屈膝半跪式见面礼），我认为这有失我的尊严，于是我对监考官说，假如要行这种旗人请安礼，那我就宁愿弃考回乡。我的监护人，也就是我的保证人急得要死说：“这怎么可以呢？而且你若弃考，那么连回家的盘费都没有着落，你还是将就一点吧。”我和同学王君商量，两人决定来个金蝉脱壳之计，那就是去就考而不做答题，来个交白卷，看他们如何发落。两人商量妥当后就假装同意去应试，同来的监护人也就高兴万分。那次考试的课目共分三科，即国文科、数学科和理化科。数学和理化我为了表示抗议根本一题没有作答，但国文题目却引起了我的兴趣，于是大作文章，自己也认为非常满意。本来我想既然我交了两科白卷，一定不会被录取，结果出乎意料之外，我竟金榜有名，而且与其他被录取的青年，一同得到段棋瑞的召见。这时我又对监护人提出抗议——我拒绝请安。这可难为了监护人，他们一半劝说，一半威迫我就范，我想当时大家一定认我是一个大逆不道的叛徒。段大爷驾到后，我们被个别点名去见段氏。轮到我时，我只向前走了几步，点点头，左右的人高声喊：“请安，请安！”我当时年轻气盛，马上回答说：“我从来没有请过安，不知道怎样做。”他们见我如此，竟也不再勉强。我想其时当政的旗人已非常担心汉人的反叛，遇到我这血气方刚的年轻人，与其把我除名，倒不如把我收到军校训练一番为上，这也许是欲擒故纵之计。
003.蒋介石怎样暗杀革命元勋？.txt	104	207-207	12	问|说|笑|杀|死|蒋介石|国民党	陈鼓应引证到《民国十五年以前之蒋介石先生》，但我怀疑他直接看过或好好看过这部书。因为这部书在1909年条下，早就为这一暗杀做了伏笔而为陈鼓应所“忽略”。伏笔中说：“陈其美亦以陶自南洋回日，因少数经济关系极诋孙先生，掀起党潮，是诚可憾，公遂鄙陶革命人格。”正因为丑诋陶成章的“革命人格”为这些人的一贯做法，所以“教训”陶成章，遂成了一件顺理成章的事。陶成章死后不久，国民党就讨袁世凯，罪状之一是说这位中华民国总统“灭绝人道，而暗杀元勋（宋教仁），试问比起陶成章的被暗杀，袁世凯会不哈哈大笑吗？——你们的“元勋”，你们自己人都要杀哪，又何责于我老袁哉？
