file	paragraph	lines	score	markers	text
006.党外人士该去做警察.txt	11	21-21	14	有一个|说|哭|求|台湾人	这个岛上光穿制服的警察就有四万七千个，以台湾人口有一半未成年的计算，平均每两百个成年人就有一个。党外人士改行当了警察，就可以一个人掌握住两百个，夺权捷径无过于此。所以，党外人士应该痛哭流涕、洗心革面、大彻大悟：不再做政治活动，而去做警察。做警察消极上可免于被逮捕、被搜索、被修理；积极上可以予取予求，抓几个党内人士玩玩，你说对不对？
009.什么是党外最该做的事？.txt	2	3-3	14	有一个|问|求	邓维桢把他刚刚写成的《除了人权，党外没有什么可操心的！》转给我。在这篇文章里，邓维桢做了有力的提醒：告诉党外不要“把注意力分开，而放松了关键的目标”。“关键的目标”只有一个，就是人权、人权、人权。“台湾的经济、军事、教育、外交为什么都有问题？主要的就是人权有问题。人权问题不根本解决，这些问题就永远解决不了。”所以，党外不必先“要求自己多思考，多研究国家的经济、军事、教育、外交等大问题”。“政治家并不要懂得那么多的专业知识，而且也做不到。政治家要学习的是决策的能力。”党外目前该注意的是“关键的目标”，而不是枝枝节节的事。
015.上台下台的讨论.txt	37	73-73	14	有一天|说|他说|骂|国民党	谈到这里，我想到国民党中央党部副秘书长吴俊才讲的一句话，有一天拜访李敖，他说：“不要跟他们（党外）和在一起。他们都不成材的。”党外为什么三十年来产生不了一位可以教国民党肃然起敬的人物呢？吴俊才实在骂得很好，党外都不成材！
003.围剿陶百川的一个教训.txt	7	13-13	13	故事|有一个|有一天|说|请	那么，“清流”该是什么模样？请看明朝的东林吧！《明儒学案》里有一个故事说：在政治黑暗的局面里，政府总是跟“清议”过不去。有一天，宰相王锡爵对东林顾宪成抱怨：
003.围剿陶百川的一个教训.txt	42	83-83	13	故事|问	前面引陶百川欣赏的东汉陈实的故事。陶百川以“让以实故，多所宥全”自诩，但在《自由中国》事件、在文星事件，以至前仆后继的许多事件，我们看不出台湾的“张让”，为了台湾的“陈实”之故，“宥全”过任何一个政敌与异己。而台湾的“陈实”，却从“监察委员”一跃而为“国策顾问”。他辞去“监委”，“内疚神明，外惭清议”的理由是伟大的，但是摇身一变而成“国策顾问”，又怎么自圆呢？
007.战斗是检验党外的唯一标准.txt	66	131-131	13	有一个|说|跑|国民党	□我同意康宁祥的看法，党外人士可以凭实力进入内阁，但是有一个条件，他必须进入内阁后继续拥有同样的实力。高玉树是以实力进入内阁的，但是进入内阁以后，他还拥有以前的实力吗？显然跑得一干二净了。他和国民党作对的时候，台北市民支持他，所以有实力；但是从他和国民党合作的那一刻开始，人民不支持他，他便没有实力了。不再有实力的政客，什么事都做不了主，只是傀儡罢了。在目前的情况下，谁有把握说进入国民党的内阁后，他可以施展竞选时的抱负和主张的？做得到的话，他一定可以继续获得选民坚强的支持，我举双手赞成他加入内阁；否则，我们只能说他在利用选民的热情， 作为升官的台阶。
007.战斗是检验党外的唯一标准.txt	74	147-147	13	举一个|例子|问|国民党	再举一个例子。康宁祥多年以来，一直认为，台北市党外的选民只足够选出一位立法委员，于是多方阻扰其他的党外人士出来和他竞争，他认为只能有的一位席位，事实是，台北市的选民已经选出两位了。就算一个都没选上，康宁祥也应该想到多人出来竞选的远程意义——在台湾举办的所有大大小小的选举，连民意测验的目的都达不到，何况改变政权？既然选举的起码目的都达不到，我们就应该觉悟，把国民党表演民主的游戏变成党外宣扬民主政治的运动。（平常国民党是不让人有这种活动的！）要达成政治运动，就要人多势众，如果全台湾每一个选区，党外的候选人都数倍于国民党的，那是多么壮大的景观！选举改变不了政权，在轰轰烈烈的情况下，统统落选又有什么关系？康宁祥没有考虑到这一点，是智慧上的问题呢？还是公德上的问题？
017.雁行折翼.txt	45	89-89	13	有一个|后来|问|说	我想，我的错误其实只有一个，就是我，我说了真话，我打破了党外人士的一尊偶像、打碎了他们的一个共同的希望。记得二十五年前，《自由中国》杂志说了真话，坦白的讨论了“反攻大陆”的问题，当时惹得大家不高兴。后来胡适说：
018.放下石头，继续跑吧！.txt	2	3-3	13	有一天|问|答|说	《茶花女》作者小仲马，是《三个火枪手》作者大仲马的私生子。有一天，把私生子大惊小怪的俗人，向小仲马故意问，说你爸爸是谁啊！小仲马夷然答道：
007.战斗是检验党外的唯一标准.txt	39	77-77	12	笑话|问|说|哭|笑|跑|死	写到这里，我想起那伟大的、不耍权术的政治家林肯说的一个笑话：一个农夫有两匹心爱的马。一天，一个人凄然跑来，向农夫说：“告诉你一个不幸的消息：你的一匹马死了！”农夫听了，痛不欲生，大哭一场。过了一会，感情稍稍平复了，那个人又凄然向农夫说：“告诉你另一个不幸的消息：你的另一匹马也死了！”农夫听了，又痛不欲生，又大哭一场。过了一会，感情稍稍平复了，农夫忍不住问那个人，说：“两个坏消息，你为什么不一次告诉我呢？”那个人说：“我不能一次告诉你，我怕你太难过了！”
009.什么是党外最该做的事？.txt	24	47-47	12	例子|国民党|台湾人	他有权拒绝警察的约谈，被逮捕有沉默的权利。他有自由到世界各个地方旅行（台湾人民现在被禁止到香港观光旅行，一定要去的话，必须走行政命令的漏洞，先到一个地方，然后到香港）。有一群朋友喜欢钓鱼，他有权把他们组织起来，成立钓鱼俱乐部，不管台湾还有多少类似的组织。也许他特别崇拜石头，他有权组织石头教，并且到处演讲，招募信徒（取缔鸭蛋教是政府违反人权的一个例子，但是没有获得应得的注意）。一个人有工作或不工作的自由，他可以白天睡觉，深夜到街上逛街（这种情形，在台湾，警察可以把他抓起来，而不受到指责），即使一个人从没受过教育，只要他是正常的成年公民，他有权竞选所有的公职（学历限制是违反宪法的。国民党为了控制的方便而订出这道法律，而党外从政人物由于自私的理由没有强烈表示抗议，因此，双方都是违宪的共犯）。
013.猴子必读.txt	42	83-83	12	故事|最后|死	这故事告诉了人民：猴子要为狙公做奴隶、要缴所得百分之十的税，缴不出来要受罚。直到一天，一个小猴子一言提醒梦中人，大家恍然大悟为什么我们要听狙公的呢？于是大家冲破监狱，一哄而散了。猴子一不合作，狙公也饿死了。刘基最后结论是：人间那些不基于道义，只知道以权术花样整人民的统治者，只要人民开窍，下场都是如此！
015.上台下台的讨论.txt	47	93-93	12	有一个|问|说	当然邓维桢的主意中，有的也颇有问题，但这并不重要。罗斯福说：丘吉尔的主意每天有一百个，但只有一个是好的，但那个好主意，就可以打胜仗。所以，邓维桢的主意，有时虽然行不通，也可扩展人们的视野、也可给人意想不到的启发。
001.党外人士该去做星妈.txt	16	31-31	11	当年|最后|哭|逃|国民党|共产党	这一个例外是，一位面目狰狞却设计文化美容的星妈，她当年嫁的丈夫是共产党，得了性病的她，要离婚不成，却神通广大，勾引到国民党大员——有妇之夫的国民党大员，双双私奔，奔到台湾，假装夫妻。直到她最后买来盐酸，要毁该大员之容，吓得该大员逃家为止。这个例外，据我所知，也许是解决丈夫是共产党两难式的唯一捷径。国共斗争中，双方都失败过，但唯一周旋双方中的永不失败者，却是三角习题中的第三角——星妈。星妈能使国民党没“面目”，使共产党“狰狞”。什么国民党、什么共产党，星妈左右逢源后再左右开弓再左右通吃，雌威半径内，所向无敌。党外人士应该痛哭流涕、洗心革面、大彻大悟：不再做政治活动，而去做星妈。因为你们吵吵闹闹做不到的，星妈早都做到了！
002.给党外人士上一课.txt	7	13-13	11	最后|问|答|说|杀|国民党	看到这里，你也许会说：那陶百川呢？陶百川难道不是社会贤达吗？我可以答复你：陶百川做过国民党杀人不眨眼的军法处长，你知道吗？做过国民党第一党报的负责人，整天谄媚当道、打击异己，你知道吗？不错，陶百川到台湾后注意人权了，但他对敏感案件过问得少，对个人作秀关切得多。最后他辞掉“监委”，却做了“国策顾问”，试问若不是“我们家里的人”，他会得到“国策顾问”的肥缺吗？
003.围剿陶百川的一个教训.txt	20	39-39	11	最后|问|答|说|杀|国民党	看到这里，你也许会说：那陶百川呢？陶百川难道不是社会贤达吗？我可以答复你：陶百川做过国民党杀人不眨眼的军法处长，你知道吗？做过国民党第一党报的负责人，整天谄媚当道、打击异己，你知道吗？不错，陶百川到台湾后注意人权了，但他对敏感案件过问得少，对个人作秀关切得多。最后他辞掉“监委”，却做了“国策顾问”，试问若不是“我们家里的人”，他会得到“国策顾问”的肥缺吗？
004.青年党内与老年党外.txt	18	35-35	11	有一个|跑	左舜生以外，本来还有一个李璜，构成了青年党的“曾、左、李”，一度也是有心肝的，至少比起陈启天那种软骨湖北佬来，高明了许多。可惜的是，李璜晚节不终，居然垂老投荒，跑到文化沙漠来了，这显然是老糊涂了。
006.党外人士该去做警察.txt	5	9-9	11	当年|最后|哭|逃|国民党|共产党	这一个例外是，一位面目狰狞却设计文化美容的星妈，她当年嫁的丈夫是共产党，得了性病的她，要离婚不成，却神通广大，勾引到国民党大员——有妇之夫的国民党大员，双双私奔，奔到台湾，假装夫妻。直到她最后买来盐酸，要毁该大员之容，吓得该大员逃家为止。这个例外，据我所知，也许是解决丈夫是共产党两难式的唯一捷径。国共斗争中，双方都失败过，但唯一周旋双方中的永不失败者，却是三角习题中的第三角——星妈。星妈能使国民党没“面目”，使共产党“狰狞”。什么国民党、什么共产党，星妈左右逢源后再左右开弓再左右通吃，雌威半径内，所向无敌。党外人士应该痛哭流涕、洗心革面、大彻大悟：不再做政治活动，而去做星妈。因为你们吵吵闹闹做不到的，星妈早都做到了！
007.战斗是检验党外的唯一标准.txt	8	15-15	11	有一天|笑	回顾我的过去，都是战斗，如果有一天我因此倒下，我还是要哈哈大笑，因为人生本来就该如此。
007.战斗是检验党外的唯一标准.txt	20	39-39	11	结果|骂|逃|死|国民党|共产党	康宁祥在对选民不忠、“努力学习‘朝仪’”的时候，最糟糕的，是他开始走“不学有术”的路线。中国历史上骂不及格的政治工作者，是“不学无术”，这种骂法，到了国民党出现以后，就转为“不学有术”了。国民党是不学的、不识大体的，但在权术方面，却有多年累积的点子与经验，虽然这种点子与经验，在共产党面前吃了败仗，而逃到台湾，但在台湾使弄，却足敷应用，而可使党外人士死去活来。不幸的是，康宁祥“鞭策自己更加用功”的结果，却向国民党学到这些权谋数术，用来对付党外的老、中、青三代，用来对付岛上的选民，和海外的同情者。
007.战斗是检验党外的唯一标准.txt	38	75-75	11	最后|结果|说|逃|国民党|共产党	退一步说，纵使如康宁祥和他的《八十年代》所调教，大家要学“国民党”的“自家本领”、要学“宫廷机诈”，我看最后的下场，也是“小偷遇到贼祖宗”，是绝对得不偿失的。因为这种权谋数术，老共考第一，老国考第二，老康考第三。老康的一套，对付天真的党外人士和选民，也许游刃有余，但对付老国民党来，却只有挨刀的份。《八十年代》捧“老康的功夫招式”，其实那些招式只是粉拳绣腿而已，凭那些粉拳绣腿对付国民党“小霸王招亲”，结果只是香汗淋漓、气喘咻咻而已。以“立法院杯葛事件”为例，国民党只派出三流角色“立委”党部书记长周慕文，在老康身上一阵乱摸，老康就全无还手之力了：警备总司令照样悍然不来，党外杯葛案照样提不出，国民党的所谓诚意照样是废纸，康宁祥的“功夫招式”照样是阿Q阿呆阿木林，这些纪录，难道还不能使我们觉醒吗？这样的低段、这样的败招，还想耍积七十年经验的国民党吗？这可未免太小看国民党了。国民党虽然打共产党打不过，逃到台湾，但是打党外小子却绰绰有余，党外还想同国民党斗权术吗？
012.不嫌辞费话费辞.txt	15	29-29	11	问|说|他说|国民党	《深耕》登出这种激烈攻击李敖的话，证明《深耕》是有批评党外的自由的，《深耕》和费希平先生牵手提倡这种自由，我是拍手叫好的。不过，费希平先生攻击李敖这段话里，不公正中有一段极不公正的，就是他说“假如批评他的人与陶委员的身份对调，相信一定讲不出这些话”那两句，我不明白为什么费希平先生这样纯假设，凭什么说我们如在庙堂之上，讲话不如你们？试问你们的身份与我们对调，你们在庙堂之下，敢有我们这样赤手空拳，攻击国民党的胆量吗？你们有我们这种气魄吗？你们这样假设我们，你们好意思吗？连发生个美丽岛事件，费希平先生都见风转舵，说“被捕的人‘不值得同情’”（见1979年12月14日《台湾时报》）！你们的胆量与气魄，又在哪里啊？
013.猴子必读.txt	34	67-67	11	最后|结果|说|逃|国民党|共产党	〔附记〕去年康宁祥在“立法院”表演放水事件后，他的机关刊物《八十年代》大力捧出“老康的功夫招式”。认为“国民党”“自家本领”可学、“宫廷机诈”可学，并且还要大家“习惯这类中国功夫”，否则就是“党外命运悲惨的原因之一”，这种论点，是很荒谬的。退一步说，纵使如康宁祥和他的《八十年代》所调教，大家要学“囯民党”的“自家本领”、要学“宫廷机诈”，我看最后的下场，也是“小偷遇到贼祖宗”，是绝对得不偿失的。因为这种权谋数术，老共考第一，老国考第二，老康考第三。老康的一套，对付天真的党外人士和选民，也许游刃有余，但对付老国民党来，却只有挨刀的份。《八十年代》捧“老康的功夫招式”，其实那些招式只是粉拳绣腿而已，凭那些粉拳绣腿对付国民党“小霸王招亲”，结果只是香汗淋漓、气喘咻咻而已。以“立法院放水事件”为例，国民党只派出三流角色“立委党”部书记长周慕文，在老康身上一阵乱摸，老康就全无还手之力了：警备总司令照样悍然不来、党外杯葛案照样提不出、国民党的所谓诚意照样是废纸、康宁祥的“功夫招式”照样是阿Q阿呆阿木林，这些纪录，难道还不能使我们觉醒吗？这样的低段、这样的败招，还想耍积七十年经验的国民党吗？这可未免太小看国民党了。国民党虽然打共产党打不过，逃到台湾，但是打党外小子却绰绰有余，党外还想同国民党斗权术吗？这一次立法院质询，老康又败于孙运璿手下，败了以后还不知脸红，还要吹牛说赢了，这和满清的将军有何不同呢？满清将军有个叫胜保的，“每战必败，每败必以胜闻。”看了《民主人》《亚洲人》一连三篇给老康歌功颂德，看了《前进》周刊编者转引“多名国会记者的现场感觉”说，“康宁祥的质询是一次相当雄辩而气势磅礴的质询”，我真觉得党外“胜保”的再教育，可真愈来愈必要了！
014.不是他个人的事.txt	2	3-3	11	有一个|说|国民党	台南市长苏南成是“台湾第一不要脸”，他出身国民党又出卖国民党，投身党外又出卖党外，厕身黑社会又出卖黑社会，十多年下来，又回头重啃国民党的一对隆乳，有奶就是娘的表演“浪子回头”。这次重新变为国民党，用尽所有传播媒体，公然表态，说出了一大堆不要脸的话。对他的不要脸，我在《大头·小人·影》（《李敖千秋评论丛书》第十八期）里，曾加以抨击。苏南成事件发生后，国民党的众口一声，固不足异；但是党外人士的众口一声，却令我奇怪了。我发现党外人士的几位巨头，他们在谈话中有一个共同特色，我先列举如下：
001.党外人士该去做星妈.txt	39	77-77	10	逃|杀|死|求|请	⑦《民法》第1052条共十款，太太若援引比较情形近似的第5款“恶意遗弃”，也没有希望。因为“夫妻之一方以恶意遗弃他方者，不仅须有违背同居义务之客观事实，并须有拒绝同居之主观情事，始为相当，被上诉人仅因犯杀人未遂罪逃亡在外，尚无其它情形可认具有拒绝同居之主观要件，纵令未尽家属扶养义务，亦与有资力而无正当理由不为支付生活费用者有别。揆诸民法第1052条第5款之规定，尚难谓合〔1960年台上字第1251号〕”。若援引另一情形近似的第九款“生死不明已逾三年”，也没有希望。因为“夫妻之一方生死不明已逾三年者，依民法第1052条第9款之规定，他方固得据以请求离婚，若仅因战事交通阻隔，一时无从探悉其行止，显与该条款所谓生死不明之情形不同，即不得据为请求离婚之理由〔1954年台上字第538号〕”。
005.放火的，不要变成放水的.txt	8	15-15	10	例子|国民党	这个例子就是最近的“立法院杯葛事件”。日前“立委”黄正安等提案，要警备总司令列席“立法院”报告业务，共二十五人登记发言，但仅在两个人发言后，大群的国民党“立委”，就霸道的硬以表决方式否决提案，不准党外人士讲话了。事后党外人士开会商量，决定以“杯葛法案”的方法，还以颜色，这是很高明的策略，值得大家叫好。
005.放火的，不要变成放水的.txt	21	41-41	10	故事|说	康宁祥说：“彼此力量悬殊太大，身为非执政党的人，要认清这点事实。”这段话，乍看成立，事实却难成立。我先从一个故事说起。
005.放火的，不要变成放水的.txt	28	55-55	10	故事|说	康宁祥说：“希望事先能充分沟通、磋商，这符合执政党的政策。”这段话，乍看成立，其实也难成立。我再从一个故事说起。
007.战斗是检验党外的唯一标准.txt	71	141-141	10	故事|例子|雷震|投降	□对政治人物来讲，这样的证据太薄弱了。何况康宁祥的从政年龄只不过十几岁而已。在中外历史上，可以找到太多数十年的令誉毁于一旦的故事，明末投降清朝的洪承畴便是一个例子。也有很多前半辈子都做混蛋事情，后半辈子变成令人敬仰的人物，《自由中国》杂志发行人雷震便是这样一个人。
007.战斗是检验党外的唯一标准.txt	96	191-191	10	有一个|问|说	□下面的建议与其说是向康宁祥提出的，还不如说，是向所有从事政治活动的人提出的：在民主政治的活动中，很难像帝王时代，一个人可以获得另一个人无条件的支持、永久的支持。在民主国家，一个人能获得另一个人有条件的支持、暂时的支持就应该心满意足了。在台湾，没有可靠的民意测验，因此，每一个从政的人都要敏感一点，不要在选民的态度改变了之后还不自觉。我要特别向黄煌雄和张德铭提出警告，这次你们从美国访问回来后，声望已经跌到最极点；你们已经不是政治家，只是跟班！这次回国，桃园的党外人士没有一个人到机场欢迎，这就是不祥的信号。在美国到处演讲、到处访问，我能谅解一个人不便私下见一些人；但是在公开的场合，连老朋友的手也不敢趋前握一下，我怀疑他能做其他更勇敢的事。（1982年8月20日）
010.对《美丽岛受难人共同声明》的单独声明.txt	10	19-19	10	答|说|杀|死|国民党	我李敖的答复是：当然能，为什么不能呢？在法律上“褫夺公权”不是“主刑”，而是“从刑”，除死刑或无期徒刑外，有期褫夺公权的生效日期，按照《刑法》第37条，明明是“自主刑执行完毕或赦免之日起算”的，美丽岛受难人除施明德被判无期外，他们的公权，没人被褫夺终身，当然他们有行使公权的权利。他们目前还在“主刑”的服刑期中，“主刑”既尚未执行完毕，“从刑”的“褫夺公权”，当然还无从开始计算；既然还没开始，又何来国民党报纸所说：“已被褫夺公权，已丧失一般公民的权利以及公职人员资格”了呢？这不是公然抹杀《刑法》第37条吗？
