file	paragraph	score	chars	preview
003.1990年6月.txt	130	2	148	【记者卢悦珠报导】作家李敖与李昂最近成为三个谈话性节目的“新宠”，昨日华视的带状节目《今晚有约》就又邀了他们两人上节目，谈他们对爱情、婚姻，以及新女性与新男性之间关系的看法，由于两人观点几乎“南辕北辙”，找不出什么共通点，再加上两人言辞犀利，竟使《今晚有约》出现难得一见的“唇枪舌剑”的激烈场面。
003.1990年6月.txt	132	2	145	两人最争议的地方是对“新女性”的定义与看法。李敖说他对新女性没啥好感，他认为新女性常自认自身条件很高，样样要跟男士比，而做些反传统的事，如以往提倡的是“走出厨房”，而现在却根本连厨房都不进了。他认为李昂是“光说不练”型，以文章来带领风气，实际上可能未对社会与妇女产生帮助，反而还有负面影响。
003.1990年6月.txt	133	3	86	而李昂却反驳，其实她主要在帮助一些基层的妇女同胞，以新的角度看婚姻等各种问题。两人你来我往的，得不到结论，还在主持人张小燕问及“对21世纪有何看法”时，不忘再互相调侃一番。
003.1990年6月.txt	135	3	63	制作单位的感觉是，虽激烈但还蛮有趣的，尤其双方从头到尾都是带着“满脸笑容”你一句、我一句的，使他们见识到“其争也君子”的风度。
003.1990年6月.txt	139	3	91	【记者李云鑫台北报导】华视《今晚有约》昨（21）日特别请到“大男人主义”李敖，及“大女人主义”李昂两大作家对谈，在以文学创作为题的谈话中，也加入了不少个人观念及兴趣等方面的话题讨论。
003.1990年6月.txt	140	2	99	拥有十万册藏书，喜好剪报的李敖，至今有九十六本著作被查禁过。在狱中待了六年四个月仍然不改李敖本色，依然爱打官司，对女人也是如此，但李敖用一句话形容交女朋友的过程——“此情不渝、据理力争、依法解决。”
003.1990年6月.txt	149	2	51	张牙医太太说，四十年前来台，小孩不识木瓜，只吃木瓜实而未食其果，大倒胃口并闹笑话，四十年来未再食木瓜。
003.1990年6月.txt	198	3	28	叶李华来电转达倪匡问候，倪匡说李敖是他最佩服的台湾作家。
004.1990年7月.txt	56	2	20	陈建宇来电，竟谓我在“西方公司”做过事！
004.1990年7月.txt	146	2	85	李敖昨天具名推荐张福淙，在公开信函中，李敖指称，台湾岛上人民选立委，选东选西，常常结果是啼笑皆非，费了好大力气，花了不少精神，把立委当选人送进国会，到头来却发现两个问题。
005.1990年8月.txt	10	4	71	【记者赖淑姬雾峰报导】台湾省主席连战昨天否认曾帮他的老师彭明敏翻译《台湾人民自救宣言》。他回答省议员周慧瑛质询时说：“我头一次听到这种说法。”
005.1990年8月.txt	12	3	89	她问连战，是不是真有此事？如果没有，要不要控告彭明敏乱写？她并表示，连战既可由“主张台独”转变为“三民主义统一中国”，未来如果中共对他进行统战，他的立场会不会再转变？颇令她担心。
005.1990年8月.txt	13	4	124	连战回答时说，他就读台大三年级时，彭明敏是他“国际公法”的老师，彭明敏回忆录他在报章上看过节录刊登的部分，不知有牵涉到他本人的内容，有关他曾翻译《台湾人民自救宣言》并为台独宣传的传闻，他说：“我没有参加、也没有做过这样的事，我头一次听到这种说法。”
005.1990年8月.txt	14	7	114	对于周慧瑛所问，如果中共对他“统战”，他的立场会不会转变一事，连战说：“假设性的问题，我没办法回答。”他说，爱国、爱乡、爱民是大家共同的理想，他身为台湾人民的一分子，一定尽全力贡献自己，同时他身为中华民国的官员，也一定依法做事。
005.1990年8月.txt	15	3	73	据了解，彭明敏《自由的滋味》一书，本文内容并无涉及连战之处，但书中所附李敖谈彭明敏的访问稿中，有李敖指《台湾人民自救宣言》英文为连战所翻译的说法。
005.1990年8月.txt	44	3	23	台中法院法官来电：“你成功了，哎呀，你厉害！”
005.1990年8月.txt	67	3	75	【莫斯科美联社13日电】苏联总统戈尔巴乔夫周一公布一项法令，恢复所有斯大林时期高压政治下的受害者权利，他说，成千上万的无辜人民仍遭到“不公平的羞辱”。
005.1990年8月.txt	68	2	88	这道法令无疑是戈尔巴乔夫对斯大林自1920年代末展开的强制性集体农业最猛烈的挞伐，当年斯大林开始推行集体农业时，数百万农民因此饿死、遭枪决，或被指为“人民的敌人”而关进劳改营。
005.1990年8月.txt	69	2	52	戈尔巴乔夫宣布这道法令时说，“集体农业时代采行的高压手段是非法的，并且违犯了人类主要的平民及经济权利。”
005.1990年8月.txt	70	2	77	他也指责“19世纪20年代至50年代，出于政治、社会、种族、宗教及其他动机，压制全体老百姓，是无法无天的行为”，且已采取行动，“完全恢复这些百姓的权利。”
005.1990年8月.txt	71	2	50	他表示，苏联当局现在采取这项行动是因为，“我们的社会……选择了恢复公正、走向民主、推行法治的方针。”
005.1990年8月.txt	72	2	71	戈尔巴乔夫下令苏联政府各共和国在10月1日之前，提出立法建议，俾恢复受害人民的权利。他也授权他的首要顾问团——总统委员会，监督这项命令的执行。
005.1990年8月.txt	120	2	92	【台北】在民进党圈历史颇为悠久，也颇具代表性的《民进周刊》，本周在内部人员不堪赔累之下，终于正式决定停止，这是最后一本休刊的在野政论杂志，为长达数年的“党外杂志”阶段谱下最后的休止符。
005.1990年8月.txt	143	3	129	《世界论坛报》登程沧波死了，“本报同仁编、经两部由副董事长张我风先生领衔致祭，本报董事长段宏俊先生与沧波先生亦师亦友，系忘年之交，但段宏俊先生一直执弟子礼，自丧礼筹备，至丧礼进行皆与沧波先生家属同分哀辛，并全程参与，至执绋送至树林山佳墓园”云云，我看了大笑。
006.1990年9月.txt	9	3	19	兆扬来电赞同我“中国问题真解决”观点。
006.1990年9月.txt	40	2	51	段宏俊说康“功德无量”，康报垮，苦哈哈的，别人从此停刊也好意思了。段自己有“扫黑名单”，分摊帮他办报。
006.1990年9月.txt	43	2	56	台湾名作家李敖曾对自己做过这样的评价：“在台湾，靠一支笔打出天下的，只有两个人：一个是琼瑶，另一个就是我李敖！”
006.1990年9月.txt	46	5	133	据李敖说，他的著作到1966年全部被查禁的有《孙逸仙和中国西化医学》、《历史与人像》、《为中国思想趋向求答案》、《教育与脸谱》、《上下古今谈》、《文化论战丹火录》、《闽变研究与文星讼案》、《乌鸦又叫了》、《两性问题及其他》、《李敖的信》、《也有情书》和《不要叫吧》。
006.1990年9月.txt	47	2	104	1967年，台湾高等法院首席检察官指令侦办李敖，并以“妨害公务”的罪名提起公诉。1971年3月19日，李敖被逮捕入狱，次年2月被以“叛乱”罪判刑十年。1975年改判八年六个月，1976年11月19日刑满获释。
006.1990年9月.txt	48	3	220	李敖出狱前夕，他的老师吴俊才劝他担任台湾政治大学国际关系研究中心副研究员，于是他有了生平第一个正式职业。十三个月后，李敖决然辞去此职，他说：“那次短暂的‘副研究员’就好像一个人上街买菜突然被抓去当兵，一有机会必然开小差”；“在这个中心我待了十三个月，但全部上班的时间，不到十三小时”。实际上，从1977年至1978年，李敖是靠做土木包工活来维持生活的。其间，吴俊才邀请李敖去《中央日报》任主笔，李敖说：“我不会给国民党做打手，谢谢老师啦！”
006.1990年9月.txt	50	3	85	据港台报刊报导，李敖曾说：“（台湾）国民党拥有的权力太多太大了，使得它可以为所欲为……而国民党的恐共性格太强烈，使它无法接受任何比较歧异的意见，所以台湾的政治无法进步。”
006.1990年9月.txt	51	3	147	1982年8月，李敖发表《隐而不退的告白》说：“从1982年8月28日起，我计划到草山过‘隐而不退’的生活。我专一工作，独立战斗，不见朋友了。”“李敖《千秋评论》丛书每月照出一册”，“在《千秋评论》之外，我要集中余生，完成一部部世界性、永恒性的作品，其中包括《中国思想史》和《北京法源寺》等。”
006.1990年9月.txt	52	3	84	得知江南被暗杀后，李敖发表了《哀江南》的文章。文章说：“国民党暗杀人，为了卸责常常在本土以外为之……李敖在台湾直至发稿之日犹能免于暗杀，重要原因之一是国民党投鼠忌器”。
006.1990年9月.txt	96	2	197	你并没有违反你我之间的协议，即“李敖在《世界论坛报》上，高兴骂谁就骂谁，有百分之百言论自由”。但这次流弹射及蒋纬国，你就承受不住蒋纬国家臣党羽的压力，使协议无法继续。是非所在，我是一言不合都跟朋友反目的人，何况此等大事？我自无法继续为《世界论坛报》写文章了，再写文章，就是我自己违反协议、我自己委屈我的言论自由了。虽然你为德不卒，但我能够谅解你的处境，并对你一向遵守协议的艰苦与大度，感到惊喜。
006.1990年9月.txt	97	2	137	我想我会专门出一本揭发蒋纬国臭史的专书，来给他的家臣党羽看，叫他们好好领教一下卫护主子的下场。本来我出版《蒋介石研究》六集、《蒋宋美龄通奸》、《蒋经国研究》等书，都以蒋纬国爸妈哥哥为对象，觉得蒋纬国尚不够料，今天他的家臣党羽“爱之适足以害之”如此，我倒真要给他们看看颜色呢！
006.1990年9月.txt	102	4	49	中视《女人女人》节目中，吕秀莲说：“孔子说：‘食色性也。’”此女无知如此！《中国时报》有报导如下：
006.1990年9月.txt	104	3	228	从去年10月《女人女人》开播，到上月底《婚姻婚姻》、《甄妮会客室》相继于出场九周、十二周后叫停，谈话性节目在十个月间，经历了由默默无闻到一片荣景到百家争议到回归平静，固然反映了我们电视界多年来节目雷同、创意因袭的结构性问题，但这一波集中对垒，且隐隐然以塑造综艺节目新风潮为职志的“谈话节目热”，毕竟也透露出更多冰山角下的讯息。如同“事物意义永远比它显现的还多”，谈话节目之能成为一项“议题”，是和大众心理、文化禁忌和媒体自我认知等多重内需型条件息息相关的。
006.1990年9月.txt	106	2	164	扣除主持人及单元主持人（如《今晚有约》的王伟忠）、受邀来宾“夹带”出场非公众人物的亲属（如吴伯雄夫人或方瑀的女儿）等名单，十个月来四大节目出席的“谈话”贵宾共计三百六十五名。三百六十五人中，看似红男绿女、三教九流，不可辨识，其实一经归纳，便可看出“想当然耳”的脉络，“什么人在与我们谈情论性、指天道地”也就一目了然、无啥玄虚了！
006.1990年9月.txt	111	2	219	虽然女性成年观众似乎是这些节目主要诉求的对象，但根据这批“谈话名人”名单来看，男女比例恰为二比一，仍然是较多的“名男人”在透过电视散播讯息。以职业分，恰好也分属“演艺人士”及“专家学者作家”两派，比例为3.5:1。以个人论，“非主流派”却始终自拥格局的知识分子李敖独占鳌头，以“杀夫”扬名、灼热敢言的女性主义作家李昂紧追在后，且有两次是与李敖在《今晚有约》中交手；唯李昂仅上过《有约》及《女人》，较李敖另上过《甄妮会客室》，曝光幅面稍逊。
006.1990年9月.txt	112	2	133	“四次”及“三次”阵营中，大都为荧光幕常客，除少数人外很难具体看出口才、学养与名气的正相关性；较值一提的是集“军事专家”及“卡内基训练负责人”头衔的黑幼龙，曾有电视主持经验，再次露脸颇为吃香，而施寄青先在中视《女人女人》崛起，转任华视《婚姻婚姻》主持人，实属 特例。
008.1990年11月.txt	73	2	183	【记者陈铭城台北——纽约越洋电话采访】二十多年前来台学习中文，因认识作家李敖而接触到台湾70年代政治犯人权工作的美籍人士林麦尔，可说是早期台湾人权最重要的工作者之一。他是出版台湾政治犯名单的第一人，曾向国际公开林义雄在狱中所写被刑求经过的《林义雄备忘录》。后因替彭明敏教授带一封“重要信件”到日本投递，林麦尔在李敖、谢聪敏案发后，被台湾驱逐出境，至今仍无法获准来台。
008.1990年11月.txt	76	3	169	林：虽然我是个外国人，但是，首先我想说，像我这样爱台湾的外国人并不是少见的，其次我认为人权并不是一个国家关起门来的事，人权是世界性的问题。我一直有着这样的想法：看到别人受苦，就仿佛我自己受苦一样，伤害你其实也是伤害我自己。我和台湾人一样，都应该有人权，世界人权宣言也指出，各国人民都有自由出入境的人权，我不了解为什么国民党仍不准我到台湾。
008.1990年11月.txt	78	2	209	林：我曾在1962年到台湾学中文，1965年底《文星》杂志被禁时，我认识了作家李敖，他是我第一位认识的反对人士，后来透过李敖的关系，才再认识谢聪敏、彭明敏等人。1971年，我来台时住在李敖家，当时他已被监视，但我还是住了两个月，在彭明敏逃离台湾的一个礼拜前，我曾和彭明敏见面并且受他之托，为他带了一封“重要信函”到日本投递，直到李敖等人被捕后，我才积极翻译该案有关资料，提供国际媒体记者，而开展投身台湾的人权救援工作。
008.1990年11月.txt	80	3	113	林：在为彭明敏带信之前，我曾受托带过许多信函，我也忘了彭明敏所托的信是寄给谁，但是后来，我曾听彭教授说我帮了个大忙。据说彭明敏离台后第一年的“二二八”，有谣言说台北会出事，引起国民党的紧张，他们拷问李敖之后，才获知我所做的事。
008.1990年11月.txt	83	3	36	问：你曾经向北美事务协调会说明你想来台湾的心意吗？他们不准的理由是什么？
008.1990年11月.txt	88	2	103	【记者方瑞桃园报导】万客隆公司桃园店经理卢孝治，有鉴于其为人权工作多年的美籍好友林麦尔，遭政府列为“不受欢迎人士”无法入境，而特向外交部提出二次申请，但被打回票。一个外籍文人竟无法入境台湾，他感到无法理解。
008.1990年11月.txt	94	2	124	△1975年，在日本大阪，以自宅成立“维护台湾人权委员会”，推动台湾人权工作。与欧美日诸国记者建立关系，请留日的美国学生到台湾传递讯息，并向美国政府及国际特赦组织报告台湾的人权情况。曾经为谢聪敏、魏廷朝的案子，绝食一个月，企图引起国际社会共同关切。
008.1990年11月.txt	130	2	248	全美华人协会将于11月10日在波士顿举行每二年一次的全国代表大会，为了配合这次大会，11月10日上午10时至下午4时将在麻省理工学院10-250教室举办“中国未来讨论会”。讨论会特约发言人有哈佛大学傅高义（E. Vogel）教授、福特基金会亚洲项目部主任Peter Geitner、 前麻省理工学院教务长、现任世界银行中国大学发展咨询委员会主任Walter Rosenblith、中国社会科学院美国研究所资中筠所长，和麻省理工学院李天和教授，欢迎各界人士听讲及参加讨论，讨论会将由李天和教授主持。
008.1990年11月.txt	171	3	146	段十时半后来，出示他母亲丧礼上黑白两道大员照片，颇为自得，人之好名，有如此者！大员时间如此用途，真无聊之辈也！段买了一个面包，坐在那里吃，一边吃一边说：“我今天一早起，连饭都没吃，就赶场参加别人的丧礼。”又说：“白道除李登辉（只送横额四字为礼）没来，黑道除陈启礼（在坐牢）没来外，全到齐了。”
008.1990年11月.txt	188	5	73	应凤凰带“外交家”小女儿来。小女儿小时，颇善交际。应凤凰有一次带她出门，邻居见了惊奇的问：“原来你是她妈妈！”原来她在外面认识的人，比她妈妈还多！
008.1990年11月.txt	197	3	43	有人怪邱永汉的书卖得贵，邱永汉说：“李敖的书卖得比我还贵。”怡祥告我如此。邱为其亲戚。
009.1990年12月.txt	30	3	90	今年五十五岁的李敖认为，到目前为止，并无使自己满意的成就，他自信可再活三十年至八十五岁，到时必有更像样的成就，希望华协三十年后再颁发成就奖给他。他说：“今天之得奖，是错了，不算！”
009.1990年12月.txt	32	3	148	伏尔泰遭放逐英国，相似于中国古代的流刑。他说，国民党并不复兴这项“固有文化”，却“把所有反对者扣押在身边，改为留刑”，因此，李敖一直只能留在台湾。李敖曾两度被邀访美，第一次为美国国务院，第二次是哈佛大学费正清中心，两次均因台湾政府拒发护照而不能成行。所以，他说，“伏尔泰所有的幸运，李敖都没有。”
009.1990年12月.txt	33	4	134	李敖并由此谈及，个人对去留问题如何定位，当国家黑暗落后之时，个人该怎样自处和应付。他以中国戏曲《赵氏孤儿》为例说，先去与留守并非对立，两者其实扮演共同作业的角色。救国要流血，但不能全部流血，要有去的人，也要有留的人，有去者才有东山再起的机会，有留者才能显示牺牲的精神。
009.1990年12月.txt	35	2	101	李敖并表示，他曾两次入狱，坐了六年两个月的牢，有九十六本书被查禁，在国民党统治的台湾，他个人的存在被刻意忽略与抹杀。但在海外，却得到全美华人协会的肯定，给予他正义的支持，这是他“在头痛之中仍感开心的”。
009.1990年12月.txt	55	5	206	一、新报必然会高瞻远瞩，旗帜鲜明定出目标，然后放胆大言——看来大概又不外西方的政治民主、经济自由与科技冲天！当然也会针对台湾现状、统独之争提出指标与领航。但是，时代不同了，敢说敢骂已不希罕，因此最重要是给“李敖的报纸”定位，我学问太小，无以建言，“什么样的人玩什么样的鸟”，相信阁下一定会在世界报刊丛中取样、定位。而且必须有一项认知：如今不是“千秋万岁”单打独斗，而是天天上报群策群力的时代了，因此“莫发脾气”。
009.1990年12月.txt	56	3	109	二、“天时不如地利，地利不如人和”虽是一句老掉牙的话，但是哲理常存，阁下“坐五”之年，可否收敛一下，改变“戏路”，不以骂人称快，而以幽默取代，或者反讽警世，博人一粲，叫人心悦诚服由衷感念，因为被骂的人从来没有人肯认错。
009.1990年12月.txt	58	4	178	四、“人无十全，瓜无滚圆”，从前阁下执斧仗义、戳人痛处，现在可否试从另一个角度看人，或许每个人有可爱的一面？！——连我自己也怀疑，起码有一两件事可以拿上台面，经阁下一提便光彩起来，“你们（余、王）办报封杀我，我今天办报捧你们”（承认两大报也有贡献），让他们自己去调整心态，也让他们发觉“鲸鱼在翻身”了——我好像已听到阁下开叫：“这样我李敖还成其为李敖吗？”
009.1990年12月.txt	61	2	50	（1）对报社的论政方向、报格文风要有“操之在我”的主导权——这是阁下特立独行的作风，我看是想当然耳。
009.1990年12月.txt	62	2	109	（2）争取报社相当股权——而且是象征性出资，为报社应该力争，不如此没有全力以赴的诱力（“千秋”大概会考虑叫停，由报刊取代，丛书照出），为自己也应该力取股权，“你不保护自己，谁保护你”，也避免林×杰第二出现（忘恩负义）。
009.1990年12月.txt	63	2	213	（3）对重要人事应该有否决权，否则不能得心应手，放手去干，中国人三人在一起便分派系，搞内斗，因此也得有言在先，看来这是别人找上门来，阁下当然可以大开其口，用阁下的才智去分析，为报社、为自己，似乎未尝不可也出钱投资下去，力争以上三项权益，摆明了真正大干特干起来。“大师级的李敖就是与众不同”，连我都希望投资股份的千分之一，不只是捧场，真正是投资，有朝一日销售达一百万份时，我每天便有五千元收入——更重要的是追随大师的一点参与感。
009.1990年12月.txt	83	3	61	论青年——我……承认青年人多数不站在我这一边，因为我不肯学时髦，不能说假话，又不能供给他们“低级趣味”，当然不能抓住他们。
009.1990年12月.txt	85	2	54	论迟钝——我写文字，无论中文英文，都很迟钝。……其实我的长处正在于“文思迟钝”，我从不作一篇不用气力的文字。
009.1990年12月.txt	87	2	54	论西化——我一时忘了……特别声明“全盘”的意义不过是“充分”而已。……说“全盘西化”，不如说“充分世界化”。
009.1990年12月.txt	93	3	338	我初见胡适在1952年，那时我是台中一中的学生，跟他只匆匆说过几句话；七年后，1959年，他约我单独大聊了一阵，那时我是台大学生。后来又见过几次面，通了几次信。1961年我进台大研究所，他得知我穷得裤子进了当铺，特别限时信寄来一千元，并写给我说：“……过了双十节，你来玩玩，好不好？现在送上一千元的支票一张，是给你‘赎当’救急的。你千万不要推辞，正如同你送我许多不易得来的书我从来不推辞一样。……”从这点上，就看出胡适的细心处，他一方面雪中送炭，一方面又使你有理由消受这一炭。这种细心，在二十二天后的另一封来信里，再度表现出来。在这封信里，所写的内容，如被邮局检查到，会给我带来麻烦，因此他不邮寄，而
009.1990年12月.txt	95	3	333	胡适死后八年，我为《胡适给赵元任的信》编标题，在一封被我标做《收徒弟的哲学》一信里，重温他引清朝学者李恕谷的话：“交友以自大其身，求士以求此身之不朽。”我颇有感悟。胡适生前交朋友以“自大其身”是热闹的，但他死后，他的朋友却犹大者天下皆是也，幸亏有我这种“士”来不断从大方向以“不朽”之，或聊偿其所愿。梁实秋在《读〈胡适评传〉第一册》中说，胡适告诉他“台湾有一位年轻的朋友李敖先生，他所知道的有关胡适的事比胡适自己还清楚”。我相信这是真的。胡适“交友”是失败的，但“求士”却没看走眼，我的确是最清楚他的一个人，每看到别人的“胡说”，我就哑然失笑。如今胡适百年孤寂，我千山独行，自念天下不可为之事，尚有待
009.1990年12月.txt	153	5	162	聪敏明返美，夜来电，说在日本见到蒙古驻日大使，他对大使说：“贵国领土在我们台湾辖区之内！”彼此大笑。又说他喜住美国，因在美国看到窗户都没有栏杆。他前几年还有噩梦之症，半夜狂喊而醒，在台铁窗生涯余威也。又说日前法律系聚餐，施启扬对张京育说李敖写书骂他之事。谢劝我勿太辛勤，以免“老得太快”，我说我看你们太自在才“老得太快”呢！
009.1990年12月.txt	172	4	54	如果你愿意以书面寄下你的问题，我乐意用文字酌为答复。这样做，我想更能充分利用你和我的时间，——有效率的利用。
009.1990年12月.txt	186	6	55	夜与锦郎电话。他说他问大陆有关人士为何不印李敖的书，他们说：“光从一些标准就不敢印，李先生的文章是搞造反的。”
009.1990年12月.txt	205	4	46	良埙来，他说他的自传式自白书在法官问案时比原来他自己写的多了好多，原来是他们仿他的字代写的！
009.1990年12月.txt	206	2	28	适善从又来信，他说用“假王善从”顶替以骗王云五事极可能。
009.1990年12月.txt	211	5	84	【记者谷燕姝/报导】作家李敖昨（26日）接受《今夜星光》访问时，称自己是愈老愈尖锐，讲到胡茵梦闭关一事时，他更直言不讳地说她学佛是“知识层面有限”，才会注重形式而闭关。
009.1990年12月.txt	213	4	79	他坦承喜爱百分之百的美女，但此人难觅，除非保持距离，对于胡茵梦闭关，李敖因反对台湾学佛人士注重形式，而有所议论，他笑着说：“胡茵梦限于知识层面，才会去闭关。”
009.1990年12月.txt	214	4	80	当方芳芳问到赵宁与李敖彼此印象时，李敖表示“赵宁是中国高级知识分子中较平和的人”；赵宁则认为：“李敖非常有信心，是我最缺乏的，他很会讲道理，是个做法官的人才！”
009.1990年12月.txt	215	2	45	对于凡事，李敖特别强调自己是“实事求是”的原则，他透露明年2月27日，他将创办《求是报》。
009.1990年12月.txt	218	3	25	督印三千张影印文件。我说：“我是好老板，坏工头。”
010.1991年1月.txt	5	2	19	②除写作时外，其他时间尽量“一时两用”
010.1991年1月.txt	6	2	8	“一时两用”举例
010.1991年1月.txt	37	2	28	文坛双杰在“今夜星光”下共进晚餐、李敖VS.赵宁惺惺相惜
010.1991年1月.txt	38	4	100	【记者谷燕姝/报导】李敖与赵宁两个文坛才子会面，是如何惺惺相惜？李敖笑说“赵宁是中国高级知识分子中较平和的人”，赵宁则沉思半晌后表示：“李敖非常有信心，是我最缺乏的，他很会讲道理，是个做法官的人才。”
010.1991年1月.txt	40	7	110	直言不讳的李敖，在接受《今夜星光》访问时，还谈到对于前妻胡茵梦闭关一事表示不敢苟同，同是研究佛学的李敖反对注重形式的礼佛方式，因此笑着说：“胡茵梦限于知识层面，才会闭关。”十足显示李敖自信、甚至自傲，凡事尖锐批判的特性。
010.1991年1月.txt	76	3	23	地院法官魏大喨竟以荒谬理由，判“石永贵无罪”。
010.1991年1月.txt	168	2	26	华星唱片白琬绫寄来“百合二重唱”所唱《忘了我是谁》。
011.1991年2月.txt	36	2	50	3时赶回见辰旦、锦江、“施前夫人”陈丽珠，她为施明德“守寡”三十一年，对施家无情与李昂伪善颇为耿耿。
