file	paragraph	line_start	line_end	char_count	score	snippet
008.从五大臣到八大臣.txt	7	13	13	356	5	所派人选一共八个，自陈履安以下，都是所谓国民党青年才俊之士也。看这段消息，我第一个反应就是：这八大臣出洋，岂不和八十年前满清政府五大臣出洋太像了吗？当年西太后年过古稀，来日可数，以戏法骗人，今天蒋经国年过古稀，来日可数，以戏法骗人，此太像者一也；当年派大臣分赴日美英德等国，今天派大臣分赴日美英德等国，此太像者二也；当年用的是“命载泽……往东西洋各国考察政治”...
008.从五大臣到八大臣.txt	12	23	23	170	3	吴樾死难后，他的太太也殉情了。但这两句诗，倒真可移为诗谶。因为他们为理想献身的大业，到了最后，却被一群牛鬼蛇神占尽了便宜。在他们牺牲后，他们的“同志”接收了所有革命的果实，成立了新党。这个新党，很快的丧失了素志与初衷，变成了争权夺利政治分肥的工具，既不民主，也不进步，虽然名字好听无比——叫“国民党”，可是，在“同志”眼中，国民又算老几呢？
009.与朋友交，其写信乎？.txt	6	11	11	132	3	有件事打扰您：我曾订阅《千秋评论》一至四十八期，其中二十二、四十四、四十六、四十八期均未收到，甚有遗珠之憾。曾去函天元公司要求补寄，但该公司函复须到台北该公司领取，颇不方便。能否请您设法补寄给我？此外，四十九期以后我仍续订，谨奉上支票三千元（包括挂号费），请查收。
009.与朋友交，其写信乎？.txt	14	27	27	233	4	我每天都写作，但却很少写信。曾子曰：“与朋友交，而不信乎？”我把这句话做一歪解，“而不信乎？”就是“而不写信了吗？”之意，以为“三省吾身”的一省。但是，省来省去，很少写信的毛病，却始终难改。即使写了，也常常拖了很久才写，这封信，就是证明。我这种毛病，基本上，可能是我性好孤独使然，并非有意对谁失礼或不敬，了解我的朋友，自然见怪不怪；不了解我的朋友，也许怪了一阵...
009.与朋友交，其写信乎？.txt	15	29	29	227	5	我的书，过去收了订阅的钱，不料每次付邮，都被国民党邮局偷偷查扣（挂号也没用），结果不但引起读者误会，反倒弄成卖一本赔两本的窘局（即一本被查扣，一本另行设法补给读者），最后只好干脆一一退款了事，再也不搞什么订户了。后来为了方便台北市读者，曾和郑南榕的“自由时代系列周刊”联合实行买书“专人送到家”办法，总算使国民党邮局手法无所施其技，不过 限于人力，只能在台北实...
009.与朋友交，其写信乎？.txt	16	31	31	99	3	最近国民党所谓开放组党，在许多方面，其实对党外有害，使党外很快沉醉在争权夺利的情况下，一一现了原形。在这种时候，做个“不识时务”的党外，也就更加重要。七年前（1980年），你在狱中寄信，有这样一段：
009.与朋友交，其写信乎？.txt	17	33	33	98	3	以往，我常对世事有着“不到黄河不死心”的执著，现在想一想，即使“到了黄河又如何”？天下事可为与不可为：为长者折枝，可为也；挟泰山以超北海，不可为也。明知不可为而为之，虽然勇气可嘉，其奈不识时务何？
009.与朋友交，其写信乎？.txt	18	35	35	138	3	如今党外已走到“到了黄河又如何”的处境，争权夺利之下，保持党外理想主义于不坠的人，自属“不识时务”者，自然要被目光如豆的政客排挤，想来不胜可笑。今天《台湾时报》登阿娇姐的话，说：“‘民进党’选出中常委及评议委员很不公平，比国民党选举还‘黑’。”——党外的危机，已经由此可见矣！
010.天行有常.txt	4	7	7	134	4	今天报上登出“林永丰助选团倒戈，昨自动撤销政见会”等消息，说“昨日林永丰突然向选委会申请撤销两天的自办政见会。经记者电询其竞选总部，他的亲戚指出，林永丰因为竞选总干事及助选员在一夕之间倒向另一位党外候选人，使政见会办不下去，只好‘叫停’”云云。我看了后，想起两个故事。
010.天行有常.txt	5	9	9	188	7	第一个故事是音乐家韩德尔的。有一次，韩德尔举行一场音乐会，但是客人一个都没来。韩德尔并不泄气，他向乐队说：“在没有听众的大厅中演奏，音乐会更好！”说完了，就按照预定的节目单，照演奏不误。第二个故事是文学家王尔德的。有一次，王尔德举行新剧发表会，但是听众却喝了倒彩。王尔德并不泄气，他向朋友说：“剧本非常成功，可是观众太糟了！”说完了，就在他常去的俱乐部里，照样...
010.天行有常.txt	7	13	13	91	3	天不为人之恶寒也辍冬，地不为人之恶辽远也辍广，君子不为小人之匈匈也辍行。天有常道矣，地有常数矣，君子有常体矣。君子道其常，而小人计其功。诗曰：“礼义之不愆，何恤人之言兮？”此之谓也。
010.天行有常.txt	8	15	15	196	3	这意思是说，因为天行有常，有它一定的规律，所以不因为有人怕冷就取消了冬天，不因为有人怕远就缩小了面积。天行如此，完成自我的“天行”者也一样。君子不因为小人的吵闹就改变自己的行动。君子总有他一贯的“常体”、一贯的行为标准。君子总是这样守常道的，小人却老是急功近利、老是根据一时的利害与变化而改变、思迁、动摇。古诗说：“自己在道德上行为上站得住、没有错，又何必顾虑...
010.天行有常.txt	9	17	17	54	3	希望这两个故事和这一番阐述，能够使你在“小人之匈匈”“小人计其功”的打击中，毫无挫败之感，仍旧“永丰有常”！
011.给俞济时将军一封信.txt	7	13	13	144	3	特别是其中“而过去数十年中，效命疆场，虽不无勋劳，总难偿民国三十八年大陆‘沉沦’之罪责，因是闭门思过，长安缄默”等语，或可由知俞是一位“知病，有耻且格”的老将军，似全无“不学无能，虚骄狂妄”之辈的习气。又读其《彻底剿灭方“酋”志敏部（红军第七、第十军团）纪实》书第四章《后记》中的这段话：
011.给俞济时将军一封信.txt	10	19	19	130	3	胡虚一先生的话，在我拜读三本大作以后，许多地方，颇有同感。尤其先生对“大陆沦陷之罪责”，耿耿于怀，“因是闭门思过，长安缄默”，这一态度，比起贵党贵校的其他许多中将以上的师友来，实在高人一等。我在“核定四十一年度假退（除）役军官将级人员名单”中，查出一段小资料：
011.给俞济时将军一封信.txt	16	31	31	224	3	看了以后，觉得很有意思。贵校长把先生早从1948年起就“陆军中将照上将待遇”，在黄埔辈中，确属殊荣。蒋宋美龄在为先生《八十虚度追忆》写的序中，说：“济时同志先后二次内调，随侍凡十五年。”“赤心忠胆……拱卫领袖十五年如一日。”可见在殊荣以外，真正另眼看待的乃是先生这十五年侍卫长的职务。贵校长对先生的信任，自然超乎常人，而先生对贵校长的了解，自然也“随侍既久，体...
011.给俞济时将军一封信.txt	17	33	33	251	3	读了三本大作后，我第一个感觉是：俞济时虽然“闭门思过，长安缄默”，但他仍不忘挺身为跟他共过患难的老袍泽们——尸骨已寒的老袍泽们——讲话，这是很够义气的表现，我最欣赏人间这种精神。我第二个感觉是：俞济时是蒋介石小同乡、是俞飞鹏侄子、是黄埔一期的“天子门生”，又做了侍卫长十五年，是蒋介石最贴身的人，这层层关系，足证他一直在蒋介石的笼罩之下，以这种身份，他写回忆，...
011.给俞济时将军一封信.txt	19	37	37	291	3	如“一二八事变”淞沪之战，先生说“蒋公对十九路军爱护特甚”（另以四十一师为例，说“向无‘中央军’与‘非中央军’之分也”），十九路军将领却“对中央军仍多猜疑”“对友军不能推心置腹”。我就认为这话不够客观、不够完整。先生是深知内情的人，先生难道真的相信：在贵校长眼里，部队没有黄埔嫡系和其他杂牌的亲疏之分？先生列举了贵校长的三次电令，证明嘱对十九路军不可“稍生隔膜...
011.给俞济时将军一封信.txt	20	39	39	494	7	撤退到广州后，有一次蒋批给马鸿逵二万块银元，条子已经亲笔批了，可是就在马手下人来领钱之前，蒋经国由黄埔来了一个电话，叫不要发。这真是一副难吃的苦口药，蒋亲自批发的条子，怎能不给钱呢？又不敢明言，吴只好一个劲地说好话，准备挨骂，要知道这些人都是开口就骂动手就打的反动军人，而吴嵩庆又是个文人，真有些对付不过来。又有一次，财政部长徐堪到蒋处说，广东的金圆券实在对付...
011.给俞济时将军一封信.txt	21	41	41	126	3	像上面这种书面文件与口头命令的实际距离，先生自当知道得特多。所以，“仍多猜疑”“不能推心置腹”的情况，恐怕不是十九路军单方面的行为，贵校长在这方面的习性，谅也大有可议吧？先生大作中，对贵校长应负责任，不置一词，反揄扬特甚，这样的写作，可信度就打折扣了。
011.给俞济时将军一封信.txt	27	53	53	250	5	乍看起来，贵校长“以一国元首之尊”“敬老尊贤”“洵足为我全体国民典式也”。但先生明明清楚：当年贵校长是怎么以许崇智的参谋长身份，劫持并逼走许崇智、逮捕师旅长十七人，并吃掉许崇智的部队的。吃掉不说，还写信向许崇智赌咒发誓，说“兄之所部，弟当负责维持，不负兄之初意”的，又说“如有一毫违心之论，不忠之意，皇天后土，当共殛之”的，结果却是部队久假不归。这种“违誓”“...
011.给俞济时将军一封信.txt	28	55	55	461	4	先生在《八十虚度追忆》自序里说：“……以编年方式，撰写《八十虚度追忆》。敬将领袖行谊未为世人所知者沐叙其中。”看了先生的大作，总觉得先生所透露的，实在太少，并且忌讳太多。这样子的写作，也许旨在书其“美”不书其“恶”，但是，不论从历史角度而言或从宣传技巧而言，这样写的结果，往往连“美”也乏人相信。“一二八事变”淞沪之战，先生感慨于报章只报导十九路军之英勇事迹，...
011.给俞济时将军一封信.txt	29	57	57	151	3	《左传》记晏子不死君难，从晏子立身中，明显看到人君之下，主要只有两类人物：一类是“私昵”（左右的宠臣）、一类是“大臣”，晏子自己，不是“私昵”，而是“大臣”。所以他在人君死后，能够大处着眼来忠君爱国，他不掩君子恶，表面看来，这是泄人君之底，但君子爱人以德、小人爱人以姑息，以德的爱法，就只有晏子这一种。
012.“财神爷”的悄悄话.txt	4	7	7	404	4	但是，侯德健对我的深知，只知其一，不知其二。他只知道我会“义助”许多人，但他不知道我“义助”的条件和能力。了解李敖，从李敖文章上去了解，会得其真；但从报章传说上去了解，就真伪参半。多少年来，关于李敖的谣言太多了，其中一个，是说李敖是“财神爷”，因为李敖在入狱前炒过地皮，坐牢五六年后回来，地皮涨价，赚了大钱云云，说得神龙活现。诸如此类谣言，此起彼落，朋友问我何...
012.“财神爷”的悄悄话.txt	6	11	11	240	5	把六位数字送出去，最近一笔是支持五一九绿色行动在龙山寺这一次，我捐了十万元，党外人士比我实际有钱的很多，可这样出手的，没有也。另一笔是南榕被捕后，我送给他家老太爷老太太十万元。关于李敖有钱的谣言，我的豪气恐怕也得负责任，因为我在肯花钱的时候非常豪气，所以一传十、十传百，变成了我是有求必应的李大善人，这种财名在外，有时真令自己哭笑不得。例如素昧平生的侯德健，写...
012.“财神爷”的悄悄话.txt	8	15	15	520	6	我的情形是：我欠银行的钱，都还清了，我每月不再承受沉重的利息负担。除了欠刘小姐的爸爸妈妈哥哥共七十万台币外，不欠任何人的钱。我手边周转，有一些钱，但是不足以承受太大的意外，你说我的“问题是缺乏安全感、朋友的友情、未来的幸福”，应该都说得对。但是，人只要不自欺，就会相信：只有自己站得起来，其他才有依附与意义、其他才不会破灭。我的真正问题应该是我必须花费许多时间...
013.给沈登恩信中的几段.txt	2	3	3	137	3	我从不掩饰我对国民党文人充满厌恶和敌意，我这种感情，背景其实是理智的，因为这涉及我和这种人道德标准的迥异。你只要看看《高阳出击》书中一篇《论君子与小人之争——关于徐高阮先生之死的感想》，便可明白。国民党文人“痛惜”国民党特务徐高阮之死，并赞许对“文星集团”的斗争，他回忆说：
013.给沈登恩信中的几段.txt	4	7	7	205	5	那次的交道是这样：在文艺圈中，有位光彩明灭不定的朋友，因为病妻之死，吃上了官司。此君“栖身洋寺”，境况艰苦，一面要打官司，一面要为他的四个“国家未来的壮丁”筹措学费；而两者我皆尽其绵薄。打官司的事，后来终于得直，此为我对今日司法，还不到“心死”地步的一大原因。至于为他的“壮丁”筹措学费，虽然心余力绌，但也爱而能助；他在台南，我在台北，至少可以为他效奔波之劳，...
013.给沈登恩信中的几段.txt	5	9	9	107	4	某老板随便我怎么说，只是不允：但最后谈到他的官司，那位老板大感兴趣，听我说明案情内容以后，他摆出一脸的正义感，表示打官司的事，他愿意一力担承，请律师，用他的杂志来替当事人讲话等等，都是他的事，但是，预借稿费，不行！
013.给沈登恩信中的几段.txt	6	11	11	268	3	其意何居！懂得“政治”二字真正的定义的人，都很明白。明白地说，比良心以外的心思，他密，我亦不疏，当时我想，“预借稿费不行”这句话，以前说的都不假，最后一句不必当真，如果我那朋友肯写一篇“司法和警察如何迫害他”的文章，给某老板的杂志发表，再写封信，提供全部资料，请他主持正义，那么，要预借稿费并不是不可商量的事。但是，他愿意商量，我却不想再谈下去，告辞而出。自然...
013.给沈登恩信中的几段.txt	8	15	15	304	3	小沈，你是搞出版的人，试问你为了“预借稿费”，被那些总是“筹措学费”的清高作者们倒了多少账？文星老板亦复如此。文星并非慈善机构，为何要代国民党政府负救济之责？如果文星买下那部稿子，吝于预支，或属不对，但事实上，文星并没买下那部稿子，又从何“预支”或“预借”稿费呢？这位国民党文人最后又以假设语气说如果作者肯道出“司法和警察如何迫害他”，由文星主持正义，则“预借...
014.“不提李敖之名”记趣.txt	7	13	13	171	3	我在台湾被封锁，方式众多，有的方式，且已到了有趣的程度，试以方式之一——“不提李敖之名”为例。“不提李敖之名”，情况有二：一类是“不愿提法”，一类是“不敢提法”。前者多为吾敌，后者或为吾友（是我高攀的说法）。“不愿提法”以徐复观最精彩。徐复观在“为争取整个读书人及中国文化与国家民族在名誉上及精神之安全上能得到基本之保障而提出本答辩书”中说：
014.“不提李敖之名”记趣.txt	9	17	17	81	4	徐复观最后被“逼”得“口中不能不称”“笔下不能不写”李敖了，他好可怜哟！（他的作风，使我想起六朝之时，中国人家讳趋严，绝口不提自己爸爸的名字的事，为之大笑一阵！）
014.“不提李敖之名”记趣.txt	10	19	19	136	4	“不敢提法”以俞大纲、方豪等最精彩。俞大纲写《戏剧纵横谈》，在文星出版前，他跟萧孟能说：“出这本书有一个条件：我要一个人替我先看一遍原稿，这个人就是李敖，非得他先看一遍，我才放心。”我就这样应他之请，代他看了。不料1967年11月25日出书的《自序》上，俞大纲却这样写着：
014.“不提李敖之名”记趣.txt	12	23	23	151	4	俞大纲点名感谢了每一位帮他的人，可是就是不敢提到“两位文史品位及见解极高超、读书论学目光极犀利的青年”中的另一位！这不太有趣了吗？到了出书后，俞大纲还寄我一册，上题：“违君之教，不敢以此书问世，仍盼痛加纠绳，此上李敖学友。大纲。1967年12月。”我收到后，深为这种高级知识分子的伪善与胆怯，感到茫然。
014.“不提李敖之名”记趣.txt	13	25	25	126	3	俞大纲的最精彩表现后两年，无独有偶，我又碰到方豪。方豪出《方豪六十自定稿》，跟我说，非我为他亲校一遍，他不放心，我就这样应他之请，代他看了。我一边校，一边写了二十二封信、二百八十八条意见给他。不料1969年3月出书后，在上册《前记》中，方豪却这样写着：
014.“不提李敖之名”记趣.txt	16	31	31	89	3	到了11月间，他写“后记”时，照旧不敢提李敖，而只提到“一位细心读书的旧日门生”“我的那位旧日门生”而已。他送了全书给我，我收到后，也深为这种高级知识分子的伪善与胆怯，感到茫然。
014.“不提李敖之名”记趣.txt	17	33	33	166	4	俞大纲、方豪不敢提我名字的时候，只不过时当文星犯讳和被封而已，我已经被敬而远之如此矣，比照后来在我被捕后，台大历史系出版《姚从吾先生哀思录》，把与姚从吾的六人合照上，五人标出姓名，只有一个变成了失姓失名的“等”而不敢提此人即李敖之事，可知一切都在“骨牌理论”中，只是从没想到：这一理论，竟在一二十年后，犹为八十老翁梁先生谨守勿失也！
014.“不提李敖之名”记趣.txt	20	39	39	234	4	不久，美国纽约Memorial Hospital的回电来了，说“可以”，出国手续向来很繁杂，如玲就托好友孙××去办，两天后，全部办完。记得那次台北的报纸还说：“三小时内就把出国手续办完哩！”最后一关是到美国领事馆签证。担架抬我到汽车上，由台糖公司顾问Mr. Arms陪如玲及我到领事馆，领事（女的）出来，我睡在车后座上作宣誓等等手续。那位矮胖中年妇人，好像很同...
014.“不提李敖之名”记趣.txt	24	47	47	329	4	5月底，小女病危，又接三妹来电讯，母亲过世。真是祸不单行。我电告二哥，二哥复电说，不拟奔丧，大概是不便请假。我哩！没有余钱，筹思再三，不能回去，谁知“天无绝人之路”，常带孩子来我家玩的同班同学孙××，这天又来我家，见我愁眉不展，问我什么事？我就把当时两件事告诉他。孩子病重，母亲过世，手头又无钱，实在想不出办法。孙眉头一皱说：“先闻，做人子的，一生只有两件大事...
016.有关《自立晚报》的函与状.txt	13	25	25	364	4	被告吴三连、吴丰山、颜文闩分别是《自立晚报》发行人、社长、总编辑。在10月22日《自立晚报》上，登出大幅“李敖死了”广告，并附以李敖是“水蛭”等文字，妨害李敖名誉及信用。广告登出后，李敖曾去信提出《中国新闻记者信条》第7条和《中华民国报业道德规范》第7项，根据这些信条和规范，明定这种不真而伪、不良而莠、使读者受欺受害的广告不能刊登，并请他们解释。并问被告吴三...
017.是人告人，不是党外告党外.txt	5	9	9	397	4	在这种妙事下，朋友要想见我，得到法院才成。前几天邓维桢到法院作证，正好碰到我，聊了一阵。因为过去朱高正到我家来拜访，是邓维桢介绍、陪同前来的，所以聊天中自然谈到朱高正。我说：“有些眼光短视的人别有用心的宣传说李敖告朱高正是党外告党外，其实这是人告人，不是什么党外告党外。党外不是诽谤别人的护符，何况有些人才做了几天党外，都大成问题。朱高正在被师心自用的尤清奥援...
018.“要埋单”.txt	4	7	7	172	3	来信收到。接连读了你写的一篇篇有关国民党黑暗统治下奇冤异惨的大部头文字，对老兄的博闻强记、巨细不遗，非常佩服、非常高兴。我素来主张对黑暗的揭发，要做“个案详追”的细部工夫。细部工夫虽然追来极其辛苦，并且所涉人数有限，对许许多多的奇冤异惨尚不足以一一清理，但是能够以个案不断扩张、不断类比，这样做多了、做久了，国民党统治下的黑暗，也就举一反三了。
018.“要埋单”.txt	6	11	11	372	4	自来难友苦黑狱久矣，但出狱以后，人人不是不能写，就是不敢写。这种态度，其实也无异是对国民党黑暗统治的一种变相姑息或纵容。相对起来，我们这些能写也敢写的，自然就属难能胆敢了。我总觉得我们这些劫后余生的难友们，如今奋笔所为，无非是清算国民党的黑暗统治，要跟这种统治算一笔清账。广东话有所谓“埋单”，这话流传到台湾，变成“买单”，意指饭后结账。事实上，乃指结账后账单...
019.律师·正义·缩.txt	4	7	7	114	4	前天开庭后，老兄说：“我在中学时候就读李先生的《传统下的独白》”，以相识为快。我说：“我在土城看守所时，就听被告们说许文彬律师肯帮忙伸张正义，华定国弑母案打得也漂亮。”也以相识为快。基于你我之间这点“宿缘”，我想写这封信劝劝你。
020.从肚皮到头皮.txt	6	11	11	155	4	王世贞《调谑编》记苏轼，说：“东坡一日退朝，食罢，扪腹徐行，顾谓侍儿曰：‘汝辈且道，是中何物？’一婢遽曰：‘都是文章。’坡不以为然。又一人曰：‘满腹都是机智。’坡亦未以为当。至朝云，乃曰：‘朝士一肚皮不合时宜。’坡捧腹大笑。”苏东坡的肚皮只能惹祸，而洋明星的肚皮却可赚钱，可见人间祸福异路，光凭肚皮，即可知矣！
020.从肚皮到头皮.txt	7	13	13	187	3	我小时在北京，看到一把扇面，上写：“更休落魄贪杯酒，亦莫猖狂爱咏诗。今日捉将官里去，这回断送老头皮。”觉得好玩，便能背诵。后来书读多了，才知道这是隐士杨朴被征召时，对宋真宗背的老妻送别诗，事见赵令畴《侯鲭录》和孔平仲《孔氏谈苑》。（《宋诗记事》记杨朴有诗句曰：“随着四婆裙子后，杖头挑去赛蚕官。”陆游跋说“四婆”就是杨朴的老婆——此老婆能写出“断送老头皮”之诗...
020.从肚皮到头皮.txt	10	19	19	166	3	昨天在火车上读明嘉靖甲午（1534）年版《惠安县志》中有一段写贵乡乡风说：“性善弱忍，事少争讼，或不得已至讼，亦重为身家计，少得理即止，不至破产。”可见你们惠安人还算老实人，不像我这样好战。但老实也白老实，大案下来，一网兜收，惨不忍睹。幸有老兄万劫余生，如今不惜头皮，硬要一倾肚皮，此“烈士暮年，壮心不已”者也，特修此书，驰以为贺。
021.司法院有人在打鼾吧？.txt	7	13	13	154	3	近年来，司法常为社会所诟病，如被指为“审判不公”“司法风纪败坏”“案件久悬不决”“发回次数太多”，以及“惩戒不公”等等，最近更受到“政治审判”之诬谤。对于这些指责，我们自必感到愤慨，但我以为只是愤慨，无济于事。我们应该虚心检讨，切实反省，如我日前在国父纪念月会致词所建议的：应以惕厉代替愤懑，以事实否定传言。
021.司法院有人在打鼾吧？.txt	29	57	57	346	3	我这案子，试问有否由贵院“督促妥速办结”呢？据我所知，恐怕完全没有。因为立法委员王金平的案子使我恍然大悟了。王金平违反票据法案件，既经检察官于六年前提起公诉，台北地方法院推事自应于收案后四个月内审理终结，否则不但应列管为迟延案件，而且地方法院院长也应通知承办人员，促其注意；假若于收案后逾六个月仍未结案，更应按月填具“迟延案件月报表”转报贵院。可是，台北地方法...
021.司法院有人在打鼾吧？.txt	30	59	59	212	3	七、台北地方法院推事吴昭莹审理我这案子，问题不单在自“收案之日起”，长达一年一个月没有终结，而在长达一年一个月的期间中，每庭必到的我，竟和四分之三的被告，直到今天还没见过面！而四分之一的被告（汪梦湘），也仅仅见过一次！换句话说，全部四个被告，在四百天的审理期中，只有一个被告出庭！并且也只出过一天庭！其他三百九十九天一律是“放空挡”，试问这叫什么效率呢？——官...
021.司法院有人在打鼾吧？.txt	39	77	77	248	4	查我这案子所有被告，全无“在营服役”“重病重伤”“随船出海”“现居国外”情事；也全无“送请鉴定”或“证据在外国”情事；也全无依法“停止或中止审判程序”，试问为何对被告竟不传不拘？若说被告之一林正杰是台北市市议员，开会期间不便拘，但市议会并非天天开会，为何休会期间不拘？何况此人现在已坐进牢里，还有什么可以迟延的理由？又何况被告之一吴祥辉并非议员，为何拖了这么久...
023.“良友渐随千劫尽”.txt	6	11	11	81	4	我写那封信的时候，就跟我自己说：“施启扬做了国民党的官，他才不敢回信向你表明态度呢！他如不可救药，你该写点文章谈谈你所知道的施启扬，以他为样板，给士林做点警惕。”
023.“良友渐随千劫尽”.txt	10	19	19	181	4	三天前在路上碰到任建园，他说张光锦抱怨说这么多年看不到老同学李敖了，李敖不跟我们老同学来往了。我笑着说：张光锦是现任中将，我跟他来往，对他不方便。启扬老兄，上次我在台北看守所，承你来看我，被我拒见，原因之一，也不无此意在。总之，对老同学，我真有“良友渐随千劫尽”之感，大家相忘于江湖，倒也不错。只是相忘之余，对应争的道理，总未能免于不争，此所以李敖之终为李敖吧...
024.这是什么问案标准？.txt	7	13	13	210	4	台北地方法院推事吴昭莹审理我这案子，问题不单在自“收案之日起”，长达一年一个月没有终结，而在长达一年一个月的期间中，每庭必到的我，竟和四分之三的被告，直到今天还没见过面！而四分之一的被告（汪梦湘），也仅仅见过一次！换句话说，全部四个被告，在四百天的审理期中，只有一个被告出庭！并且也只出过一天庭！其他三百九十九天一律是“放空挡”，试问这叫什么效率呢？——官司打...
025.前任作恶，后任当灾.txt	8	15	15	82	3	二、妙的还不止这种巧于配合的枉法裁判，还有更妙的。在枉法裁判决后二十三天（1981年7月10日），我突然收到台北市政府“七〇府新一字第31031号”来函，全文如下：
