file	paragraph	lines	score	markers	text
002.蒋介石是“郑三发子”吗？.txt	63	125-125	15	有一个|有一次|说|哭|骂|逃	话分两头。三发子娘儿俩跟随肃庵去了奉化溪口，郑家逃荒又有什么遭遇呢？说也凄惨，二发子当了兵向天津出发，之后一直便没有下文，郑绍发跟他爸爸凄凄凉凉逃荒到洛阳，这两个直心直肚肠的庄稼汉，眼看着人家都有一个家，一个就思念他的妻子、一个就怀念他的母亲，两个人甚至彼此埋怨起来了，“为什么要逃？就是逃，也得全家一起上路！”做父亲的又恨又悔又伤心，日子一久，竟疯疯癫癫起来，经常打骂他的儿子，绍发忍不住，有一次竟闹翻了，于是爷儿俩在洛阳分了手，各讨各的饭，各奔前程。第二年秋天，灾情缓和了一些，郑绍发打散工积得一些干粮、一点盘缠，怀着一肚子疙瘩，从洛阳回到了许州故乡，抵达后只见田园荒芜，房屋倾塌，前郑庄有钱大户都搬了家，后郑庄也稀稀落落剩下来没有几户。鸡犬声无，秋风呜咽，田野岑寂，夕阳如血，绍发既乏且悲，欲哭无泪，一头栽了下去，他昏倒了。
002.蒋介石是“郑三发子”吗？.txt	71	141-141	15	有一个|问|说|蒋介石	五十七岁的郑绍发（1936年，民国二十五年），两个儿子都长大了，大儿子在洛阳当警察，小儿子在家种地。那年夏天完粮时，绍发同姜二拐他们进得城去，县衙门挤满了人上不去，二拐便拉拉他上大堂歇歇。乡下人进城又到了衙门，少不了东瞧瞧、西望望；五六个老庄稼汉各人在腰里插了根旱烟管，让烟袋吊在一端摇摇晃晃，嘻嘻哈哈倒像一群小孩子。大堂正中挂着个蒋介石肖像，这玩意儿后郑庄没有，大家免不了评上几句，有的说这就是孙中山，有的说光绪皇穿洋装，有的说这龟孙胸口挂的啥？密密麻麻一个个小圆饼发亮光。有的说这龟孙顶上光秃秃，尖头尖脑瞪眼一脸贼相，蓦地有人大叫一声道：“绍发，这龟孙倒有点像你哩！”绍发当然不依，老哥儿们便在大堂上拉拉扯扯闹开了，声音惊动了衙门里的当差，到客厅喝问道：“你们吵什么？”有一个老汉就指指那张挂像再指一指绍发，“咱在说郑老大同那张相片上的人好像！”
002.蒋介石是“郑三发子”吗？.txt	80	159-159	15	有一个|有一次|问|说	“你趁早别写信了！”绍发大儿子蹦起来说，“你是问他国家大事哩！他以为是哪一个穷汉想出个穷主意，跟他诉苦要他给钱……”绍发让步道：“好好，那就不提这个。”但坚决要写信去问，郑重其事找着三家村老学究，关起房门足足写了一个上午，这才把信发出。信皮上写得分明：“南京国民政府转交蒋委员长。许昌繁城镇郑绍发寄——双挂号。”那张收条郑绍发保存得很好。可是三四个月一晃就过去了，老是没有回信。绍发由盼望而失望、由失望而担忧、由担忧而松懈、由松懈而淡忘，他再也不提起那回事了，虽然他并没有忘却。有一次绍发从漯河贩麦子回家，听到人们在纷纷议论，说前几天有一个蒋委员长的马弁（其实是侍卫官）到前郑庄找郑绍发，可是前郑庄就没有“郑绍发”这个人，后郑庄呢？姓郑的很多且不说，郑绍发的名字大家很生疏，人们都管他叫“郑老大”，于是那个侍卫官找不到郑绍发其人，也就离开复命去了。
002.蒋介石是“郑三发子”吗？.txt	92	183-183	15	问|答|说|他说|哭|逃|杀|死	绍发送客回来，账房便截住他探问经过，绍发哭丧着脸，把桌上一叠簇新钞票小心包起，边包边说道：“他给我五百块钱，要我回河南去，说委员长很忙，他老是没有机会把我的信递给他，不过他说：不管你同委员长什么关系，现在抗战时期，委员长没有工夫管这些事，而且你自己明白，你姓郑来他姓蒋，你家在河南他家在浙江，不管真假，这事情传出去可不成话。好啦，你千里迢迢找他也不过是为了几个钱，现在我可怜你，送你五百块做路费，回去算啦！就照我的办法做吧！”账房一听大惊道：“人家是先礼而后兵，送你一笔钱，算是够交情，你再要找他，以后的情形可不对头哩！”账房也劝他回去，可是绍发不死心，“俺受尽了苦来找他，杀头也顾不得，并不想沾他兄弟的光，做官发财都不想，只想见他一面，知道娘的死活。俺兄弟三个。二发子打从逃荒那年分散就没有了消息，如今只剩一个，见见面有啥关系，‘皇帝也有草鞋亲’哩，再说咱俩是亲兄弟。……”账房见他老实得可怜，也不便同他争论。可是万一绍发在他客栈里住下，把这件事一传十十传百传了开去，那城门失火殃及池鱼，小客栈难保不封门，账房愈想愈怕，劝他：“你还是搬到河南会馆住吧，那边不必花钱，在这里待下去，巡逻队天天要查夜，难保不出毛病。……”绍发虽然老实，可是他正处于一个微妙的环境中，他知道这个账房是怕他连累了客栈，下起逐客令来，但他一想住同乡会可以省点开支，也就满口答应。重庆的河南同乡会在南纪门，账房把他送到那边以后总算了却一件心事，可是绍发心事更重；自从那个侍卫官送来一笔钱以后，再也没有音讯。
007.蒋介石怎样谋杀杨虎城.txt	5	9-9	15	有一个|后来|回忆|死	杨虎城生于1893年11月20日，生在陕西省蒲城县孙镇甘北村的一个穷苦农家里，他的父亲杨怀福是农民，也兼做木工，四十四岁那年（1908），因受仇家陷害，被黑暗政府绞死在西安。这时杨虎城只有十五岁，上有寡母，下有幼弟，不但要养家，并且还要替父亲还生前欠的债，处境艰苦异常。他本在十岁起念书，十三岁辍学，在镇上小饭店当童工，父亲死后，更苦不堪言。为了埋葬父亲，他加入了“孝义会”，“孝义会”是谁家死了人大家就帮谁的一个互助会，是农民的合作组织，这个组织慢慢发展，成为规模较大的“中秋会”，到了辛亥革命前夜，它已经发展为几百人的组织。因为规模变大了，它就变得有抗富济贫、抑强扶弱的性质。1911年10月22日，在武昌起义后，陕西也爆发了革命，杨虎城率领“中秋会”的同志，参加了秦陇复汉军，与清军作战。革命成功后，他退伍还乡。这时蒲城东南乡有一个土豪劣绅，叫李桢，此人出入官署、包揽词讼、强占民女、设赌抽头、无恶不作，同时还兼任地主们的“讨债公司”负责人，到处欺压百姓。杨虎城这时二十一岁，血气方刚，实在看不过去，就把李桢给干掉了。干掉李桢后，杨虎城亡命在外，参加1915年的讨伐袁世凯活动。1916年，陕西省整编军队，担任营长。1918年，升任靖国军第三路第一支队司令。1921年，阎相文奉吴佩孚命到陕西收编靖国军，别的人都同意收编了，可是杨虎城忠肝义胆，不为所动，率领五千人，与靖国军总司令于右任同进退。向陕北转进。沿途一千几百里，备极艰辛。他后来回忆：
009.蒋介石、王世杰卖国.txt	98	195-195	15	例子|说|骗|死|求|蒋介石	33年来，在这岛上，许许多多标准都被摧毁了，其中包括是非标准、公道标准、正义标准、历史标准、人格标准、学格标准。……蒋介石、王世杰卖国的例子，和他们卖国以后还在台湾这样风光、这样横行、这样若无其事、这样生荣死哀，在在都证明了这些标准被他们摧毁的彻底与严重。林肯说“你可以欺骗多数人于暂时，你可以欺骗少数人于永久，但你不能欺骗多数人于永久。”33年了，多数人已不再暂时，少数人也不再永久，让我们不再被骗，追求真相，把多数人带入永久！
002.蒋介石是“郑三发子”吗？.txt	16	31-31	14	故事|逃|跑	“饥饿”本身在吃人，它吞噬了千千万万的生命，草根树皮荡然无存，观音土被视为珍品。衙门里的赈粮用来收买黄花闺女当丫头娼妓，收买精壮汉子做工当兵，广大的灾民绝少可能分到一块饼、一碗粥。两个多月后，易子而食，惨绝人寰的故事也在郑庄重演了，三发子他妈开始绝望，软弱地牵着他：“怨你爹不等等咱，他倒先逃啦，咱娘儿俩也走吧，天可怜别在路上喂了老狼。”这当儿同村的人差不多全已逃光，也有三三两两跑得晚一点，三发子娘儿俩便同他们一起上路。寒风刺骨，灰沙漫天。这一带逃荒的行列如百川汇海，晓行夜宿，自许州出五女店，经鄢陵，过柴庄，到尉氏，入朱仙镇，越杏花营，天上飘着鹅毛大雪，地下灾民就像滚雪球似的愈滚愈多、愈滾愈大，群向开封逃生。
002.蒋介石是“郑三发子”吗？.txt	23	45-45	14	有一个|问|逃	“就叫你王妈吧。”蒋肇聪打从心底儿中意她，“你比她们强得多了，这么着，你今天就搬过来。”接着问了问王妈逃荒的大概情形，知道她还有一个小儿子要带来，蒋肇聪不觉一怔，咕噜噜又吸了筒水烟，这才立起来拍拍马褂：“好吧，不过我家孩子多，吵吵闹闹你可要多费点精神。”
012.蒋介石与陈布雷之一.txt	81	161-161	14	有一个|后来|问|说|回忆	⑦胡健中《我与布雷先生的交往》（《传记文学》第二十八卷第四期）中回忆：“我在杭州时，他的七弟训惠（叔时）因思想问题被捕，由我保释出来。布雷先生因此对我说：‘我这个兄弟思想有偏差，现在就交给你了，希望你给我多加辅导。’陈叔时在大陆为共匪窃据前一度在中华民国驻美大使馆工作，不知现在何处。后来在民国三十二年，我承乏重庆《中央日报》社长，布雷先生又对我说：‘我现在有一个女儿要交给你了！’他的女公子名叫陈莲（李敖按：当是琏），思想也很左倾。其时他的另一个兄弟训悆（叔兑）与我同进《中央日报》，任总编辑。我很惭愧对他的七弟和在《中央日报》服务的女儿都未能善尽辅导的责任。”
013.蒋介石与陈布雷之二.txt	9	17-17	14	有一个|最后|问|说|国民党	这篇访问记的内容，大体上尚称平实，且多与事实相符。但其中也有不少的错误，这种错误是由于陶副官的记忆模糊，还是由于访问者的故意歪曲？我们无法测度。最刺眼的是题目，称为“尸谏”，那不但与事实完全不合，而且以吴可读一类的学究式之愚忠视布雷先生，对布雷先生真是大不敬。另外有一段最大的错误，是说布公在生前的最后几天，曾与先总统蒋公密谈，对时局颇为悲观，认为打不下去，用陶副官的猜测之词，认为布公是在做和谈的建议，这一点尤与事实大相径庭。我不想对此类藉故“宣传”的不实之处，做任何辩驳，只是把陈布公在胜利还都以后的南京工作与生活做确切的记录，使读者了解这位“当代完人”最后几年的公私生活，有一个清楚的认识。我的最简单的话，布公绝不做什么“尸谏”，也极不会建议对中共做和平谈判，中共以和平谈判对中华民国做统战伎俩，被中华民国政府所严拒，乃假造已故国民党领袖最重要的机要幕僚长之莫须有的建议，以扰乱我人心而已。
002.蒋介石是“郑三发子”吗？.txt	79	157-157	13	问|说|笑|逃|杀|死	且说绍发阖家为这件事紧张着，他大儿子因为是个警察，懂得的事情也比较多，一听他爸爸是“蒋委员长”的大哥，可就慌了，“爹，这可不能拿脑袋来开玩笑的，蒋委员长是当今皇上，明明是姓蒋，如今半腰里杀出个程咬金，说他本姓郑，你想这怎么行？不管委员长是不是咱们家三爷，但你要他也跟着姓郑，你说他把脸孔往哪里放？”绍发的妻子附和，“是呀，宁可穷一点，可不要去惹这些亲戚，再说咱们也没有见过面。”绍发坚持道：“你们想想，哪有这样凑巧的？他姓蒋，姓就可疑，他是浙江奉化人，籍贯又可疑，同俺面貌相像，同三发子的年龄相同、生日相同，你们说，他不是俺三弟又是谁呢？写封信问问他，并不是要他返姓归宗，俺只要问问俺妈的生存死亡，还得告诉他，咱们庄稼汉很苦，跟他六岁那年逃荒时光差不多，他做了当今皇上，也得……”
010.蒋介石“公民投票”卖国学.txt	90	179-179	13	最后|说|死|蒋介石|蒋经国|国民党	蒋经国这段话是很能道出国民党的立场的，国民党清楚知道中国的“国民”“一定不会原谅”、中国的“国民”一定会说国民党“出卖了国土”，正因为有这一清楚知道，所以国民党要一切遮盖，想用“先立密约”、“公民投票”种种的方式，来达到他们既卖国又脱罪的目的。但是，正如苏联独裁者所说：“人民的眼睛是雪亮的。”国民党辛苦多年的侜张为幻，最后还是落得个欲盖弥彰。连雷法章自己，在蒋介石死后，在信基督教走火入魔以后，都要小心翼翼的把内幕抖了出来，使我们恍然当时的一些真相。这真是“主耶稣”的“奇迹重现”了！（雷法章曾写《奇迹重现》一文，发表在《基督教论坛》，特此借喻一下。）
002.蒋介石是“郑三发子”吗？.txt	53	105-105	12	故事|传说|说|蒋介石	关于雪窦寺方丈同蒋母的微妙关系，以往在大陆上传说不一。所以有这些传奇性的故事，主要在于时常听说“蒋委员长返奉化扫母墓”，而从未听说蒋去扫“父”墓。同时蒋介石经常夸耀他的成就系由于“家教”、“母教”，却很少甚至没有听见过蒋介石对于父亲的怀念和颂扬。蛛丝马迹，就因为“蒋母”被渲染得过分“伟大”，因而显出了“蒋父”的渺小——甚至不存在，此其一。
