file	paragraph	score	markers	text
086.认识孩子们.txt	34	14	故事|有一天|讲个|我记得	李敖：所以像你看这种故事，我的意思在你的出版品里面，这样推广起来胜于一切的说教，胜于任何的宣传品嘛！我记得我也看过一首诗，我还把它翻译出来，就是英国的华兹华斯写的诗，他讲个小女孩她有七个兄弟姐妹，她在那里玩，旁边有哥哥姐姐的坟，她在坟旁边跑来跑去的。这个诗人就过来问她说，你们兄弟姐妹几个？她说七个。他说不对啊，死了两个。她说没有，就是七个，她印象里面没有生死的感觉，死了以后还是活的，她就呆在姐姐坟旁边跑来跑去，好像姐姐还音容宛在，哥哥也是如此。所以后来华兹华斯把这个诗写出来以后，你想想看他听到这个小女孩子的声音，她不分生死，我们家七小兄弟姐妹。可是真的哲学家也不过如此，他真的参悟了生死，可是在童心上面可以看出来。我从我儿子长大的过程里面，我女儿长大过程里面，我跟我太太都记录他们的一些奇怪的话，可以看到他那个童心的那一面。昨天我还跟我小女儿讲，我说：妹妹，你怎么可以这样不得我同意这样漂亮呢？她说：我得到妈妈同意。你懂我意思吧！她那种灵光一闪讲的话非常的有趣，所以我都把它记录下来，可是我不能变成这个图画的文字。也许有一天，我们可以联合起来写本书叫《儿童哲学》。他对人生的了解有时候超出成人。
086.认识孩子们.txt	36	14	故事|有一次|我讲|讲一个	李敖：所以刘家昌就给我讲一个故事，有一次他儿子到台湾来就是要一个玩具手枪，他妈妈甄珍不给他买，儿子在那边下跪。刘家昌吓死了，他说他要关心台湾的教育了，怎么所求不遂会下跪要求一个东西？台湾整个发生问题了。
086.认识孩子们.txt	38	14	故事|有一次|我讲|讲个	李敖：我讲个例子给你听，我比我太大30岁，我的儿子比我小58岁，我女儿比我小60岁。有一次我们去阳明山那公园，这个故事很有趣，一个毛虫跑到我身上，我用指头把毛虫弹在地下，我儿子就要踩死这个毛虫。他妈妈就说小昆虫要保护，不可以踩死它，听到没有？我儿子就说听到了。他妈妈一转身，他一脚就把它踩死了。踩死以后，他妈妈就说你这样对待小毛虫，小毛虫不高兴了，今天晚上就在今夜小毛虫来找你算账。我儿子说不会的。我说怎么不会？他说小毛虫不晓得我们家地址，你知道吧！我还跟他开玩笑，我说如果你加入民进党的话，它更找不到你了。因为民进党有人头党员，一个户口3000个人在里面，小毛虫更找不到你了。他的想法，这个思路好怪、好有趣。他会从这个角度来切入，我们怎么也想不到这一点。
093.感性与理性（与朱惠良交谈）.txt	117	14	故事|寓言|有一次|我讲	李敖：是！我跟你讲你年纪太小，我在小的时候在北京那个琉璃厂玩过，他们那个古董商就跟我们讲说这个书跟这个古物是不祥之物，都是一代的人他特别喜欢，不择手段把它搞来。搞来以后，永远碰到败家子，败家子就败出去了。那一次关于狼与兔子以后，李庆华把我请到这个等于扩大会议。那天去的很有趣，我还是刚到的时候，郑龙水他看我来了说，赶紧把这个狼喂饱，他就不会咬人了。忽然郝龙斌在大发脾气，就指着郑龙水来骂，我是人，不是兔子，你讲这话什么意思，声色俱厉。当时记者就把这个画面拍下去了，郑龙水就觉得非常窘。然后郝龙斌就一直就板着他爸爸那种铁青的脸一直坐在那里。然后李庆华就开会，开完会以后他们要我先讲话，我就讲了，门关起来了，记者不在。我就跟郝龙斌讲，我说你在记者面前对自己同志发这么大脾气好吗？我就问他一句话。他说你说我们是这个兔子，你是狼，我们不是兔子。后来那个谢启大也来的，谢启大也板着脸，我那天看到两个臭脸，谢启大说我们是人，不是禽兽。我说中文可以这样子解释吗？我讲的狼和兔子是指《伊索寓言》里面这个故事，并且《伊索寓言》里面兔子是表示很纯洁的，很单纯的，没有战斗力的，是指这个。我说你为什么把它解释成一个很下流的话，你不需要这样解，有的讲说是妓院的人是兔子，你为什么这样子？陶渊明文章说是好读书不求甚解，什么叫甚解？就做了过分的解释嘛！我说在我没来以前，你们新党讲说母鸡带小鸡，你们是鸡吗？如果你这样说，那就母鸡小鸡更难听了，对不对？英文鸡是什么意思？男人是孬种，女人就是妓女。难道说老妓带小妓吗？你们是这样解释的吗？为什么这样自寻烦恼，连一点幽默感都没有。你懂我意思吧！就关了门谈，我就感觉到说，为什么像郝龙斌、谢启大，都那么优秀的人为什么对一个名词会这样子敏感的解释。后来我们到立法院记者招待会的时候，有一次我下楼，郝龙斌上楼。孙小姐在旁边看到了，理都不理我，可以变成这样子。你想想看，我也听说郝龙斌很优秀，可是在这种气氛之下，你的意思要坐在里面讨论体制，怎么讨论？大家讨论不下去了，怎么讨论。
108.20000324选战兵分路(5).txt	26	14	故事|笑话|有一天|我讲	李敖：我并没有为这个事情懊恼，我讲给你听，我是说有一个情况是很有趣的，一个笑话说，一个人到了旅馆里面去，他很累，发现旅馆那个床是按摩床，投币以后它会按摩的。结果他把币投下去了，投下之后立刻停电了，停了以后都不能按摩了，他只好睡觉。到半夜电来了，忽然被床摇动起来了，他以为地震了，吓得跑起来了！你懂我意思吧！那意思说就这个床该按摩的时候它不按摩，不该按摩的时候它按摩起来了。我认为现在参政的问题，李远哲我的老同学台大跟我同届，他给我最大的感觉就是该参政的时候，他《蓝色的毛毯》的故事，他跑到美国去了。该在台湾打拼的时候，我们跟国民党打拼的时候，他跑掉了，他做美国人了。那现在不该参与的时候，他跑来参与了，你懂我意思？这个是我对他的感觉。你们这些小朋友我也觉得这种感觉，因为你们对阿扁了解多少呢？你们可能选了一个独裁者，就好像二次大战希特勒杀了600万犹太人。这个时候当时大科学家爱因斯坦就发表一个谈话骂这个德国人，说不要以为坏事是一个人做的，也不要以为杀了600万犹太人是希特勒一个人做的。你们投他票的人，使他高票当选的人，喊他万岁的人，为他摇旗呐喊的人，为他放鞭炮的人，你们统统有责任，统统是共犯。所以我认为有一天当阿扁把台湾搞砸的时候，或者他的那个独裁者搞得不可收拾的时候。那时候郝广才、罗文嘉、范可钦，你们怎么样见我？
109.20000327选战兵分路(6).txt	39	14	笑话|我讲|讲个|我告诉	李敖：这是我的伟大之处，不是吗？我们没有说离开它。我讲个笑话给你听，我收到一个老兵给我的信，他说如果开票结果宋楚瑜落选的时候，他们差了1000票，这1000票就是你李敖得到的1000票，就因为你影响了宋楚瑜，我就来把你杀掉，来杀我。后来这个老兵来找我，太有趣了！我那时候正好国安局保护我，护卫他们就看到老兵神情兮兮来找我，就不让他跟我接近，外面就发生类似争执。我问什么事情？他们说老兵来看你。我说跟他见面没关系，我就跟他见面。他就讲到了，他说李敖先生，你能不能退？因为你的票会影响宋楚瑜，你能不能退选？我说，我既然报了名了，就不能退，法理上退不掉。那么他就第二个问题出来了，他说如果宋楚瑜落选怎么办？我说，我们怎么办呢？你跟我一起自杀好不好？你一听，好高兴，走了。这护卫人员看到，觉得我李敖真的会片言解纷，把问题解决。我不是要自杀的人，我不是要移民的人，也不是说台湾再见的人，我还在台湾。可是我不能不讲这个话。这一次为什么我声嘶力竭公开讲出来，站出来反对我的这个老朋友陈水扁的原因，就是我觉得以我的判断力，他带来的混乱和威胁的比例比别人高。你们是年轻的小孩子，你们懂什么！这就是我讲的话，我告诉你，你要跟我讲话，我就这个话。中国这个古话叫童子操刀，所伤实多。因为小孩子拿了刀的时候，他会伤害别人伤害更多，因为他没有分寸，你懂我意思吧！你看的不准确。我可以告诉你，我看罗文嘉看的很准确，不是吗？罗文嘉在台大那时候闯了祸，我替他护航，使他不被开除。那我亲眼看到一个人怎么样由一个年轻的、向往正义的一个大学生，最后变成了小官僚。
115.20000404《北京法源寺》(9).txt	8	14	笑话|有一次	这就是我过去喜欢讲的一个笑话，就是俄国在19世纪和20世纪出了有名的两个钢琴师，钢琴大师，都叫做鲁宾斯坦。20世纪的鲁宾斯坦有一次演奏完了以后，碰到一个衣衫华贵的贵族太太就拉着他说：“大师啊，无论如何请你到我的别墅里面去，听听我儿子的钢琴演奏，听听你的意见”。这个鲁宾斯坦钢琴大师他不愿意去，可是就挡不住这位贵妇人的邀请，所以就勉为其难，就到了这个贵妇人的别墅，坐下来听她儿子弹琴。结果贵妇人把她儿子找出来，在鲁宾斯坦大师面前弹琴。弹完以后，这贵妇人就问鲁宾斯坦：“大师啊，我的儿子弹琴弹得怎么样？”这鲁宾斯坦皱着眉毛讲，说啊，很不客气的讲：“我这一辈子从来没有听过弹得这么烂的，这么菜的，这么难听的钢琴”！结果这个贵妇人一听以后，高兴的跳起来。他说她儿子弹琴弹得很菜很烂，她没有不高兴反而跳起来。就指着她儿子说：“看到没有，master，大师，钢琴的大师鲁宾斯坦评估的结果，你没有希望了，你的钢琴没有希望了，弹得太烂了，太菜了”，“从现在开始，你努力去研究吧，不要再妄想做为一个钢琴家了”。
005.书房搜秘(3).txt	4	13	笑话|讲个|我告诉	大家看想不到，在这种线装书里面居然有这种外国洋枪洋炮的图片。什么原因呢？就是派人过去来买他们的洋枪洋炮。那这些是什么人呢？这些人就是当时清朝政府他们派到英国去的这些外交人员，所以他们后来写书写了回忆，就把这个资料流传到现在。可是在这个《随轺笔记》里面，大家想不到还有一些资料，国民党宣传他们的总理了不起，在伦敦的时候发生了一件事情，所谓《伦敦蒙难记》。讲到伦敦蒙难，给大家讲个笑话，过去有很多的文字狱出现，其中一个文字狱就是在排版，那时候排版不是电脑打字，那时候排版的时候，一不小心排错一个字或者上下字颠倒没有校对出来，立刻就变成文字狱。孙中山后来写了一本书叫做《伦敦蒙难记》，不小心排版的时候把伦敦两个字弄反了，变成“敦伦蒙难记”。不得了了！敦伦是什么呢？敦伦表示在性行为性交，孙中山的性交蒙难了。这不得了了，这个人就被抓起来了。《伦敦蒙难记》就是讲他到了英国，碰到了一些广东人，然后怎么样的被清朝政府驻英国的大使馆把他绑票以后，然后要把他送回国家，送回这个中国来。然后他幸亏在英国大使馆里丢纸条子被人家捡到了。然后他的老师叫康德黎来救他，整本书《伦敦蒙难记》都是鬼话。为什么是鬼话呢？因为我们看到这个书以后，看了当时把孙中山扣留的，当时驻英国的清朝这些公使馆的人员他们这些回忆，我们才知道，原来孙中山被关起来以后，又哭、又闹、又下跪、又磕头，求饶一命，原来我们眼中的民族英雄孙中山就这个德行。所以这种线装书里面才能看出这些真相。可是我告诉各位，什么人能到书店里面看到这个书，会发现和孙中山有关系呢？这一定是学问很大的人，像李敖这种人才知道这种书跟孙中山有关系。并且这种极为罕见的书保存在我的手里。
063.台湾的两性平权.txt	154	13	故事|我讲|讲一个	李敖：活得更长有什么用？我讲一个故事给你听，一个太太非常的遗憾她丈夫睡觉时候打鼾，很痛恨打鼾，跟丈夫吵架，。最后丈夫死掉了，她变成寡妇了，她才想到，我如果能再听到打鼾的声音我多么快乐，你知道吗？婚姻之间有很多的不愉快，很多的痛苦，可是大家在自然法则底下它会和谐。公狮子干什么？公狮子只知道一件事情，就是交配。然后母狮子打猎回来拿来鹿肉它先吃，他就干这一件事情。那你说这自然法则就是母狮子替公狮子抓猎物的。
074.隐没的历史.txt	163	13	笑话|我讲|讲个	李敖：我讲个笑话，过去我跟胡秋原打官司的时候，我就公布了他们在1933年闽变叛国那段事情，他们在福州的事情，怎么样那个日本的船把他们接出来，住在日本福州的旅馆。那个胡先生火了，说这个一定是台湾的情报机构提供给我的，就闹到调查局，后来调查局都洗不清。我就笑，后来我跟胡秋原讲，我说你不看日本的画报，全在日本画报里面出来的，你疑神疑鬼闹了半天，因为你不好好读书，都是日本的画报出来的。日本人有这些东西，他们不看他们就乱猜。好比说我有很多史料来源大家不晓得，以为我有什么通天的本领。可能当时搞到昭和时期的画报也不是很好找到的，对现在而言也是。
082.另有正业.txt	42	13	笑话|我讲|讲一个	李敖：我讲一个笑话。过去那个电影明星我也认识很多导演，像李翰祥以下的导演。他们有一个私下的规则，就是你不可以跟女明星有其他关系，有了其他关系以后她不听话了，你就不能指挥她了。我说你现在订一条新的定律，也不可以跟这个男主角有什么募款的行为，说话不客观了。
092.选举包装术(对话广告天才范可钦).txt	49	13	笑话|有一天|讲一个	范可钦：是！那我们有时候有一天我们在讲一个笑话，这上你的节目才能讲的，因为反正你不能告我就好，你不要寄律师信给我就好。我们现在讲说宋楚瑜的策略是只能打李登辉，那阿扁的策略是只能打宋楚瑜，那连战的策略只能一直打老婆。所以我们要常常这样说，政治每次竞选总统的时候，都常觉得大家的笑话特别多，所有的政治消耗全部围绕在政治人物身上，其实大家就比较开放了，现在已经开放太多了。像我要刚讲这句话，我早就已经不知道跟你一样蹲苦牢要蹲多久了，对不对？当年的时候。你的牙齿是不是真的？
105.20000321选战兵分路(2).txt	9	13	寓言	刚才讲绝对奉赔的，现在不灰心。什么原因呢？在一起没有好下场之前，这句话什么意思啊？看到对岸没有？朱镕基，朱镕基是谁啊？朱镕基是中国明朝明太祖嫡系的孙子。所以我们看他是这个帝王之相，凶的很。他说：搞台湾独立的人，没有好下场。我们忍不住要说：我们不搞台湾独立，我们也没有好下场。什么原因呢？因为搞台湾独立的人占了上风，所以我们跟他们同归于命，搞不好就同归于尽，所以我们也没有好下场。所以在没有好下场之前，我们一息尚存，我们还没死，对不对？绝对揭竿而起、挺身而斗，跟你们作战，我们没有停止啊！我们绝不是怀忧丧志，绝不灰心意懒。我们跟你们作战，以“鹦鹉救火”的精神，挽救“飞蛾扑火”的愚昧，我们绝不灰心。鹦鹉救火是中国古代一个寓言，一个山里面着了火，鹦鹉飞出来到了水边，用它的羽毛蘸着水就有点水了，然后飞回山里面，对着山里面大火就抖它的翅膀，把那个水抖下来。干什么？要救火，用水救火。大家想想看，怎么可能呢？有人问他说，鹦鹉你这个哪有效果呢？这鹦鹉说：我是山里面的一份子，山里面着了火，我不愿意飞走，我不忍心看山里面着火。所以我沾着水来救火，能救多少不知道，这精神是要救火的。所以我们才说我们以“鹦鹉救火”的精神，挽救“飞蛾扑火”的愚昧，我们绝不灰心。
109.20000327选战兵分路(6).txt	7	13	笑话|我讲|我告诉	陈水扁会出卖台独，可是台独分子怎么办呢？我告诉你，台独分子会被他骗，不能怎么办！什么原因呢？大家记不记得外国的一个古话，叫以贼捉贼。什么是贼啊？这贼一看就知道他是贼，贼能够抓这个贼。我可以告诉一个笑话，这一次我在竞选所谓台湾总统的这个过程里面，国家安全局强制性的派出来45个人，保护每一组的总统和副总统的候选人。我跟冯沪祥就分到了45个人，我总统分的多一点，我分了23个人，冯沪祥分了22个人。在这23个人里面，我就跟他们聊天，很多他们是警察，有的是宪兵。警察们就跟我讲说，一个人是不是流氓，我们一看就知道，他穿的便衣，我们一看就知道。而那个流氓看我们警察，我们自己也穿的便衣，他也一看就知道是警察。为什么？内行人一看就知道相互对方是什么人。同样的，外国的这个谚语就是用贼去抓这个贼，因为只有贼才知道谁是贼。换句话说，今天有个情况，宋楚瑜落选有一个好的利多，这个利多就是阿扁去出卖台独或者消灭台独。如果政府一出面消灭台独，那不得了了，这台独分子会闹起来。可是阿扁是不被人家怀疑的，至少短时期不会被台独分子怀疑，何况是假的台独分子。所以我认为阿扁必然会出卖台独。
