file	paragraph	lines	score	markers	text
013.国民党怎样杀人老婆？.txt	30	59-59	14	有一个|逃|国民党|共产党|人质	例如杨开慧。如果数以万计的人质中再有一个杨开慧，那些在逃的共产党分子，包括毛泽东在内，大多数都会被人质“牵肠挂肚”起来，以后的做法也许就不会太走极端，不会建立军队了。那么，国民党也许就不会在1949年退出大陆舞台了。
014.国民党与营妓.txt	268	535-535	13	笑话|后来|结果|说|笑|死|蒋介石|蒋经国	由姬周文中所提王又曾“力争上游”的一段心路历程，使我想起，整个“军中乐园”带给人们的心路，其实也都各有历程的。十七师的老兵告诉我，1951年，宜兰东南员山附近的下深沟“军中乐园”开办时，阿兵哥们都怯于公然上门，结果入场券要存在指导员手里，要去的人，偷偷找指导员索票，当时“民智未开”，恐怕也是“军中乐园”的困境之一（当然，王又曾所碰到的局面，可能是“民智过开”的结果，别有困境也）。十七师中流传一个笑话，老长官尹俊(16)（后来做到警备司令，蒋介石归天之夜，正陪姨太太睡觉，蒋经国临时找不到他，从此被黜）一天晚上私行查哨，正好碰到一个哨兵在打手铳（手淫在军中叫打手铳），被抓到后，哨兵吓得半死。尹俊说，明天开朝会时我叫你名字，你就给我站出来。第二天开朝会，尹俊喊哨兵名字，哨兵硬着头皮，应声而出，以为必受严罚。不期尹俊当众颁发奖金给哨兵，说：“这哨兵不逛‘军中乐园’，而以打手铳代替，这样才卫生、卫生、卫生，应该嘉奖！”顿时台上台下哄成一片，咸谓大老粗尹俊真是快人快语、妙人妙事。
014.国民党与营妓.txt	322	643-643	13	有一次|说|笑|跑	⑧当然，也别有粗糙的拉客方式的。我写《一个预备军官的日记》1961年1月12日条下：“下午与镜昌、尔昭、周、江去凤山，我抄特约茶室作息表时，一穿红衣小女人（长相及身材尚可）要我来，我说我卵叫坏了不能来，众哄笑之时，她突抓我生殖器，紧捏龟头一把，有点痛。”连长俞克勤告诉我，有一次，他路过一家“军中乐园”门口，一妓女突然从他背后，抢了他的帽子就往里跑，他赶去追，妓女进房即反扣房门，压在他身上，乱动一气，大喊：“连长，你的鸡巴硬了！”不过，一般的拉客方式，多是拉住你，口说“官长啊，不要走，来亲热亲热”之类。
020.国民党与老兵之四.txt	24	47-47	13	例子|问|说|死	以我当时估计，在八年抗战期内，未入军队而死亡的壮丁，其数不下一千四百万人。当然，曲江壮丁从七百人死剩十七个人，只是一个特殊的例子，不可作为常例。当时我曾将估计的数字向军事高级长官们询问意见，他们异口同声的说：“只会多不会少。”可惜我把估计的方法忘记了。
002.国民党“意淫大陆，手淫台湾”.txt	48	95-95	12	有一个|说|求|国民党	国民党“意淫大陆，手淫台湾”，范围是无远弗届的、手法是无微不至的，因此也自然不只我上面所举的一些实例，其他的实例，只要准此以求，也就随处可见。例如自己丢了福建，却至今还有一个预算一千零二十六万的福建省政府，这是为什么？自己在中苏条约、在联合国投票放弃了外蒙古，却至今还说外蒙古是它的，这是为什么？自己对美国把琉球还给日本，不敢抗争，同意“那霸——台北”航线，却至今还说琉球地位未定，这是为什么？自己在二次大战后，拍英国马屁，放弃日本在香港的受降，却至今还说香港主权属它，这是为什么？……凡此种种心态表演，无一不是国民党“意淫症”的泛滥成灾、无一不是它欲振乏力后的阿Q式反射。
013.国民党怎样杀人老婆？.txt	24	47-47	12	问|逃|杀|死|枪毙|蒋介石|国民党	何键枪毙杨开慧，在1930年4月24日。杨开慧死后十九年，蒋介石和手下何键都被赶出大陆。1950年何键逃到台湾，蒋介石给他干“国策顾问”，干到1956年七十生日前夕死去。他的著作有《救国的道德》等小册子。好一个“救国的道德”！他们大谈道德、大谈固有文化，其实竟连个“罪人不孥”这一起码标准都做不到，以至要枪杀无辜妇女，这样子的国民党，真是太要不得了！
016.国民党“军中乐园”及其他.txt	4	7-7	12	举例|问|说	一、第五十五册“千秋”上文章，都拜读了。特别是开头三篇，读后想起军中往事，不胜感慨系之。弟在军中生活时期，尚无“幸会军中乐园”之机会，因还无此“附设单位”之创办也。读大文，才知“军中乐园”属军中政工业务职司之一，要与“军中康乐”同一范畴乎？大文对于“军中乐园”各方资料搜集之丰富，真是内容实在之佳作。以前教书时，曾和一位新由外国留学回来执教之“青年学者”闲谈美国博士学位研究题材之精细方面事，承其举例，说美国大学读博士学位者，有以中国诗《孔雀东南飞》为研究，而其重点在研究探讨“孔雀为何东南飞，而不西北飞”的缘故何在？又有人则以“中国北洋军阀”为研究者，说其博士论文，即为“北洋军阀的姨太太有多少？”或是“北洋军阀的军力马靴论”。既然如此，则兄大作《“军中乐园”的血与泪》，附上《小记“私窑子”》和《营妓考》，要亦具有美国“博士论文”精细之资矣。我如此说，绝非瞎恭维的。弟忆民国四十年3月到次年7月部队将要整编时这段期间，我在驻防彰化的野战部队的军司令部做侍从军官室之首席兼卫士排排长。我那一排的卫士，都是久历戎行的沙场老兵。他们打仗的战技枪法，固皆第一流的，但每到一地，不久即能找到暗门子的“私娼土窑子”去寻花问柳，也有一手的。那时，没有“军中乐园”这玩意，我排上的老弟兄，由实际代我负责管带他们的一位排附准尉（由老资格的卫士班长升上来的）领着去逛私娼土窑儿去寻乐子。我们驻防彰化南廓国小，就在学校附近，便有人开洗澡池（专赚阿兵哥的钱），洗澡池房有间小木屋内（也是专赚阿兵哥的钱），便有土窑姐儿玩的。洗澡（大池子）一次二毛钱，和土窑姐儿玩一次两元。我的十七岁的传令兵（他出来当兵只有十四岁，做长官勤务兵，部队来台湾才十六岁。等我调该部队做他的长官，他才十七岁。他还没有到国民服兵役义务的年龄，便已当兵几年，参加战役多次了。像我传令兵这种情形，在我服务军中时，并不稀罕的。到老兄服务军中时，恐没有了），头一次跟卫士老兵去土窑子寻乐，就替我惹来麻烦。兹把此事说给老兄听，既凑一趣，也为兄的“军中乐园”外加一点小“资料”吧！
016.国民党“军中乐园”及其他.txt	5	9-9	12	后来|问|说|笑|骗|请|国民党	我统领的“卫士排”的弟兄，都是大陆人，各省籍都有，年岁较大，独担任我传令兵的那位，只十七岁年纪，还像个小孩，但长得身体高而结实，所以他们一起去逛洗澡池附近的私娼，有位姿容较好姐儿独中意于他。而他尚是首次嫖妓，毫无经验。因为其同事告他玩一次是价钱二元。他那时每月的收入是上等兵薪水不到十元，我每月津贴他十元，共二十元而已。他初次与妓女性交，以为入一下便算一次，他入了几下便射精，事完之后，他很老实，自己计算入了几下，便以每一下二元计算，付了妓女快一个月的薪水了。春风得意之后，再去洗澡，同去玩的弟兄和他在澡池内问他玩的经过，他则埋怨带他来玩的同事骗了他，说“你们说玩一次两元，为何我要花去十几块”呢？同事了解状况下，除笑他做了冤大头，并要他去找那妓女退钱。他气愤不已，浴罢便再去土窑子，但那妓女不在了，他便在那里砸窑子了，于是他被彰化宪兵抓走（那时宪八团团部在彰化），查明是我的传令兵。当时，我们部队军司令部是彰化市的最高单位（县长是南投人的陈锡卿，国民党头儿是位江西老表，姓张，大名记不起了），我是部队长的侍从军官兼卫士排长，宪兵单位卖我的面子，便把人送交我处理了。我亲去将传令兵领回，责他自己没有嫖妓玩姑娘的经验，自己愿多送钱给婊子，还闹人家窑子做甚，自己做错吃了亏，还砸窑子，徒落人笑。我说了就算了。他以后再去找那妓女，那妓女转去了花坛一家私娼，他找去那儿也未找到。我后来知道了，便严词问他，“你还找那姑娘做什么？你还要她还钱给你吗？”我并请排附和另两侍从军官（两位副军长的个人参谋）为我好好开导他（更严禁他乱动我的手枪，因他常代我擦拭佩枪也），为的是怕这横小子出事也。又我的卫士弟兄，每说起传令兵当了婊子冤大头事，就要笑他。惟此时，我的传令兵也是“花街柳巷”的识途老马了。那时我们部队长公馆住台中市，我常派他送东西去台中，后来他便玩上台中市的土窑子了。他后来有次对我说：“报告胡参谋，你说有味不？台中私娼最多的几条街是‘复兴中华，建国成功’！”我听了忍不住大笑。“复兴中华，建国成功”，竟以“私娼多”而闻名军中小兵之间，不很有味吗？又那时“私娼”都在民间，和住家一般，非识途老马，莫得其门而入也。老兄久住台中，特写来博兄一粲。未知可做老兄“军中乐园”的外一章否？一笑。
002.国民党“意淫大陆，手淫台湾”.txt	21	41-41	11	故事|讲故事|国民党	据1983年5月11日“蒙藏委员会”委员长薛人仰在“立法院”报告，他们现在的“特别筹划”工作，只是：一、协助制作《变色的香格里拉》（电视节目），二、举办“蒙藏故事讲演会”，三、编印“蒙藏知识丛书”，四、协商举办“蒙藏文物特展”！——一个年花民脂民膏五千万的大衙门，整天带着七百零四位人种样品（在台“蒙胞”五九二人；“藏胞”一〇二人），所司无非做节目、讲故事、印小书、办展览，这不是胡闹吗？从行政需要上看，确是胡闹，但一想到这是国民党的意淫费，我们一切就都恍然矣！
006.国民党与变造照片.txt	10	19-19	11	故事|骂	西太后最恨康、梁，保皇会横滨清议报载康有为撰文，痛骂西太后曰武瞾、曰杨妃，尚可漠视；最恨者，则“那拉氏者，先帝之遗妾耳”一语；少白知之，从此下手。先将岑春煊、梁启超、麦孟华三人各个照相，制成一联座合照之相片，岑中坐，梁居左，麦居右；首在沪出售，次及天津、北京，并赂津、京、沪大小各报新闻访员，登栽其事。又将康有为清议报撰文，逐句驳斥，颂西太后之功德，呼康有为为叛逆，于“那拉氏者，先帝之遗妾耳”句下，驳斥犹严。再由香港分售相片于南洋、美洲。保皇党人见之，莫知底蕴，反称岑为保皇党，以增长势力，编造照相故事。少白又将海外各报，转栽于津、京、沪报上，保皇党亦堕其术中，相片遂遍传海内外矣。
007.国民党与钞票.txt	4	7-7	11	故事|讲故事|国民党	“恶性通货膨胀”就是hyper-inflation，在国民党统治之下，曾创造过古往今来世界货币史上最精彩的“恶性通货膨胀”，张兹闿讲故事一则如下：
007.国民党与钞票.txt	6	11-11	11	故事|后来|国民党	今天在国民党统治下的老百姓，虽然也遭到过百分之二十通货膨胀之苦，但是还是无法想象这种故事的逼真情境，除非身历过来的有心人。我是这种有心人的一个，我十三岁时在上海，曾经身历过国民党“恶性通货膨胀”的“德政”，至今记忆犹新。在金圆券高速贬值的日子里，贬值得物价不但早晚不同，甚至一小时内都不同。市面商店本来挂上牌子，上写“目下一言为定，早晚市价不同”，后来变动太大，价目表要随时改贴。我在饭店吃碗面，进门的价钱和出门就不一样。前一次价目表上的墨汁还没干，新的价目又贴上去了。这种目睹怪现状，真二千年所未有也！在国民党统治之下，我能开此眼界，真三生有幸也！
010.国民党与搞屄.txt	4	7-7	11	问|说|他说|死|枪毙|国民党	被国民党当汉奸枪毙了的梁鸿志，死前有一段名言，他说：“全世界有两件东西最脏，但男人最喜欢搞，一件是政治，一件是女人的屄。”国民党喜欢搞政治，是让我们公开知道的；但他们喜欢搞女人的屄，却不让我们公开知道。国民党的大道理是：政治是众人的事，但看我搞；搞屄是“个人行为”、是“私人行为”，不要你问。
020.国民党与老兵之四.txt	20	39-39	11	有一天|问	在贵阳城外，有一块壮丁经过的地方，因为弃尸太多，空气里充满了浓烈的臭气，令人窒息欲呕。有一天晚上，贵州马场坪一个小市镇里，屋檐下的泥地上零零星星的躺着不少病倒的壮丁。我用手电筒向他们面部探照了一下，看见其中的一个奄奄一息。我问他怎样了，他的眼睛微微睁开，向电光注视片刻，只哼了一声，便又闭上，大概从此就长眠了。
028.国民党与走狗.txt	7	13-13	11	问|说|他说|笑|雷震|国民党	1971到1972年间，我被国民党关在警备总部保安处看守所，看守所所长跟我熟了，一天感慨地说：“我是神仙、老虎、狗。”我问他为什么？他说：“我一看到老婆，就是神仙；我一看到囚犯，就是老虎；我一看到长官，就是狗。”我听了哈哈大笑，他补充说：他真觉得他干了这么多年，其实只是国民党的一条狗！但他毕竟是假狗，看到真狗会害怕。国民党抓雷震那一天，他被派去参加，自由中国社有条大狼狗，差点咬了他，他说：“他虽然是国民党一条狗，但还是怕真狗。”
028.国民党与走狗.txt	8	15-15	11	笑话|后来|说|他说|笑|杀|死|国民党	1972年间，我自警总保安处看守所移军法处看守所，住在第二房。第二房正对面是第十房，关的是调查局“匪谍”处长范子文。此公英国留学，相貌堂堂，气焰很大，被调查局局长——不懂ABC的沈之岳整，诬以“匪谍”之名，关了起来，不但把他关起来，连他的太太也关起来，太太就住楼上。范子文被关，自认不得活命，他的姐姐来看他，他双手抓住铁栏，大叫道：“我给国民党做走狗做了这么多年，就是这种下场啊！”经大家劝说，他才不叫了。他后来专心信佛，整天大声念佛，念佛以后，口中连说：“报应！报应！”可见他内心对过去杀生忏悔之重。念佛以后，他说不杀生了，可是牢里蚊子太多了，赶也赶不走，他没办法，就用扇子把墙上的蚊子一一拍死，一边拍一边说：“这不是杀生，这是打沈之岳！这是打沈之岳！”中国古人笑话书《笑得好》中，有一则《斋蚊虫》，说：
001.国民党建党有九十年吗？.txt	16	31-31	10	当年|问|说|笑|国民党	非但兴中会，同盟会和今天的国民党牛头不对马嘴，即使1912年的国民党，也都无法硬加衔接。1912年的国民党是同盟会和统一共和党、国民共进会、国民公党、共和实进会合并的产物。而那时的同盟会，主体乃是中部同盟会。中部同盟会是武昌起义的功臣，革命成功的是这个会的同志。“革命尚未成功”的孙中山虽然在武昌起义后回来做上总统，但他在1914年写信给邓泽如，自称“忝为总统，乃同木偶，一切皆不由弟主张。”为什么是“木偶”呢？因为他早已大权旁落。（他在《孙文学说》中自言“为民国总统时之主张，反不若为革命领袖时之有效而见施行。”）那个国民党，可是别有个性的国民党，不是今天这种尊他为总理的国民党！1929年，陈希豪写《过去三十五年中之中国国民党》，书中明说当时那个国民党孙中山“始终未尝过问”，就是指此。把彼国民党硬接上此国民党，严格说来，是不通的。今天的国民党，正式名称是中国国民党，它在1919年成立时，照《国父年谱》所说，“加上中国二字者，所以别于元年之国民党也”，显然在和“元年之国民党”划清界线。“其性质则元年之国民党为五党所合并者，今之中国国民党则中华革命党所递嬗而来者也。”当年党同伐异，界限唯恐其不分明；今天捏造历史，寿命又唯恐其不延续，国民党之可笑，竟一至于此！
006.国民党与变造照片.txt	8	15-15	10	后来|说|回忆|逃|逃难	这种浓入法，行之最早，是孙中山哥儿们“四大寇”之一陈少白的杰作。据刘成禺《世载堂杂忆》中“假照片计陷岑春煊”一条，记载颇详。先是岑春煊在八国联军进北京后，照料西太后逃难有功，后来当上两广总督。刘成禺回忆说：
006.国民党与变造照片.txt	30	59-59	10	原来|问|说|蒋介石|国民党	在国民党的宣传品里，蒋介石出发北伐前在广州火车站的照片，是一再变造了的。在一九五六年十月三十一日的《蒋总统画传》里，照片说明是“总统率师北伐，张人杰吴稚晖等至广州车站送别”。照片左边瘫痪的张人杰与背后的苏联军事顾问都不是全身，都从手臂切去，所以根本不知道再左边还有什么人“送别”。九年后，到了一九六五年十一月十二日的《国民革命画史》里，照片说明是“蒋总司令出发北伐”。照片左边瘫痪的张人杰与背后的苏联军事顾问已是全身——两人手臂都保留了。苏联军事顾问的袖子垂下，并无异样。虽然张人杰与苏联军事顾问都两臂俱全，但是再左边还有什么人“送别”，却依然不详。十三年后，到了一九七八年二月的《中华民国史画》里，照片说明是“国民革命军蒋总司令自广州出发北伐”。照片左边瘫痪的张人杰与背后的苏联军事顾问也是全身——两人的手臂也都保留了。但是，妙事发生了、妙事发生了！在苏联军事顾问下垂的袖子下，竟多出了一个女人的袖子，斜挡在苏联军事顾问的前面！对照起十三年前《国民革命画史》中的那张，一看就知道：《国民革命画史》中的苏联军事顾问的完整袖子，原来是经过变造了的！为了消灭这只女人的断袖，连同苏联军事顾问背后车厢里的一个军人照片，也配合造假的逼真，同时予以抹黑，真他妈的变造得兴起，一不做二不休了！
006.国民党与变造照片.txt	32	63-63	10	例子|说|蒋介石|宋美龄	我想，幸亏出发北伐是在1926年而不是在1927年，若在1927年，由于这年蒋介石和第三任夫人宋美龄结婚，说不定会比照贺子珍被“斩首”的例子，陈洁如的头，也会被宋美龄取代。这一年之差，终使宋美龄赶搭不上北伐列车，也使陈洁如得保首领以殁，——只是聊断一袖耳！
011.国民党细姨史.txt	27	53-53	10	有一次|说	忘恩负义不见父执老同志也。粤三水县人谭发，在日本东京开商店，颇有积蓄，早岁参加兴中会、同盟会，金钱接济国父者，为数甚巨，国父与孙科常住其家，一切生活均为谭发供给，孙科呼谭发则为“谭伯”，谭发呼孙科则为“阿科”。然谭虽参加革命，但并无猎官之念，仍以商业为务。讵十五年（？）北伐成功后，谭在日本东京之商业失败，且妻子俱亡，迫得返国，在南京、上海，往见孙科十余次，俱不接见，嘱传达托词拒避之。谭在上海生活无着，迫得住其同乡工人之杜鸿富家，为革命老同志杜天一知悉（粤清远县人），接谭到海外联义社居住（此社为海外革命党人组织），为购新衣，供以膳食，并送以使用款。有一次孙科至海外联义社，拜会各革命同志，谭则在室内不出，孙大发言论，盛赞各老同志功勋，国家应为褒奖之语，此时谭忍至不可忍，乃出至厅堂，大叫“阿科”你识我吗？你说“革命老同志功勋，囯家应要褒奖，然我是否有功勋？你在东京生活是谁供给？我拿了多少钱给你父亲革命？现你做了大官（时任铁道部长），我生意失败返国，十余次访你，却不见我，这是何故？还说要国家褒奖吗？你这为人，真狗都不如”等语，孙科至此，面红耳赤，无词以对，只说“我确是不在家，并非不见你”等语，后经多人劝止，孙始悻悻辞去。然谭以后，始终不再访孙科，而广州政府则每月照送五百元与谭为生活费。
011.国民党细姨史.txt	37	73-73	10	结果|说|跑|求|请	乐润庭查无下落，结果出面来的是个自称吴祖淦的（这人又名吴永吉，又名吴荣阶），写封信给敌产局说乐润庭经商在徐州，一时不能到案，请求从缓处分。拖到三十五年3月，又有个自称林美钧的人出面，跑到中央信托局敌产处理局说：“颜料还是三十四年8月10日向吴姓的掮客买进的，完全是乐润庭个人的东西。”同月28日乐润庭又出现了，他亲自跑到敌产处理局否认这批颜料是敌产，并邀一家“合兴仓库”负责人庄鼎新具书担保，负完全责任的证明这颜料是乐润庭的。
