file	paragraph	line_start	line_end	char_count	score	snippet
001.一个联合造成的冤狱.txt	39	77	77	107	3	疑点28：我确实知道高等法院发了一张1972年8月29日开庭的传票给我，但被军法处扣留，不发给我，也不通知我。这一违法，在高院1972年（上）诉字第1232号卷里一查即可证明——因为“送达证书”上不可能有我的签字！
001.一个联合造成的冤狱.txt	41	81	81	152	3	疑点30：过了两个月，高院的传票又来了，这次军法处没有再拦，但传票送达显然是高院违法（或军法处违法？）的，因为这张传票（1972年11月3日，六十一年（上）诉字第1232号）的送达，又和1972年6月12日的传票一样，是突于开庭前一小时才给我的，我指出送达违法，拒绝签字于“送达证书”之上（可查卷证明）。
001.一个联合造成的冤狱.txt	46	91	91	233	5	疑点35：1972年11月3日，高院这一庭，法官姓钟（后来查明叫钟曜唐），态度粗暴，劈头告诉我“今天开‘审理’庭。”我问为什么不先开‘调查’庭？”他说：“8月29日发传票你为什么不来？”我说：“我从没签收过传票。我被押在军法处，军法处不通知我，不押我过来，我自己怎么来？”他大怒，高声大叫：“你扯谎！”我说：“请你查卷，看看我有没有在‘送达证书’上签字，查查究...
001.一个联合造成的冤狱.txt	49	97	97	68	3	疑点38：高等法院钟法官不准我查卷。我告诉他：“我手边什么东西都不准带，你叫我如何举证、答辩？”他说：“那是你的事！”遂即宣布改期再审。
001.一个联合造成的冤狱.txt	53	105	105	283	6	1972年以来，客观局面有了很多的变化，政治作风听说也有修正。看守所政战室新来了冯辅导官，与以前各任大不相同，肯为囚犯设想。有一天，我跟他说：“八年来，代表政府对我承诺的大小官员至少有十一位，对我憾未履行承诺，至少有十五次。一个个都当时为了政治方便，乱开支票，事后人都不见了，推说是个人行为，政府不负责，其谁能信？政治学上公例，官员违法，官员须负法律责任，政府...
001.一个联合造成的冤狱.txt	54	107	107	111	3	去年11月19日，在我军法方面判的罪确定以后，在我所余刑期只剩一年以后，我有信给新任的警总郑总司令。12月1日，军法处周处长嘱新任的看守所郑所长面告：“上面决定合情合理合法且客观给你解决在司法方面冤狱等问题，你完全放心。”
001.一个联合造成的冤狱.txt	65	129	129	118	3	〔后记〕以上这篇《一个联合造成的冤狱》，是我在牢里写的。后来我的老师吴俊才先生知道了我的冤情，特别仗义执言，最后告诉我以“不执行”方式解决，也算是差强人意的一种补救。至于何年何月再把冤狱平反，那就只有包公知道了。（1981年7月23日）
002.他们看司法黑暗.txt	7	13	13	189	3	至于裁判的违法，例子更多，何济周被判有期徒刑八年，依据的法律条文是收受贿赂违背职务，认定渠对违法舞弊之案未加弹劾纠举。据何济周说：他的调查报告尚未写就，怎知渠不提案纠弹呢？上诉高院结果，仍维原判。再看皮作琼案，集体连续贪污达百余万元，只判有期徒刑一年半。把两案同放在天平上，怎样也不平。司法而不守法，随便裁判，这是制造乱源，丧失人心的，倘不整饬，国家便要糟在他...
002.他们看司法黑暗.txt	12	23	23	151	3	以上九段话，都是一字不易照抄二十四年前的监察院年会公开发言记录。这些话，出自李敖之流之口，自然就要被戴帽子，可是出自跟国民党关系不凡的人的口，这又怎么戴呢？二十四年了，一些实在看不过去的“良心之言”，如今也一一入土，今天我以盗墓者身份，把它们出土一次，使人比较比较：究竟二十四年来的进步，又进步在哪儿？
003.给林洋港先生上一课.txt	8	15	15	263	3	王内阁阁员中，财政总长是由国民党罗文干担任的。罗文干曾和王宠惠、蔡元培、胡适等联名发表过政见，主张“好人政府”，所以这个内阁，被目为“好人内阁”，而为政客所难容。组阁不到两个月，事来了，国会的正副议长吴景濂、张伯烈，诬赖财政总长签订“奥国借款展期合同”时不干净，两人乃私用国会大印，办了公函，半夜亲访总统黎元洪，要黎元洪下“手谕”，抓罗文干。黎元洪照办了。最后...
003.给林洋港先生上一课.txt	10	19	19	120	3	当罗案发生的时候，梁启超正在南京东南大学讲学，有人同他谈到罗案，问他：“政府抓罗文干，用的是非法手续，可是时机太迫切了，若等合法手续，手续办好，犯人早逃掉了。那怎么办？”梁启超说：“宁肯让犯人逃掉。不然的话，犯人抓到了，可是法律却逃掉了！”
003.给林洋港先生上一课.txt	11	21	21	126	3	梁启超真是大学者、大政治家，他的见地，真能从大处着眼，能从千百年规模上为国家基础打桩。梁启超的见地，在劝当政者“宁纵毋枉”，所谓“毋枉”，不但要不“枉人”，也要不“枉法”，如果贪图一时一地的方便，任意“枉法”，要想达到不“枉人”的目的，就要枉费心思了。
003.给林洋港先生上一课.txt	12	23	23	48	3	为什么不“枉法”呢？为什么不“枉法”这么重要呢？我们先看“先天下之忧而忧”作者范仲淹的一个故事：
003.给林洋港先生上一课.txt	13	25	25	71	3	宋朝时候有一个坏蛋，大家皆曰可杀，可是没有杀他的法律根据。但是大家还是要杀。当时范仲淹看不过去了，他说：“你们‘法外杀人’，会杀得‘手滑’！”
003.给林洋港先生上一课.txt	14	27	27	90	3	什么是“手滑”？“手滑”是杀得开心、杀得痛快，迟早杀出毛病，乱杀一气，最后连无辜的好人或不该杀的人也跟着宰了，闹得人人自危，法统全无，社会不像个社会。以“手滑”杀人，就是“枉法”。
003.给林洋港先生上一课.txt	20	39	39	87	3	“法内惩罚人”最有名的例子是法国大革命前的“皇帝密封信”（Letter de Cachet）。这种信的收信人是法国最有名的监狱巴士底（Bastile）的狱吏。信中的内容如下：
003.给林洋港先生上一课.txt	22	43	43	188	4	这种信，事实上等于逮捕状和入狱执行书两种身份，是由皇帝签署的大文件，效力非凡。糟糕的是，当时这种索命信是满天飞的，光在法国皇帝路易十五时代，就发出十五万份！有许多竟是公开出售的！一公开出售，结果就是：一个人如果跟李敖有仇，他干脆就花钱买它一张，把李敖的大名往上一填，立刻就收到发监执行的大效果；除非李敖再弄到一张皇帝的释放令，这辈子就要与蟑螂、耗子、铁栏杆为伍...
003.给林洋港先生上一课.txt	36	71	71	238	3	更要命的，是这个“办法”的起不起作用，竟系于治安人员的一念之间，单凭治安人员的好恶，就可决定一个人是不是“流氓”，该不该管训，这是流弊极大的制度。诚如监委陈庆华所说的：“往往形成一些主办人员逞一时之快，加诸被处分人身上一些无辜罪名。”“更发生了一些公报私仇的现象。”甚至为了补足提报名额，将轻微违警的百姓也抓来充数。这种现象，不管是“法外惩罚人”也好、“法内惩...
003.给林洋港先生上一课.txt	42	83	83	441	7	流氓扰乱社会治安，当然要罚。可是罚他们，有正规的法律可循，不可像“不务正业”的流氓一样，去“手滑”、去“不务正法”。所谓“正法”，一看《刑法》便知。《刑法》中的第90条、第149条到160条、第173条到194条、第266条到270条、第277条到287条、第296条到308条、第325条到332条、第339条到345条、第346条到348条……都把流氓犯法...
003.给林洋港先生上一课.txt	44	87	87	816	6	国民党大员林洋港先生虽然以“不务正法”为职志，但即使在这方面，他也是头脑不清的。例如他说取缔流氓办法是“四十四年10月24日”开始的，其实早在“四十一年4月30日”就开始了（另一个国民党大炎余纪忠先生，在《中国时报》3月8日的社论里说是“十七年前，民国五十四年10月24日”开始的，更是笑话）。林洋港先生出身台大政治系，但他的书显然念得不行，他不但“不务正法”...
004.论石田公二事件.txt	13	25	25	375	3	石田公二卷款潜逃，犯的是《刑法》第339条诈欺罪；冒名申请护照，犯的是《刑法》第214条伪造文书罪。但他是日本人，是日本鬼子，他犯罪地点也是在日本，在小日本，台湾的法院没有审判权，何能将他收押？但台湾的检察官却将他收押，在1981年11月28日送进土城看守所，做李敖的邻居。押票上的罪名是“冒名顶替”，这是根本不通的！因为押票上的罪名，一定得是法律上的罪名，翻...
004.论石田公二事件.txt	17	33	33	255	4	按照《国家总动员法》和《妨害国家总动员惩罚暂行条例》，外币事件最高法定刑是七年以下，一般宣告刑至少六月以上。但石田公二却只判了三个月，缓刑两年；同案的陈茂松更少，只判了两个月的最低刑，和缓刑两年的最短期间，这又为什么呢？明眼人一看就知道：这是陈茂松成为“道具”的结果。由于以陈茂松为“道具”，才能凭他的自白，拖石田公二下水，成立了外币事件。但就法言法，违反《国...
004.论石田公二事件.txt	22	43	43	95	3	看了这条消息，我们这些多次身为刑事被告的“中国同胞”，可真要羡慕死这日本鬼子了。石田公二从被捕到审判，前后只有四天，而一般“中国同胞”，少说也有四十天以上，这叫什么“法律之前，人人平等”呢？
004.论石田公二事件.txt	26	51	51	119	3	何况，就算按《法院办理重大刑事案件速审速结注意事项》，也是“推事应于收受卷宗后二日内指定期日”，“指定之期日不得逾收案后七日”。而绝非于起诉之日，“即刻于下午4时首开调查庭，审理本案”，因为这是绝对非法的。按《刑事诉讼法》第272条明定：
004.论石田公二事件.txt	30	59	59	74	4	国民党《中央日报》说宣判时，“执行职务的检察官当庭表示不拟提起上诉，是项判决依法即算定谳”，是另一程序上的大笑话。因为《刑事诉讼法》第358条明定：
004.论石田公二事件.txt	40	79	79	170	5	这件公文反证了检察官并没有“切实到庭执行职务”，既然实际上已如此习以为常，在石田公二案子里却突然出现，我们能不惊讶吗？但照《刑事诉讼法》规定，检察官在“审判期日”出庭的目的，是“陈述起诉要旨”（第287条）和“就事实及法律辩论之”（第289条），而不是在“宣判期日”跑来聆听宣判，且聆听之不足，还要“当庭表示不拟提起上诉”！这不是大笑话吗？
004.论石田公二事件.txt	45	89	89	237	3	随手列举了这么多这么多目无法纪的司法奇观与法务奇观，我真忍不住要问：司法院长黄少谷、法务部长李元簇，你们看了作何感想？别再推说你们依法办事了！别再推说你们不知道了！连坐在牢中的李敖，都知道内幕原因是没有邦交的日本政府急于要石田公二这个人，你们为了配合、为了媚外，就拿司法和法务作牺牲，迫不及待的把石田公二收押、起诉、判决、驱逐出境。石田公二驱逐出境前夕，他与两...
004.论石田公二事件.txt	55	109	109	141	3	检察官莅庭后，代表国家居于“原告”立场，追诉被告的犯罪，所以《刑诉法》第286条规定：“……检察官应陈述起诉之要旨”；第289条并规定：“调查证据完毕后，应依①检察官②被告③辩护人次序，就事实及法律辩论之。”从这些规定可以看出，检察官莅庭执行职务，不但于法有据，在实际上也是必要的。
004.论石田公二事件.txt	62	123	123	139	3	过去，甚至有人为了检察官未莅庭，而告推事及书记官“伪造文书”，理由是检察官既然没有莅庭执行职务，而推事与书记官竟在判决书上记载“案经检察官某某莅庭……”字样，明显触犯《刑法》第215条：“从事业务之人，明知为不实之事项，而登载于其业务上作成之文书，足以生损害于公众或他人”罪嫌。
004.论石田公二事件.txt	63	125	125	109	4	但这项指控到最后都不能成立，因为《刑事诉讼法》第47条规定：“审判期日之诉讼程序，专以审判笔录为证。”而书记官每次开庭时，不管检察官有无莅庭，均在笔录上记载“检察官莅庭”，判决书是根据笔录而记载的，因此不构成伪造文书。
005.霉内与媚外.txt	16	31	31	86	4	这一文件，告诉了我们：法官的裁定与检察官的裁定，无须开庭，只不过一小时、一纸文书就可便民的，居然一拖两月以上！非拖到小民倒霉，坐牢期满，才算罢休，请问这是什么“新速实简”？
006.吕玉介是公正的吗？.txt	2	3	3	138	3	汉朝的人说：“刀笔吏不可做公卿”；宋朝的人说：“本来无事只畏扰，扰者才吏非庸人。”“刀笔吏”和“才吏”都是干练的公务员，但这种人有一个大缺点，就是不识大礼也不务大体。这种人一旦做了“公卿”，扰起人来，比庸人自扰祸害得多。这种人进入司法界，便成为一种专有名词的官吏——“酷吏”。
006.吕玉介是公正的吗？.txt	5	9	9	168	3	司马迁写《史记》，特别为酷吏们写了一篇传。他提到赵禹，赵禹为人清廉，可是周亚夫不肯重用他，人家问周亚夫为什么？周亚夫说：“极知禹无害，然文深，不可以居大府。”（我知道赵禹是清廉的，能干的，但是他办事用法太深太刻，这种人，不可以在大衙门掌权的。）这就是说，有刀笔吏习性的公务员，他们老是不识大体的找人麻烦，这种人得志，别人就活得太吃力了。
006.吕玉介是公正的吗？.txt	7	13	13	107	4	这段话最后提到张汤死了，家里穷得无以为葬，同类情形，我们在吕玉介身上看到了历史的重演。吕玉介是高雄地检处首席检察官，他死在2月4日，“享年六十一岁，育有一子二女，均未成年，身后萧条，生活堪忧”。国民党的一家杂志说：
006.吕玉介是公正的吗？.txt	13	25	25	167	3	一、据我调查所得，吕玉介过去曾有付不出住院费用的记录，但是医院给他打了对折，我不知道的是：这算不算“清洁自持”、“正直清洁”的一种？如果“禀性正直”，似乎不该接受这种折扣，因为他少付了钱，相对的，必然使“对方”（公立医院也好、私立医院也罢）少了合理的收入。“禀性正直”的人一定是一介不与人、一介不取人的，现在取人不止一介，这又怎么说？
006.吕玉介是公正的吗？.txt	15	29	29	121	4	吕玉介自卷入郭雨新选举官司后，自宜兰荣升台中；自卷入台中“真假抢案”后，又自台中荣升高雄。他是李元簇的红人，他的死，李元簇亲临主祭、痛哭失声。我不知道的是：李元簇在泪眼婆娑之中，可曾想想你们是公正的吗？公正两个字同你们连锁，你们不觉得惭愧吗？
007.不大赦的相对条件.txt	7	13	13	114	3	李元簇这种理由，一年来并未改变。官方满面“红”光的度过了去年10月“为纪念中华民国七十年”却不大赦的压力，但在今年3月韩国大赦的压力下，却显得愈来愈“红”了。为什么？因为官方所说的理由，只要一查官方自己的文献，就矛盾百出。试看：
008.不准结婚准离婚.txt	15	29	29	139	6	法院既明明准许人犯同女友结婚在先了，却又在进礼堂前拦截于后，说“发现高院曾有函令在押人犯不得办理结婚典礼”，因而使堂堂法院信用如儿戏，这真是中华民国建国以来的大笑话！笑话出在哪里呢？据我看来，出在法官不懂法律，因为按照《民法》第980条到987条规定，不得结婚的情形，限制如下：
008.不准结婚准离婚.txt	50	99	99	162	3	追踪之下，发现始作俑者，竟是法务部长！法务部长不懂《民法》，硬在《民法》的规定以外，杠上开花，以“法无明文”做借口，不准结婚。殊不知法律上虽无明文规定“应予准许”，但也无明文“不予准许”或“不应准许”，法务部长前后两件公文，何能如此曲解法律，乱施虐政，不人道的使人不能人道？中华民国的法务部长不懂法律，你是要笑呢？还是要哭？
008.不准结婚准离婚.txt	52	103	103	147	3	法官说“发现高院曾有函令在押人犯不得办理结婚典礼”，但为什么不想想，即使置《民法》于不顾，也该知道高院以下各级法院及分院，已自1980年7月1日起改隶司法院了，法官又何能受法务部长函令的约束？法官怎可抹杀事实？更何况就准许结婚的事实方面，也不乏前例可循，以1969年11月23日《联合报》为例：
008.不准结婚准离婚.txt	62	123	123	124	3	当他案发被捕时，他知道张秀枝已有身孕，乃将她寄托在他唯一的亲人——姑妈的家中，请他姑妈代为照顾。刚分娩二天的新娘张秀枝，昨天在婚礼进行时，身体虽然显得有点虚弱，但脸上仍显露兴奋的微笑。她说，她出院后，将带着女儿暂回娘家寄居，等待她丈夫获释归来团聚。
009.张温鹰的怪例.txt	3	5	5	146	3	在国民党复兴中华文化的声中，有一种中华文化，他们是绝不复兴的，那就是藏匿亡命徒的文化。中华文化中的确有这么一种怪文化。楚汉相争时的季布，虽然“藏匿不报，罪及三族”，但是仍有义士窝藏他；其他像“望门投止”的张俭，“竟为收容”的岑晊，乃至于水浒式人物的许多“好将轻侠藏亡命”的故事，真是不胜枚举。
009.张温鹰的怪例.txt	6	11	11	85	4	不料她入狱后，她的“丈夫”黄国庆告到法院，请求判决离婚。理由是，张温鹰犯了“社会大众所周知的不名誉罪”。法院判决“丈夫”胜诉，于是，张温鹰在丢了自由以后，又丢了“丈夫”。
009.张温鹰的怪例.txt	7	13	13	360	3	照《民法》第1052条第10款：“被处三年以上之徒刑，或因犯不名誉之罪被处徒刑者”，就可以向法院请求判决离婚。这款又分两部分：第一部分不问犯了什么罪，只要被处三年以上徒刑，对方就可以拜拜了，这很清楚；但第二部分就有点麻烦。第二部分规定“因犯不名誉之罪被处徒刑者”，不论判得多重多轻，不论判在三年以上或以下，都可以到法院请求离婚，但什么叫“不名誉之罪”就费解释。...
009.张温鹰的怪例.txt	10	19	19	173	3	可见构成“社会大众所周知的不名誉罪”是有特定范围的，是不可胡乱解释的。张温鹰的法定罪名充其量不过是《刑法》第164条的“藏匿人犯罪”，这种罪名，是怎么也和“社会大众所周知的不名誉罪”扯不到一起的。“藏匿人犯罪”在《刑法》第167条中且有减轻或免刑的规定，因为与人犯有特定的亲属关系的，不犯这种罪才真是怪事呢！在《孟子·尽心》篇中，就有这样的对话：
009.张温鹰的怪例.txt	11	21	21	120	3	桃应问曰：“舜为天子，皋陶为士。瞽瞍（舜的父亲）杀人，则如之何？”孟子曰：“执之而已矣！”“然则舜不禁欤？”曰：“夫舜恶得而禁之？夫有所受之也！”“然则舜如之何？”曰：“舜视弃天下，犹弃敝屣也！窃负而逃，遵海滨而处，终身欣然，乐而忘天下。”
009.张温鹰的怪例.txt	12	23	23	221	5	这个故事，颇能写出中国人的感情与法律的观念。这个故事的重点是，虞舜的父亲杀了人，虞舜的处境该怎么样？依孟夫子的说法，虞舜本人，一方面应该尊重法律，由司法人员去抓他父亲；一方面又该重视亲情，偷偷地把老子背跑，潜逃到海边去，皇帝也不做，天下也不管，陪老子玩一辈子。虞舜这种行为，就是典型的“藏匿人犯罪”。试问虞舜若案发被捕，能不能构成“社会大众所周知的不名誉罪”呢...
009.张温鹰的怪例.txt	14	27	27	193	3	在法律上，既然这样明显的不构成，为什么还要这么判呢？原因无他，有政治原因介入了，自然一切都变得离奇。其实离奇的，倒也不是把并非不名誉的硬当不名誉的来判，这还不算严重，最严重的，是把根本没有结婚的政治犯，硬用判离婚的方法来斗臭。张温鹰就是这样斗臭政策下的牺牲者。我第二次做政治犯出狱后第十三天（2月23日），在林世煜家里吃饭，见到张温鹰，才知道全部的内情。根据张...
009.张温鹰的怪例.txt	16	31	31	370	4	黄某是我高雄医学院的校友，在美丽岛事件发生前，常到家中借阅党外杂志以传送友人，12月8日，施明德夫妇到屏东聚会，黄国庆前往参加时热情地与施明德握手，悄悄地说：“我是你的Secret admirer（仰慕者）。”黄国庆的家庭背景颇为复杂，他的父亲黄道宜曾经担任过国民党台东县和屏东县党部主委，他的母亲蔡李鸯当过屏东县三届的省议员。在五十八年立委选举中违纪竞选，因...
009.张温鹰的怪例.txt	17	33	33	160	5	六十八年4月中旬，黄父忽到我家提亲，至9月22日我们同意第二天到法院公证结婚，但是第二天黄某于法院前告诉我，他父亲曾于六十八年中至警总调阅资料，发现我曾任美丽岛社务委员，所以要求我立书保证绝不与党外人士交往，否则他母亲是会被捕入狱！当时我为他感到悲哀，而生气地将他手中已打完字的两份结婚证书撕毁丢弃！这桩婚事也就此打消！
009.张温鹰的怪例.txt	39	77	77	342	5	依《深耕》第六期第29页载，张温鹰与黄国庆于1979年9月23日到法院办理公证结婚前，即因意见不合而当场已将打完字的两份结婚证书撕毁丢弃，这桩婚事便就此打消了。可见其婚姻并未完全有效成立，既非夫妻，何能提起“离婚之诉”？假若双方系于办毕公证结婚后，始因意见不合而撕毁结婚证书，固不影响其完全有效的婚姻，但依户籍法第57条第2项之规定，申请结婚登记，必须亲自到场...
010.他们为什么有去无回？.txt	5	9	9	172	5	这次土地银行抢案，刑事警察局误把出租车司机王迎先请去，结果人“直着进去，横着出来”，闹得满城风雨。警方说王迎先是“气愤而死”的，又说王迎先是“跳水自杀”的，不论怎么说，他们都脱不了责任。刑事警察局长林永鸿说：“活生生的人从人家家里请出来，结果却死硬硬的把尸体交还家属，怎么讲都交代不过去。”这话说得真其言也善，可惜的是，人之已死的毕竟不是他们。
010.他们为什么有去无回？.txt	7	13	13	80	3	林洋港和林永鸿的谈话，引起我追踪的兴趣，他们的谈话，反证有过“规避”、“护短”、“过去若干成例”的种种疑团。为了给这些疑团进一解，我愿就我调查所得，举一些抽样：
010.他们为什么有去无回？.txt	8	15	15	230	4	一、邱云房自死案——1965年1月26日。邱云房，中坜市人。因饮酒滋事，于1月25日被平镇派出所请去，十六个小时后，就是第二天清早6点，被发现伏尸在派出所后门。中午12点，就以无主尸体理由，掩埋了事。但是邱云房有太太徐月英，怎么能成无主尸体？徐月英认为丈夫死得可疑，乃在1966年4月9日到监察院请愿，台北市警察局第五分局说她妨碍交通，派出十多位警察，冲进监察...
010.他们为什么有去无回？.txt	13	25	25	346	3	六、王寿山服毒案——1967年9月16日。王寿山，62岁，山东人，住台北县三重市同安街125之1号。因涉嫌窃盗，被台北市警察局信义路派出所请去，不到一小时就死了。警方说侦讯时他突然口吐白沫，是“服毒自杀”。为什么身上有毒药呢？因为王寿山是个惯窃，带毒药是毒狗的！台北市地检处首席检察官焦沛澍说：“由于死者是以窃盗为犯罪常业的人，警方人员在言语态度上，自对其无法...
010.他们为什么有去无回？.txt	17	33	33	100	3	十、林肇棠自死案——1976年5月31日。林肇棠，25岁，苗栗人。台北市警察局刑警大队为了百万元窃盗案，把他请去，突然死了。警方说他的死，乃是“势将再次入狱服刑心情不佳，而导致羊癫疯病复发不治死亡”。
010.他们为什么有去无回？.txt	18	35	35	203	5	十一、杨清村自死案——1980年3月4日。杨清村，44岁。2月21日向邻居讨两百元旧债，邻居没钱，杨清村取了两只土鸡抵偿。他走后，邻居到台中市警察局告他窃盗，他被请去，后来却在地检处后门卧地呕吐，内有血丝，当场死去。经法医相验，死亡原因是头部外伤引起颅内出血。警方说：“目前治安人员在逮捕人犯后，从未有刑打逼供的情事，况且该窃案发生后，杨清村被捕就坦承犯行，警...
011.“法律遁”和“法律顿”.txt	7	13	13	692	4	国民党革别人的命，定了三阶段，所谓军政、训政、宪政。国民党北伐过后，结束军政，自1929年3月27日宣布开始训政，同年6月15日又宣布：“训政时期规定为六年，至1935年完成。”换句话说，就是1935年3月27日结束训政。但是，到了1935年3月27日以后，国民党却训上瘾来了，不肯结束一党专政。于是，“党外无党”的度量又延续下来，一直延到十二年后，才在194...
011.“法律遁”和“法律顿”.txt	10	19	19	516	3	以“侦查中被告或涉嫌人得选任辩护人”的立法为例，这个陈年老案，国民党因为不喜欢它造成限制，一直拖拖拖，直到王迎先惨死的情势下，才说为“显示本党察纳舆情保障人权胸怀”，由“常会通过刑诉法修正原则”。但是，在立法过程中，国民党绝不甘心的毛病，登时发作，一方面把立法院审查会修正的第245条予以翻案，限制辩护人只能于侦查时在场“观察”，另一方面由国民党的林洋港的内政...
011.“法律遁”和“法律顿”.txt	11	21	21	48	3	最后的教训是：不了解国民党的“法律遁”，是不了解国民党的；不了解国民党，你就会被耍得不亦乐乎的！
011.“法律遁”和“法律顿”.txt	13	25	25	89	3	在国民党这次修改《刑事诉讼法》的“法律遁”中，最令人惊心动魄的谈话，是国民党的内政部长林洋港的一段，林洋港说：司法警察的紧急逮捕和约谈，二三十年来都在做，现在只是使其合法化而已！
011.“法律遁”和“法律顿”.txt	14	27	27	68	3	看了这种话，我们真忍不住说：“国民党的林洋港悍然如此、爽快如此、坦白如此、一马当先如此，真不愧是第一号的政治打手，真难怪他如此走红了！”
011.“法律遁”和“法律顿”.txt	15	29	29	295	4	比起林洋港来，另一个国民党的政治打手余纪忠，就显得低段了。余纪忠的《中国时报》，在7月16日《评立法院的意气之争》社论里，奇怪“既然二三十年的不合法，那么为什么不在二三十年前即提案修正呢？”余纪忠不知道：今天提出修正，正因为要抵消并凌驾“侦查中被告或涉嫌人得选任辩护人”的立法，正因为要行“法律遁”，不然的话，自然就一任二三十年来，也二三十年去了，自然就没有今...
011.“法律遁”和“法律顿”.txt	17	33	33	193	3	再翻字典，查“顿”字，解释是：“顿，停也。”顿是暂停，暂行中止的意思。“法律顿”就是法律暂停，暂行中止的意思。国民党大官人为了国际观瞻、为了作威作福，常常喜欢立法，在法律上咬文嚼字、在法律上张脉偾兴、在法律上照顾国民党治安人员，其实，事实上，国民党的治安人员并不领情，也不感兴趣，因为国民党的治安人员最喜欢的是他们自己的“法律顿”，——他们总是把法律撇在他妈的...
011.“法律遁”和“法律顿”.txt	18	35	35	428	3	比如约谈吧，约谈当然是非法侵犯人身自由的一种，人身自由是人身不可侵犯权（inviolability of the person），约谈显然依法无据。按照国民党的《宪法》，明定“人民身体之自由应予保障，除现行犯之逮捕，由法律另定外，非经司法或警察机关依法定程序，不得逮捕、拘禁；非由法院依法定程序，不得审问、处罚；非依法定程序之逮捕、拘禁、审问、处罚，得拒绝之”...
