file	paragraph	lines	score	markers	text
009.高华德·国民党·海盗.txt	42	83-83	12	举一个|例子|问|死|国民党	这种查缉的问题，一直是一个持续性的问题，国民党是没完没了的，因为洋大人是没完没了的。史蒂文生死了，高华德又冒出来，高华德老而不死，死了照样别的还会冒出来，不死照样还有别的。我举一个跟高华德无关的例子。1966年12月25日的国民党《中央日报》上，有这样的新闻：
011.教国民党怎样收干儿子.txt	20	39-39	12	例子|问|说	收养“异姓之子”，不但违背圣人之言，违反经典规定，并且生出许多问题②。但是，中国人不论贫富③，照样这样阳奉阴违。这一例子，说明了所谓圣人之言、所谓经典规定，只要事实上行不通，是可以被架空的。中国人可以在双轨的对立中，仍旧安之若素，这种虚伪与圆通，真是千古一绝了！
013.谁炸了《中央日报》？.txt	34	67-67	12	有一个|后来|问	这一次，总统希望国人用意见来庆祝他的诞辰，一般报纸杂志发表了许多意见，成熟与否是另一问题，但都是善意的。唯有一个刊物——《自由中国》，发表了 一篇极端无礼——而且无理——的文字，以慈禧太后来影射我们总统，以满清即将亡国的政权来影射我们自由中国政府，从诅咒总统到诅咒到我们的国家，这真是毒蛇口里流出来的东西，无比的腥臭，无比的恶毒！
013.谁炸了《中央日报》？.txt	49	97-97	12	问|答|说|骂|死|求|请	不过我将曹先生《我的看法与做法》一文，再三诵读以后，我却非常奇怪，虽然曹先生大文，第一句就指明是答复范度才在自由中国社的投书，但我在投书中向曹先生请教的三项疑问，曹先生大文数千言，却始终一字也未提及。尤其我最急于求解的一点，富兰克林死于《费城晨报》（Aurora）（我译此名为《曙光报》）出版前六个月（1790），而曹先生用老兵笔名所写《蛇口里的玫瑰》，竟谓《费城晨报》被群众捣毁（1797）后，富兰克林曾大事赞扬，并以“引号”引证富氏原文“在言论自由的国家，要政府来取缔恶毒的谩骂，和不负责任的言论，总是缓不济急的。倒是群众激于义愤，直截了当，给这些文氓一点教训，反能收制衡之效”。一个已死七年的富兰克林，如何竟能死后复活，发出如此伟论，鼓励群众暴动，为相隔两个世纪的曹先生所引证？我请曹先生指出这段伟论出在富氏哪一本原著，曹先生并未指出。曹先生说我上次投书，只抨击《蛇口里的玫瑰》为鼓吹暴动，而对《清议与干戈》的恶毒，却不置一词，曹先生认为这是我“避重就轻”，是我“明足以察秋毫而不见舆薪”，我要反问曹先生，你答复我的投书，不答复我所提出最主要的疑问，究竟谁是避重就轻？谁是明足以察秋毫而不见舆薪？读者眼睛是雪亮，想也用不着我代作断语了。
017.国民党的“空诸所有”与“实诸所无”.txt	11	21-21	12	有一个|说|求|国民党	国民党“意淫大陆”，范围是无远弗届的，手法是无微不至的，因此也自然不只我上面所举的一些实例，其他的实例，只要准此以求，也就随处可见。例如自己丢了福建，却至今还有一个预算一千零二十六万的福建省政府，这是为什么？自己在《中苏条约》、在联合国投票放弃了外蒙古，却至今还说外蒙古是它的，这是为什么？自己对美国把琉球还给日本，不敢抗争，同意“那霸-台北”航线，却至今还说琉球地位未定，这是为什么？自己在二次大战后，拍英国马屁，放弃日本在香港的受降，却至今还说香港主权属它，这是为什么？……凡此种种心态表演，无一不是国民党“意淫症”的泛滥成灾、无一不是它欲振乏力后的阿Q式反射。
027.国民党“司法院长”的小气.txt	5	9-9	12	有一天|问|说	有一天，他初次代理国务总理，一班朋友在少川家吃饭，有人提议，每周每人轮做一次主人，约定期间会餐，可以商议问题、交换意见。大家都赞成了。亮畴乃言不必吃饭，“何必吃饭？喝喝茶就够了”。他连说了五六遍。每说一遍，周子廙（自齐）便用力拧钧任一把。钧任回家解衣一看，臂上拧得青紫了一大块！
028.驳国民党检察官林天麟和国民党大员秦孝仪.txt	36	71-71	12	原来|问|答|说|他说|自述|蒋介石	如今秦孝仪在被李敖拆穿后，狡辩说“两人初次见面并无定论”，显然与蒋介石自己的白纸黑字有异，这又发生了解读问题与中文程度问题。——原来秦孝仪的中文程度与我们和蒋介石都不一样！他说蒋介石二十四岁在东京“初谒总理，倾谈国事”，但这与蒋介石自述的二十七岁在东京“与孙文个别谈话”或“单独召见”不是一回事！这不是怪事吗？连蒋介石自己都不好意思捏造自己二十四岁就在“初谒”时“倾谈”了，秦孝仪却给提前三年，这又何所根据呢？他答复了半天，还是没答出他的根据，此非捏造而何？
005.国民党的度量问题.txt	17	33-33	11	当年|后来|问|跑|杀|国民党	在训政时期中，国民党对不同他们合作的人，固然无度量如此，但对他们认为可以争取的“精英分子”，却也有今非昔比的大手笔。以对陈布雷为例，国民党在1927年2月间争取陈布雷入党，5月间，就任命陈布雷做中央党部书记长。从非党员到主持国民党最高党务，前后只有三个月，这种大手笔，今天的国民党三十年还做不到；再以对陶希圣为例，1931年陶希圣写文章批评国民党，国民党上海市党部检举他，闯出大祸，但是陈果夫写信开脱他，陈立夫跑去慰问他，一场风波遂告平定，陶希圣也为国民党所争取，这种大手笔，今天的国民党五十年后还做不到。虽然后来陈布雷“误国之罪，百身莫赎”而自杀，陶希圣人格扫地、做了汉奸而自毁，但国民党当年的大手笔，比起今天的小家子气来，的确“而今已不如昔”。国民党在度量上，的确江河日下了。
005.国民党的度量问题.txt	29	57-57	11	说|哭|骂|死|请|国民党	全文登在报上，谭延闿看到后，连说：“人才！人才！”当天下请帖请张冥飞晚饭，由国民党各巨公作陪。入座前奉张冥飞为上宾，公开说：“阁下你是我的好朋友，当今之人，没有人不恭维我的，而阁下敢骂我，实在难得。……湖南有阁下这样的人才，延闿不知，深为抱歉。”饭后请张冥飞为行政院参议。谭延闿死后，张冥飞伏棺大哭，怀念这位国民党的伟大。
016.别让国民党占了便宜又卖乖.txt	6	11-11	11	故事|请|国民党	第二，我们绝不承认台湾的政治犯是罪人、是暴力犯。高雄事件根本是国民党收买流氓嫁祸于党外人士的杰作。党外人士绝不是暴力犯罪的罪犯。这纯粹是冤狱，党外人士当了冤大头。事实上，党外人士是相当和平的人物。例如高俊明牧师自己不是美丽岛事件的当事人，但是，一旦在当事人亡命天涯、走投无路、请他援之以手的时候，高牧师为了基督、为了人道、为了爱，他“藏匿”了上帝的子民。高牧师做的，是中国最伟大的一种道德的实践。在国民党复兴中华文化声中，有一种中华文化，他们是绝不复兴的，那就是“藏匿叛徒”的文化。中华文化的确有这么一种怪文化。楚汉相争时的季布，虽然“藏匿不报，罪及三族”，但是仍有义士窝藏他；其他像“望门投止”的张俭，“竞为收容”的岑眭，乃至于水浒式人物的许多“好将轻侠藏亡命”的故事，真是不胜枚举。不幸的是，在国民党蓄意摧毁人格品质的寒流里，中国这种侠骨柔情的道德，已经面目全非了。在人人自危的恐怖下，高牧师挺身而出，为这种道德，做了动人的重建，这太伟大了。从这一层面看“高俊明案”同案的义士们，像许晴富、像林文珍、像张温鹰等人，他们的道德性，比别的案子高出许多，他们不但不是罪人，并且是最有道德勇气的人。
016.别让国民党占了便宜又卖乖.txt	8	15-15	11	最后|说|杀|死|求|国民党	第三，我们绝不承认这是什么仁政、什么宽大。报纸上一派歌功颂德，说是国民党仁政、德政、宽大为怀、矜恤受刑人，马屁隆隆，甚至说是诸葛亮七擒孟获的德政，真是比拟不伦极矣！《三国演义》记诸葛亮对孟获说：“先帝待汝不薄，汝何敢背反？”孟获说：“两川之地，皆是他人所占土地，汝主倚强夺之，自称为帝。吾世居此处，汝等无礼，侵我土地，何为反耶？”诸葛亮说：“吾今擒汝，汝心服否？”孟获说：“山僻路狭，误遭汝手，如何肯服？”诸葛亮说：“汝既不服，吾放汝去，若何？”于是就把孟获放了。但是，若诸葛亮当时不但没放人，反倒把孟获的妈妈、双胞胎女儿给暗杀了；把孟获在警备总部刑求得死去活来；把孟获在军法处判决得七荤八素，再关上个三年五载，最后才在洋大人压力下假释放人，这样子的诸葛亮，哪算他妈的宽大？又有谁他妈的领情呢？这样子还要孟获说他的好话，孟获未免太没志气了吧？
017.国民党的“空诸所有”与“实诸所无”.txt	7	13-13	11	故事|讲故事|国民党	据1983年5月11日“蒙藏委员会委员长”薛人仰在立法院报告，他们现在的“特别筹划”工作，只是：一、协助制作《变色的香格里拉》（电视节目），二、举办“蒙藏故事讲演会”，三、编印“蒙藏知识丛书”，四、协商举办“蒙藏文物特展”！——一个年花民脂民膏五千万的大衙门，整天带着七百零四位人种样品（在台“蒙胞”五九二人；“藏胞”一〇二人），所司无非做节目、讲故事、印小书、办展览，这不是胡闹吗？从行政需要上看，确是胡闹，但一想到这是国民党的意淫费，我们一切就都恍然矣！
019.张群不是政学系吗？.txt	13	25-25	11	问|说|笑|求|国民党|共产党	前述杨张二氏在政治上的作为，可以代表整个政学系。这些做法，对过去、现在、未来的国事前途，产生着什么影响，是好是坏？或者某些好，某些坏？本文不拟详细分析，好在事实摆在眼前，读者只要根据近二十年来的中国政治史迹对照比较一下，其间利害得失，即昭然可睹了。本文所指述政学系在政治上的优劣点，只限于原则性的一般概念。先说它的优点：依中国现存的生产力和生产关系而产生的社会结构和政治本质，离真正的民主境域固然尚远，更谈不上什么法西斯独裁政治，过去有些人羡慕德意各国的极权制，曾想在中国像煞有介事的效颦学步，根本就是荒唐胡扯，不值一笑！中国的现代政治，仍无法完全拋却“人治”因素。落后的中国，政治上充满了散漫颓废、贪诈因循的气氛，政学系人物本其多年从事实际政治所累积的技术经验，在这“人存政举”的社会中，它那一套纵横捭阖、八方肆应的手法，正适合于现实政治的需要；而如杨永泰那种勇于负责、不顾劳怨的法家精神，尤为对症下药的良剂，此其一。政学系首脑人物，对于处理政治问题，事前必仔细揣想正反两方案，甚至制定两个以上的方案，才向统治主建议，甲方案不合意，再以乙案丙案进，总以议定见用为止。这一方面可以说是负责，一方面也可以说是并无定见。严格的说，是幕僚而不是政治家，但却深合这一时代的政治要诀，此其二。政学系对于吸取干部的态度与方法，绝不像普通某些派系那样，袭取共产党方法，把人当做“五色瓶”来看待，侦查监视，有如防贼；控制干预，有如蓄奴。它的领导人只要主观的看中了你，即拔擢信任，让你发展所长，处处替你明帮暗助，因此而能得到人才，乐为之用，此其三。吴鼎昌所领导的《大公报》，在“九一八”事变后，迄抗战末期，对激扬中国民族思想，团结全国御外患这方面，实有其不可泯灭的功绩，此其四。次述它的劣点：政学系人物既多抱着“不想坐第一把交椅”的主意，自无坚定的政治信仰和政见，只求因缘时会，猎取政权，以致所有大小人物，都养成了一股官僚气味，令人闻而生厌。他们既无政治信仰，则与国民党在若即若离之间，无形中软化了国民党政纲政策的坚定性，而构成了今日世人所诟病的官僚政治性能，此其一。政学系并无公开组织，其吸收群众的方法，是凭政治关系和地位。它只重视有实际权力的中上级人物，文的至少要行政专员，武的要师旅长才有资格与靠拢，普通群众是不要的。这样要“官”不要“民”的做法，是它不见忌于统治者的做官秘诀，但亦增加了政治上脱离民众的倾向，此其二。除杨永泰而外，政学系的领导人物，从来不以政治主张公开与人做政治斗争，只是利用种种关系和因素来对付人，不够现代政治家的条件，每给人们以“阴谋”的不良印象，此其三。
020.国民党元老·共产党元勋.txt	5	9-9	11	后来|说|回忆|哭|国民党|共产党	再据张国焘《我的回忆》，明说：“陈先生向我表示，组织中国共产党的意向，已和在上海的李汉俊、李达、陈望道、沈定一、戴季陶、邵力子、施存统等人谈过，他们都一致表示赞成，他特别提到戴季陶对马克思主义信仰甚笃，而且有过相当研究。发起组织中国共产党和成立上海小组的初步商谈，是在我到达上海以前就已开始进行；而中国共产党第一个小组——上海小组——的正式组成是在我离开上海以后的事，约在8月下旬。一切都如陈先生所说，中共最初发起人，也即是上海小组的组成人员陈独秀、李达、李汉俊、陈望道、沈定一、邵力子、施存统等七人。戴季陶因为国民党的关系，没有正式加入组织。”“后来陈独秀曾和我谈到中共第一小组在上海成立的情形，在这个小组正式成立的会上，每个参加者都曾正式表示加入的意思，戴季陶则表示他与孙中山先生的深切关系，不能成为一个党员，并因此哭了一场；因为他内心很相信共产主义，很想加入，但又不能如愿以偿。”
028.驳国民党检察官林天麟和国民党大员秦孝仪.txt	113	225-225	11	当年|说|死|蒋介石|国民党|共产党	按：关于秦孝仪删除蒋介石共产主义及国民党的血统之说——秦孝仪1984年出版《总统蒋公思想言论总集》，卷三十五收有1925年12月5日《陆军军官学校第三期同学录序》，秦孝仪为了突出蒋介石是反共先知先觉，乃把当年蒋介石亲共的白纸黑字一一删除，删除了蒋介石说共产党是总理“一线相传”在“国民党内”的“命脉”与“血统”，和我蒋介石愿为“国民革命”“三民主义”“共产主义”而死之言。
